Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Hudson Swafford,306.9,64.3,72.2,1.577,1,29,34,8,0,-23
,2,Tom Hoge,295.0,75.0,75.0,1.685,0,23,47,2,0,-21
,T3,Brian Harman,285.7,64.3,77.8,1.607,1,25,40,5,1,-20
,T3,Lanto Griffin,296.4,60.7,72.2,1.654,1,23,43,5,0,-20
,T3,Lee Hodges,296.5,76.8,81.9,1.712,1,22,45,4,0,-20
,T6,Denny McCarthy,287.5,66.1,59.7,1.488,1,23,43,4,1,-19
,T6,Will Zalatoris,317.4,58.9,72.2,1.615,1,20,48,3,0,-19
,T6,Francesco Molinari,294.6,73.2,69.4,1.6,0,25,41,6,0,-19
,9,Patrick Cantlay,306.3,58.9,73.6,1.66,1,23,41,7,0,-18
,10,Paul Barjon,311.1,62.5,77.8,1.679,1,21,44,6,0,-17
,T11,Sungjae Im,310.6,66.1,75.0,1.778,1,18,49,4,0,-16
,T11,Si Woo Kim,298.8,62.5,70.8,1.529,0,26,38,6,2,-16
,13,Wyndham Clark,313.0,62.5,66.7,1.688,1,18,48,5,0,-15
,T14,Russell Henley,295.6,69.6,79.2,1.702,0,19,48,5,0,-14
,T14,Andrew Putnam,271.1,69.6,76.4,1.673,1,20,43,8,0,-14
,T14,Brandt Snedeker,291.2,83.9,70.8,1.627,1,24,36,10,1,-14
,T14,Zach Johnson,277.0,57.1,66.7,1.604,0,22,42,8,0,-14
,T14,David Lipsky,296.2,73.2,68.1,1.571,0,23,40,9,0,-14
,T14,Roger Sloan,289.7,57.1,65.3,1.574,0,24,41,5,1,-14
,T14,Jon Rahm,310.4,60.7,70.8,1.706,0,19,48,5,0,-14
,T14,Séamus Power,303.3,66.1,70.8,1.686,1,22,41,6,2,-14
,T22,Luke List,319.5,60.7,73.6,1.642,0,22,44,4,1,-13
,T22,Patton Kizzire,298.2,58.9,73.6,1.698,1,19,47,3,1,-13
,T22,Harold Varner III,303.5,64.3,72.2,1.635,0,24,40,6,1,-13
,T25,J.J. Spaun,287.8,76.8,72.2,1.712,1,17,48,5,1,-12
,T25,Scottie Scheffler,308.8,66.1,70.8,1.667,2,20,41,6,3,-12
,T25,Stephen Stallings Jr.,306.2,53.6,69.4,1.64,3,17,45,5,1,-12
,T25,Adam Hadwin,290.8,67.9,81.9,1.712,0,18,50,2,2,-12
,T25,J.T. Poston,294.1,69.6,69.4,1.74,0,16,52,4,0,-12
,T25,Alex Smalley,305.4,73.2,70.8,1.765,1,14,53,4,0,-12
,T25,Charles Howell III,294.6,66.1,72.2,1.692,0,21,43,7,1,-12
,T25,Greyson Sigg,290.5,69.6,69.4,1.72,1,16,50,4,1,-12
,T33,Nick Taylor,284.2,62.5,72.2,1.731,0,18,48,5,1,-11
,T33,Justin Rose,295.0,69.6,72.2,1.635,0,22,42,6,1,-11
,T33,Camilo Villegas,295.1,67.9,77.8,1.714,0,21,41,10,0,-11
,T33,Jared Wolfe,303.2,62.5,79.2,1.649,1,21,40,8,2,-11
,T33,Lucas Glover,291.4,69.6,75.0,1.667,0,21,42,8,1,-11
,T33,Joseph Bramlett,315.4,73.2,70.8,1.706,0,22,40,9,1,-11
,T33,Sahith Theegala,299.7,62.5,72.2,1.673,1,17,47,6,1,-11
,T40,Tony Finau,303.8,53.6,73.6,1.66,0,22,40,8,2,-10
,T40,Abraham Ancer,296.5,73.2,73.6,1.792,0,16,51,4,1,-10
,T40,Jason Dufner,277.6,73.2,70.8,1.706,0,20,42,10,0,-10
,T40,Graeme McDowell,270.6,62.5,62.5,1.644,0,20,44,6,2,-10
,T40,Vince Whaley,294.7,75.0,61.1,1.682,1,19,41,11,0,-10
,T40,Patrick Rodgers,307.9,57.1,73.6,1.755,2,16,45,8,1,-10
,T40,Christiaan Bezuidenhout,283.6,67.9,69.4,1.6,2,17,42,11,0,-10
,T40,Harry Higgs,295.2,58.9,59.7,1.651,1,18,45,6,2,-10
,T40,Cameron Young,308.1,57.1,66.7,1.667,1,20,42,6,3,-10
,T49,Jason Day,310.0,69.6,62.5,1.667,0,20,44,5,3,-9
,T49,Bronson Burgoon,290.3,60.7,69.4,1.72,1,16,46,9,0,-9
,T49,Hank Lebioda,288.1,73.2,54.2,1.59,0,21,40,10,1,-9
,T49,Sepp Straka,294.0,73.2,75.0,1.63,1,20,41,7,3,-9
,T49,Sam Ryder,290.4,67.9,63.9,1.63,2,16,44,9,1,-9
,T49,Adam Svensson,289.9,76.8,73.6,1.698,1,20,41,8,1,-9
,T55,Patrick Reed,298.5,50.0,70.8,1.686,0,20,45,4,1,-8
,T55,Michael Gligic,285.9,57.1,68.1,1.735,1,15,47,9,0,-8
,T55,Kevin Chappell,293.7,55.4,68.1,1.714,0,17,46,9,0,-8
,T55,Martin Trainer,292.4,46.4,65.3,1.702,0,17,48,5,2,-8
,T59,Trey Mullinax,309.5,62.5,72.2,1.788,0,17,45,10,0,-7
,T59,Doug Ghim,290.3,67.9,63.9,1.739,1,15,47,8,1,-7
,T59,Aaron Rai,294.5,71.4,65.3,1.787,2,18,40,10,1,-7
,T59,Davis Riley,304.1,60.7,61.1,1.614,2,15,47,5,2,-7
,T63,Henrik Norlander,279.8,62.5,69.4,1.64,0,18,42,12,0,-6
,T63,Emiliano Grillo,289.8,66.1,63.9,1.609,1,19,38,13,1,-6
,T63,K.H. Lee,294.4,48.2,65.3,1.723,0,18,43,10,1,-6
,66,Anirban Lahiri,299.8,67.9,73.6,1.774,1,13,50,6,2,-5
,T67,S.Y. Noh,287.6,53.6,66.7,1.729,0,17,42,13,0,-4
,T67,Taylor Moore,291.5,66.1,61.1,1.705,0,17,46,5,4,-4
,T67,Nick Hardy,306.1,57.1,63.9,1.739,0,17,45,8,1,-4
,70,Brice Garnett,287.2,67.9,55.6,1.725,0,13,50,8,1,-3
