Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Tom Kim,301.5,73.2,79.2,1.649,1,25,42,3,0,-20
,T2,John Huh,317.1,60.7,81.9,1.678,2,22,40,6,1,-15
,T2,Sungjae Im,321.3,64.3,80.6,1.672,3,19,40,10,0,-15
,4,Ben Griffin,324.0,50.0,73.6,1.698,0,22,44,4,2,-14
,T5,Max McGreevy,305.4,75.0,79.2,1.719,0,20,45,7,0,-13
,T5,Russell Henley,313.1,75.0,77.8,1.768,0,18,49,5,0,-13
,T5,Taylor Moore,323.4,69.6,80.6,1.759,1,23,37,10,1,-13
,T8,Tyrrell Hatton,318.3,66.1,76.4,1.8,1,14,52,5,0,-11
,T8,Chesson Hadley,318.2,60.7,87.5,1.762,0,21,42,8,1,-11
,T8,Cameron Percy,323.3,57.1,80.6,1.828,0,18,47,7,0,-11
,T8,Anirban Lahiri,316.2,64.3,80.6,1.793,0,21,41,10,0,-11
,T8,Brandon Wu,318.2,60.7,80.6,1.81,1,16,48,7,0,-11
,T13,Stephan Jaeger,313.6,58.9,70.8,1.706,1,20,39,12,0,-10
,T13,Alex Smalley,329.6,64.3,72.2,1.731,0,22,40,9,0,-10
,T13,Scott Stallings,318.6,64.3,76.4,1.764,0,20,42,10,0,-10
,T13,Taylor Pendrith,340.8,73.2,79.2,1.789,0,16,51,4,1,-10
,T13,Richy Werenski,302.6,48.2,68.1,1.653,1,20,40,10,1,-10
,T13,Aaron Wise,322.4,62.5,79.2,1.789,1,16,47,8,0,-10
,T13,Davis Riley,331.3,57.1,75.0,1.685,2,19,40,9,2,-10
,T13,Kiradech Aphibarnrat,318.4,71.4,77.8,1.714,1,17,46,7,1,-10
,T21,Doc Redman,311.3,66.1,75.0,1.796,2,16,45,8,0,-9
,T21,Corey Conners,316.6,66.1,81.9,1.797,0,17,47,8,0,-9
,T21,J.T. Poston,319.0,50.0,72.2,1.827,0,16,49,7,0,-9
