Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Xander Schauffele,310.1,73.2,83.3,1.633,0,25,44,2,1,-21
,2,Bryson DeChambeau,330.5,62.5,72.2,1.635,2,19,48,3,0,-20
,3,Viktor Hovland,303.3,67.9,77.8,1.643,1,21,45,5,0,-18
,T4,Thomas Detry,305.8,66.1,65.3,1.638,2,16,49,5,0,-15
,T4,Collin Morikawa,294.1,78.6,70.8,1.706,0,20,47,5,0,-15
,T6,Justin Rose,300.4,73.2,65.3,1.638,1,20,44,6,1,-14
,T6,Shane Lowry,303.9,69.6,68.1,1.653,0,21,44,7,0,-14
,T8,Billy Horschel,295.2,67.9,70.8,1.686,1,16,50,5,0,-13
,T8,Scottie Scheffler,306.6,71.4,72.2,1.635,1,22,39,9,1,-13
,T8,Justin Thomas,310.2,60.7,79.2,1.825,0,19,47,6,0,-13
,T8,Robert MacIntyre,314.6,57.1,70.8,1.706,1,17,48,6,0,-13
,T12,Alex Noren,289.4,67.9,70.8,1.667,0,19,46,7,0,-12
,T12,Rory McIlroy,323.6,67.9,72.2,1.692,0,22,41,8,1,-12
,T12,Taylor Moore,307.7,62.5,75.0,1.704,0,19,46,7,0,-12
,T12,Lee Hodges,293.8,76.8,75.0,1.63,0,22,40,10,0,-12
,T12,Dean Burmester,324.9,51.8,73.6,1.755,1,17,47,7,0,-12
,T12,Sahith Theegala,303.9,67.9,69.4,1.66,0,21,42,9,0,-12
,T18,Ryo Hisatsune,290.9,62.5,72.2,1.673,0,17,49,6,0,-11
,T18,Keegan Bradley,307.9,80.4,72.2,1.673,0,21,42,8,1,-11
,T18,Harris English,302.1,64.3,68.1,1.612,0,20,44,7,1,-11
,T18,Austin Eckroat,295.5,82.1,63.9,1.63,1,17,46,8,0,-11
,T18,Tony Finau,311.4,46.4,76.4,1.673,0,22,41,7,2,-11
,T23,Tom Hoge,295.0,67.9,73.6,1.66,0,23,37,11,1,-10
,T23,Maverick McNealy,301.4,78.6,72.2,1.731,0,20,43,8,1,-10
,T23,Russell Henley,286.9,75.0,68.1,1.735,1,17,46,7,1,-10
,T26,Tommy Fleetwood,299.3,75.0,62.5,1.689,2,14,47,9,0,-9
,T26,Brooks Koepka,305.4,69.6,68.1,1.612,1,19,42,8,2,-9
,T26,Corey Conners,298.1,67.9,79.2,1.754,0,16,49,7,0,-9
,T26,Brian Harman,288.9,58.9,72.2,1.75,0,18,45,9,0,-9
,T26,Min Woo Lee,316.1,57.1,65.3,1.766,0,19,43,10,0,-9
,T26,Kurt Kitayama,310.6,71.4,75.0,1.704,0,19,43,10,0,-9
,T26,Ben Kohles,288.9,82.1,75.0,1.685,1,20,40,9,2,-9
,T26,Mark Hubbard,295.2,73.2,62.5,1.644,0,19,43,10,0,-9
,T26,Tom Kim,294.7,78.6,69.4,1.7,0,19,44,8,1,-9
,T35,Brice Garnett,289.7,78.6,72.2,1.75,0,16,48,8,0,-8
,T35,Max Homa,302.3,55.4,72.2,1.712,0,20,41,10,1,-8
