Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Nick Dunlap,313.5,52.9,77.3,1.529,3,26,41,1,1,-29
,2,Christiaan Bezuidenhout,294.7,72.4,83.8,1.581,2,26,42,2,0,-28
,T3,Kevin Yu,302.0,71.4,94.4,1.647,1,30,36,5,0,-27
,T3,Xander Schauffele,314.8,62.1,73.0,1.593,1,28,41,1,1,-27
,T3,Justin Thomas,311.3,57.1,83.3,1.6,0,31,37,4,0,-27
,T6,Michael Kim,297.3,69.0,78.4,1.483,0,29,39,4,0,-25
,T6,Adam Hadwin,300.5,93.3,79.0,1.6,1,27,40,4,0,-25
,T6,Sam Burns,323.0,78.6,91.7,1.606,2,27,39,2,2,-25
,T9,Keith Mitchell,301.0,92.9,83.3,1.733,2,23,44,3,0,-24
,T9,Ben Griffin,293.8,51.7,78.4,1.655,1,27,39,5,0,-24
,T11,Ryo Hisatsune,304.0,64.3,80.6,1.69,1,23,46,2,0,-23
,T11,Alexander Björk,278.1,79.3,75.7,1.536,1,25,42,4,0,-23
,T11,J.T. Poston,0.0,25.0,80.0,2.0,1,24,45,1,1,-23
,T14,Bronson Burgoon,304.4,80.0,83.3,1.4,3,21,43,5,0,-22
,T14,Chan Kim,296.5,85.7,94.4,1.588,1,23,45,3,0,-22
,T14,Jimmy Stanger,303.0,85.7,88.9,1.625,1,25,42,3,1,-22
,T17,Greyson Sigg,285.0,69.0,73.0,1.741,0,27,40,4,1,-21
,T17,Tom Hoge,295.0,67.9,72.2,1.654,2,23,41,6,0,-21
,T17,Carson Young,0.0,0.0,0.0,0.0,0,26,41,5,0,-21
,T17,Scottie Scheffler,306.3,60.7,88.9,1.656,0,23,47,2,0,-21
,T21,Alex Smalley,300.0,92.9,83.3,1.733,1,23,44,3,1,-20
,T21,Min Woo Lee,323.5,66.7,73.7,1.571,0,25,43,3,1,-20
,T21,Davis Thompson,308.5,51.7,70.3,1.5,0,27,39,5,1,-20
,T21,Eric Cole,0.0,100.0,50.0,2.0,1,25,40,5,1,-20
,T25,Chandler Phillips,302.7,50.0,0.0,0.0,0,25,41,6,0,-19
,T25,Austin Eckroat,300.5,81.3,90.0,1.778,1,22,45,3,1,-19
,T25,K.H. Lee,301.2,82.8,73.0,1.519,0,26,41,3,2,-19
,T25,Tony Finau,311.5,86.7,83.8,1.774,1,25,39,6,1,-19
,T25,Erik van Rooyen,309.4,80.0,75.7,1.714,0,21,50,0,1,-19
,T25,Zach Johnson,288.0,79.3,75.7,1.607,0,26,39,7,0,-19
,T25,Alex Noren,299.9,79.3,83.8,1.581,1,21,47,2,1,-19
,T25,Sungjae Im,293.0,92.9,83.3,1.667,1,22,45,3,1,-19
,T25,Si Woo Kim,290.3,89.7,81.1,1.6,1,27,38,4,1,-19
,T34,Will Zalatoris,0.0,0.0,100.0,2.0,0,22,46,4,0,-18
,T34,Jason Day,307.7,72.4,75.7,1.607,1,23,43,3,2,-18
,T34,Tyler Duncan,0.0,80.0,66.7,2.0,0,21,48,3,0,-18
,T34,Vince Whaley,309.3,57.1,80.6,1.724,0,22,46,4,0,-18
,T34,Joe Highsmith,304.5,86.7,89.5,1.706,2,21,42,7,0,-18
,T39,Lanto Griffin,301.4,50.0,0.0,0.0,2,18,47,5,0,-17
,T39,Daniel Berger,0.0,100.0,100.0,2.0,1,22,43,5,1,-17
,T39,Jacob Bridgeman,292.8,79.3,73.0,1.741,0,21,47,4,0,-17
,T39,Wyndham Clark,309.0,75.0,83.3,1.567,1,23,40,8,0,-17
,T39,Paul Barjon,314.5,78.6,100.0,1.944,2,20,44,5,1,-17
,T39,Matthieu Pavon,296.0,100.0,73.7,1.5,0,25,41,4,2,-17
,T39,Harrison Endycott,0.0,33.3,50.0,1.0,2,19,46,4,1,-17
,T39,Justin Lower,296.5,78.6,88.9,1.5,1,22,42,7,0,-17
