Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Tony Finau,311.2,76.8,83.3,1.767,0,20,49,3,0,-17
,T2,Sungjae Im,310.7,76.8,73.6,1.642,0,22,43,6,1,-14
,T2,Emiliano Grillo,301.9,71.4,77.8,1.75,2,18,46,5,0,-14
,T4,James Hahn,314.2,57.1,69.4,1.64,1,18,46,7,0,-13
,T4,Tom Hoge,296.7,69.6,84.7,1.787,0,19,47,6,0,-13
,T4,Scott Piercy,289.7,58.9,75.0,1.648,0,25,37,9,0,-13
,T7,Danny Willett,300.3,71.4,66.7,1.729,1,14,51,6,0,-10
,T7,Callum Tarren,312.8,48.2,79.2,1.719,0,17,48,7,0,-10
,T7,Greyson Sigg,305.0,71.4,79.2,1.772,0,16,50,6,0,-10
,10,Chesson Hadley,299.2,66.1,76.4,1.727,1,17,44,10,0,-9
,T11,Kelly Kraft,291.7,58.9,63.9,1.587,0,21,39,11,1,-8
,T11,Peter Malnati,306.7,69.6,72.2,1.692,0,18,44,10,0,-8
,T11,Robert Streb,297.9,50.0,63.9,1.804,1,11,55,5,0,-8
,T11,J.T. Poston,304.7,69.6,68.1,1.694,0,15,50,7,0,-8
,T11,Andrew Putnam,290.9,78.6,68.1,1.694,1,16,46,8,1,-8
,T16,Cameron Champ,315.0,71.4,77.8,1.732,1,19,40,11,0,-7
,T16,Hank Lebioda,303.7,67.9,66.7,1.875,0,15,49,8,0,-7
,T16,Michael Gligic,316.7,66.1,75.0,1.778,0,16,47,9,0,-7
,T16,Cam Davis,322.0,66.1,69.4,1.72,1,20,40,7,4,-7
,T16,Scott Brown,302.9,75.0,72.2,1.827,0,18,43,11,0,-7
,T16,Adam Long,306.5,64.3,87.5,1.857,0,14,51,7,0,-7
,T16,Lee Hodges,316.2,66.1,83.3,1.833,0,18,43,11,0,-7
,T16,Doug Ghim,305.4,73.2,76.4,1.782,0,15,51,4,2,-7
,T24,Austin Smotherman,302.3,71.4,73.6,1.868,1,14,48,8,1,-6
