Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,313.2,78.6,63.9,1.657,1,20,41,9,1,-11
,2,Ludvig Åberg,316.5,78.6,61.1,1.718,0,17,47,6,2,-7
,T3,Tommy Fleetwood,298.9,83.9,63.9,1.796,0,11,54,7,0,-4
,T3,Max Homa,302.5,80.4,70.8,1.809,0,12,53,6,1,-4
,T3,Collin Morikawa,299.6,82.2,69.5,1.716,0,15,48,7,2,-4
,T6,Cameron Smith,297.3,69.6,59.7,1.853,1,7,58,5,1,-2
,T6,Bryson DeChambeau,320.9,75.0,61.1,1.827,0,17,41,13,1,-2
,8,Xander Schauffele,307.3,66.1,62.5,1.911,0,10,53,9,0,-1
,T9,Will Zalatoris,302.2,75.0,59.7,1.783,1,14,41,16,0,E
,T9,Tyrrell Hatton,306.2,69.7,54.2,1.779,0,18,38,14,2,E
,T9,Cameron Young,311.0,75.0,68.1,1.666,0,19,37,13,3,E
,T12,Patrick Reed,297.2,69.7,47.2,1.722,0,12,48,11,1,+1
,T12,Matthieu Pavon,309.5,80.4,63.9,1.874,0,11,49,12,0,+1
,T12,Adam Schenk,303.9,69.6,66.7,1.848,0,12,47,13,0,+1
,T12,Cam Davis,295.3,80.4,58.3,1.847,0,15,44,10,3,+1
,T16,Sepp Straka,301.3,80.4,66.7,1.903,0,9,52,11,0,+2
,T16,Chris Kirk,306.8,73.2,62.5,1.671,0,17,38,15,2,+2
,T16,Byeong Hun An,316.8,66.1,61.1,1.841,0,18,35,18,1,+2
,T16,Nicolai Højgaard,314.4,64.3,54.2,1.771,0,21,32,17,1,+2
,T20,Taylor Moore,308.2,69.7,62.5,1.821,1,12,43,15,1,+3
,T20,Lucas Glover,294.1,82.1,58.3,1.782,0,14,43,13,2,+3
,T22,Keegan Bradley,304.3,62.5,63.9,1.71,0,17,35,19,1,+4
,T22,Min Woo Lee,316.1,78.6,62.5,1.826,2,7,49,13,1,+4
,T22,Harris English,296.4,78.6,57.0,1.767,0,12,44,16,0,+4
,T22,Adam Scott,303.9,64.3,59.7,1.791,1,14,41,13,2,+4
,T22,Joaquín Niemann,311.0,69.6,63.9,1.811,0,15,40,15,2,+4
,T22,Rory McIlroy,316.0,64.3,51.4,1.882,0,10,49,12,1,+4
,T22,Matt Fitzpatrick,304.3,75.0,58.3,1.773,0,11,48,12,0,+4
,T22,Patrick Cantlay,310.9,75.0,59.7,1.875,2,9,45,15,1,+4
,T30,Tom Kim,294.8,78.6,62.5,1.811,0,19,33,17,2,+5
,T30,Jason Day,302.5,62.5,58.3,1.773,0,10,51,7,4,+5
,T30,Si Woo Kim,299.3,87.5,58.3,1.824,0,12,47,9,4,+5
,T30,J.T. Poston,299.7,78.6,58.3,1.822,0,16,38,16,1,+5
,T30,Rickie Fowler,292.0,66.1,59.7,1.819,0,11,46,14,1,+5
,T35,Kurt Kitayama,306.1,82.1,58.3,1.742,2,10,43,15,1,+6
,T35,Camilo Villegas,290.8,64.3,58.3,1.752,0,15,39,15,3,+6
,T35,Akshay Bhatia,301.6,71.4,52.8,1.896,0,9,49,13,1,+6
,T38,Russell Henley,293.0,78.6,59.7,1.751,0,12,42,17,1,+7
,T38,Corey Conners,301.1,71.4,61.1,1.846,0,13,43,12,4,+7
,T38,Luke List,307.7,60.7,58.3,1.829,1,11,43,14,3,+7
,T38,Hideki Matsuyama,308.9,62.5,54.2,1.83,0,9,48,14,1,+7
,T38,Ryan Fox,312.3,66.1,54.2,1.814,2,9,44,15,1,+7
,T43,Phil Mickelson,296.5,64.3,59.7,1.885,0,10,46,15,0,+8
,T43,Shane Lowry,301.2,76.8,61.1,1.903,1,9,43,19,0,+8
,T45,Denny McCarthy,293.9,67.9,56.9,1.715,0,12,46,9,3,+9
,T45,José María Olazábal,266.4,78.6,52.8,1.842,0,6,53,12,0,+9
,T45,Sahith Theegala,305.3,69.7,55.6,1.938,0,7,52,11,1,+9
,T45,Brooks Koepka,309.7,62.5,50.0,1.812,0,13,40,16,3,+9
,T45,Jon Rahm,308.0,69.7,70.8,1.954,0,10,46,13,3,+9
,T45,Danny Willett,294.2,62.5,58.3,1.775,1,13,38,17,2,+9
,51,Grayson Murray,302.5,69.6,56.9,1.775,1,13,36,20,1,+10
,52,Eric Cole,303.1,66.1,51.4,1.902,0,10,44,15,3,+11
,T53,Adam Hadwin,296.8,62.5,47.2,1.77,0,11,43,13,5,+12
,T53,Neal Shipley,301.3,66.1,52.8,1.914,0,11,40,19,2,+12
,T55,Jake Knapp,301.0,67.9,58.3,1.846,1,11,37,20,3,+13
,T55,Erik van Rooyen,304.4,64.3,58.3,1.881,0,9,44,16,3,+13
,T55,Tony Finau,312.3,71.4,62.5,1.981,0,10,42,17,3,+13
,T58,Vijay Singh,288.5,73.2,61.1,1.877,1,11,38,17,5,+14
,T58,Thorbjørn Olesen,297.2,71.4,54.2,1.78,0,14,35,18,5,+14
,60,Tiger Woods,300.4,67.9,43.1,1.879,0,9,42,18,2,+16
