Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Cameron Smith,302.6,75.0,86.1,1.548,3,31,35,3,0,-34
,2,Jon Rahm,296.0,81.7,90.3,1.662,1,32,38,1,0,-33
,3,Matt Jones,289.0,65.0,84.7,1.541,4,26,41,0,1,-32
,4,Patrick Cantlay,292.5,71.7,84.7,1.656,1,26,43,2,0,-26
,T5,Collin Morikawa,290.4,83.3,87.5,1.619,2,27,37,6,0,-25
,T5,Justin Thomas,302.5,73.3,84.7,1.623,2,29,34,6,1,-25
,T5,Daniel Berger,287.2,88.3,86.1,1.677,1,26,42,3,0,-25
,T8,Kevin Kisner,273.6,76.7,80.6,1.621,0,28,40,4,0,-24
,T8,Sungjae Im,292.2,71.7,84.7,1.689,2,23,44,3,0,-24
,T10,Cam Davis,298.6,70.0,81.9,1.746,2,24,41,5,0,-23
,T10,Marc Leishman,290.0,71.7,87.5,1.698,0,27,41,4,0,-23
,12,Xander Schauffele,288.2,70.0,81.9,1.644,2,25,38,7,0,-22
,T13,Kevin Na,278.1,85.0,83.3,1.683,1,22,46,3,0,-21
,T13,Hideki Matsuyama,279.7,71.7,86.1,1.726,1,22,46,3,0,-21
,T15,Talor Gooch,291.2,81.7,81.9,1.712,2,19,48,3,0,-20
,T15,Séamus Power,295.2,71.7,84.7,1.738,2,20,47,2,1,-20
,T15,Max Homa,295.3,75.0,79.2,1.737,1,23,44,3,1,-20
,T15,Patrick Reed,271.8,66.7,83.3,1.633,0,27,39,5,1,-20
,T19,Tony Finau,290.0,63.3,84.7,1.721,0,26,40,5,1,-19
,T19,Sam Burns,304.5,80.0,83.3,1.75,0,22,48,1,1,-19
,T21,Jordan Spieth,293.1,71.7,83.3,1.717,0,22,47,2,1,-18
,T21,Stewart Cink,295.1,75.0,87.5,1.762,1,20,47,4,0,-18
,T23,Billy Horschel,283.6,85.0,73.6,1.66,2,18,48,3,1,-17
,T23,Si Woo Kim,286.8,70.0,84.7,1.705,0,22,46,3,1,-17
,T25,Erik van Rooyen,293.5,76.7,83.3,1.7,0,22,45,4,1,-16
,T25,Garrick Higgo,307.5,65.0,83.3,1.783,1,23,41,5,2,-16
,T25,Bryson DeChambeau,311.2,51.7,75.0,1.685,1,23,39,9,0,-16
,T28,Brooks Koepka,297.3,65.0,80.6,1.672,1,23,41,5,1,-15
,T28,Joel Dahmen,284.2,81.7,80.6,1.759,0,24,41,6,0,-15
,T30,Harris English,286.5,71.7,79.2,1.772,0,20,47,4,1,-14
,T30,Viktor Hovland,300.6,70.0,80.6,1.793,1,22,41,6,2,-14
,T30,Phil Mickelson,286.3,73.3,84.7,1.689,0,22,43,6,1,-14
,T33,K.H. Lee,292.1,71.7,83.3,1.733,0,20,46,5,1,-13
,T33,Branden Grace,283.7,80.0,84.7,1.754,0,22,42,7,1,-13
,T35,Lucas Glover,286.8,73.3,80.6,1.862,0,20,43,8,1,-10
,T35,Abraham Ancer,276.1,83.3,72.2,1.788,0,20,43,8,1,-10
,37,Lucas Herbert,296.5,70.0,70.8,1.745,0,22,41,5,3,-8
,38,Jason Kokrak,283.3,76.7,76.4,1.8,1,16,45,9,1,-7
