Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Hideki Matsuyama,315.5,57.1,69.4,1.56,1,23,41,6,1,-17
,T2,Xander Schauffele,326.6,60.7,68.1,1.612,0,22,44,5,1,-15
,T2,Viktor Hovland,316.1,51.8,68.1,1.612,0,22,43,7,0,-15
,4,Scottie Scheffler,309.7,67.9,72.2,1.635,0,19,48,5,0,-14
,T5,Sam Burns,315.5,51.8,68.1,1.51,2,22,36,11,1,-13
,T5,Nick Dunlap,307.6,50.0,69.4,1.66,0,21,43,8,0,-13
,T7,Wyndham Clark,314.1,58.9,56.9,1.659,0,16,53,2,1,-12
,T7,Robert MacIntyre,313.8,48.2,56.9,1.634,0,19,46,7,0,-12
,9,Denny McCarthy,308.1,58.9,63.9,1.652,0,22,41,7,2,-11
,T10,Séamus Power,307.8,76.8,62.5,1.689,0,14,54,4,0,-10
,T10,Billy Horschel,308.2,51.8,68.1,1.694,0,19,44,9,0,-10
,T12,Maverick McNealy,314.9,62.5,61.1,1.659,1,13,52,6,0,-9
,T12,Patrick Cantlay,316.1,55.4,65.3,1.702,0,15,51,6,0,-9
,T12,Akshay Bhatia,304.4,62.5,65.3,1.66,0,18,45,9,0,-9
,T12,Will Zalatoris,321.2,55.4,69.4,1.68,1,14,50,7,0,-9
,T16,Aaron Rai,290.5,71.4,79.2,1.807,1,12,53,6,0,-8
,T16,Tony Finau,314.1,44.6,65.3,1.617,0,22,37,12,1,-8
,T18,Eric Cole,308.3,55.4,56.9,1.634,1,15,48,6,2,-7
,T18,Austin Eckroat,315.1,51.8,62.5,1.689,0,18,43,11,0,-7
,T18,Adam Scott,305.8,53.6,66.7,1.708,0,16,48,7,1,-7
,T18,Matt Fitzpatrick,290.6,60.7,55.6,1.7,0,14,52,5,1,-7
,T22,Min Woo Lee,320.8,58.9,61.1,1.659,0,18,43,10,1,-6
,T22,Collin Morikawa,302.9,51.8,55.6,1.725,0,15,50,5,2,-6
,T22,Taylor Pendrith,324.9,48.2,68.1,1.673,1,17,42,11,1,-6
,T22,Christiaan Bezuidenhout,295.3,48.2,59.7,1.744,0,14,50,8,0,-6
,T22,Jason Day,304.2,62.5,62.5,1.733,0,15,48,9,0,-6
,T22,Tommy Fleetwood,303.8,71.4,73.6,1.906,0,9,60,3,0,-6
,T22,Brendon Todd,294.2,64.3,61.1,1.568,0,20,40,11,0,-6
,T22,Justin Rose,309.8,62.5,66.7,1.771,0,16,48,6,2,-6
,T30,Russell Henley,296.0,66.1,65.3,1.702,0,14,49,9,0,-5
,T30,Justin Thomas,324.3,48.2,56.9,1.756,0,15,47,10,0,-5
,T30,Alex Noren,310.9,42.9,66.7,1.729,0,18,43,9,2,-5
,T33,Max Greyserman,327.4,50.0,61.1,1.727,0,15,49,5,3,-4
,T33,Davis Thompson,314.5,48.2,65.3,1.745,1,12,49,10,0,-4
,T33,Patrick Rodgers,305.7,44.6,55.6,1.65,0,16,45,10,1,-4
,T33,Emiliano Grillo,306.2,51.8,61.1,1.773,0,15,47,9,1,-4
,T33,Byeong Hun An,325.6,41.1,63.9,1.761,0,14,48,10,0,-4
,T33,J.T. Poston,303.3,51.8,58.3,1.738,0,16,45,10,1,-4
,T33,Erik van Rooyen,317.8,48.2,66.7,1.708,0,17,43,11,1,-4
,T40,Cam Davis,316.5,58.9,62.5,1.622,0,18,42,9,3,-3
,T40,Ludvig Åberg,320.6,48.2,55.6,1.75,2,13,45,10,2,-3
,T40,Sungjae Im,308.6,44.6,61.1,1.75,0,12,52,7,1,-3
,T40,Jhonattan Vegas,320.0,55.4,69.4,1.78,0,14,48,9,1,-3
,T40,Stephan Jaeger,314.6,46.4,58.3,1.714,1,13,47,10,1,-3
,T40,Victor Perez,300.5,51.8,59.7,1.791,0,13,49,10,0,-3
,T46,Thomas Detry,318.0,51.8,52.8,1.684,1,14,43,14,0,-2
,T46,Tom Hoge,308.9,44.6,58.3,1.667,1,14,44,12,1,-2
,T46,Matthieu Pavon,306.9,62.5,68.1,1.755,0,15,45,11,1,-2
,T46,Sahith Theegala,317.9,53.6,61.1,1.659,1,15,44,10,1,-2
,T50,Si Woo Kim,294.1,55.4,55.6,1.65,0,16,43,11,2,-1
,T50,Brian Harman,302.3,66.1,66.7,1.792,0,10,54,7,1,-1
,T50,Adam Hadwin,304.2,60.7,56.9,1.732,0,14,47,9,2,-1
,T50,Corey Conners,316.1,57.1,65.3,1.766,0,12,52,5,3,-1
,T50,Shane Lowry,309.0,48.2,63.9,1.761,3,8,49,11,1,-1
,T50,Tom Kim,310.5,58.9,63.9,1.674,0,17,43,8,4,-1
,T50,Ben Griffin,295.8,58.9,65.3,1.809,0,15,45,10,2,-1
,T50,Chris Kirk,301.3,64.3,68.1,1.755,1,12,48,9,2,-1
,58,Mackenzie Hughes,310.2,46.4,51.4,1.649,0,16,42,12,2,E
,T59,Keegan Bradley,317.5,51.8,58.3,1.69,0,17,40,12,3,+1
,T59,Peter Malnati,308.6,50.0,62.5,1.8,0,12,48,11,1,+1
,T61,Cameron Young,320.2,42.9,52.8,1.711,0,15,45,8,3,+2
,T61,Mark Hubbard,303.6,62.5,63.9,1.783,0,13,44,15,0,+2
,T61,Sepp Straka,302.4,57.1,62.5,1.711,0,14,45,10,3,+2
,T61,Harris English,302.3,48.2,56.9,1.683,0,16,44,7,4,+2
,65,Nick Taylor,295.4,58.9,59.7,1.767,1,10,48,11,2,+3
,66,Taylor Moore,327.9,39.3,61.1,1.841,0,9,51,11,1,+4
,67,Jake Knapp,313.3,48.2,61.1,1.818,0,15,37,19,1,+6
,T68,Jordan Spieth,313.1,53.6,55.6,1.75,0,13,42,12,5,+9
,T68,Rory McIlroy,316.2,48.2,61.1,1.841,1,8,49,10,3,+9
,70,Max Homa,308.6,55.4,59.7,1.791,0,12,43,12,4,+11
