Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Hideki Matsuyama,300.0,55.4,66.7,1.625,1,20,47,3,1,-17
,T2,Luke List,278.1,46.4,68.1,1.673,1,17,49,5,0,-14
,T2,Will Zalatoris,289.0,57.1,68.1,1.633,1,22,39,10,0,-14
,T4,Adam Hadwin,307.1,67.9,63.9,1.652,0,19,47,6,0,-13
,T4,Xander Schauffele,297.3,58.9,62.5,1.622,2,17,45,8,0,-13
,T4,Patrick Cantlay,288.4,48.2,66.7,1.708,1,17,48,6,0,-13
,7,Harris English,300.6,67.9,70.8,1.706,0,18,48,6,0,-12
,8,Tom Hoge,288.5,51.8,66.7,1.625,0,20,45,5,2,-11
,9,Jason Day,305.3,42.9,59.7,1.605,2,16,43,11,0,-9
,T10,Sam Burns,320.8,62.5,59.7,1.791,0,13,54,5,0,-8
,T10,Tommy Fleetwood,302.0,55.4,61.1,1.705,0,19,42,11,0,-8
,T10,Scottie Scheffler,294.8,62.5,58.3,1.619,2,15,45,9,1,-8
,T10,Eric Cole,285.5,57.1,52.8,1.684,0,16,48,8,0,-8
,T10,Adam Svensson,303.6,62.5,63.9,1.717,1,16,47,7,0,-8
,T10,J.T. Poston,282.4,64.3,61.1,1.636,0,19,42,11,0,-8
,T16,Byeong Hun An,305.8,51.8,63.9,1.696,1,20,36,15,0,-7
,T16,Max Homa,302.9,58.9,61.1,1.636,1,17,44,9,0,-7
,T16,Cameron Young,306.1,57.1,62.5,1.667,0,20,40,11,1,-7
,T19,Collin Morikawa,283.4,51.8,54.2,1.692,0,15,49,7,1,-6
,T19,Ludvig Åberg,305.8,50.0,59.7,1.721,0,17,44,11,0,-6
,T19,Viktor Hovland,307.0,50.0,56.9,1.732,0,15,48,9,0,-6
,T19,Adam Scott,295.3,42.9,54.2,1.641,0,18,42,12,0,-6
,T19,Tony Finau,305.3,55.4,63.9,1.783,1,17,41,13,0,-6
,T24,Lee Hodges,291.3,64.3,59.7,1.698,1,14,46,11,0,-5
,T24,Tom Kim,305.8,58.9,63.9,1.761,1,18,40,11,2,-5
,T24,Rory McIlroy,310.8,60.7,62.5,1.822,1,16,45,8,1,-5
,T24,Russell Henley,291.4,51.8,66.7,1.854,1,10,54,7,0,-5
,T24,Christiaan Bezuidenhout,280.5,60.7,63.9,1.674,0,19,40,12,1,-5
,T24,Beau Hossler,303.0,51.8,56.9,1.634,0,17,43,12,0,-5
,T24,Corey Conners,301.3,60.7,72.2,1.769,1,16,43,11,1,-5
,T31,Taylor Moore,290.6,44.6,63.9,1.739,0,14,49,8,1,-4
,T31,Séamus Power,306.4,51.8,51.4,1.568,2,13,44,13,0,-4
,T31,Brendon Todd,266.3,62.5,52.8,1.711,0,15,46,11,0,-4
,T31,Mackenzie Hughes,291.5,57.1,52.8,1.658,2,13,44,13,0,-4
,T35,Rickie Fowler,308.0,51.8,56.9,1.78,0,15,45,12,0,-3
,T35,Lucas Glover,293.1,67.9,59.7,1.744,0,17,42,12,1,-3
,T37,Sahith Theegala,292.8,51.8,56.9,1.683,1,12,48,10,1,-2
,T37,Ben Griffin,296.0,46.4,52.8,1.711,0,13,49,9,1,-2
,T39,Nicolai Højgaard,300.8,42.9,56.9,1.78,0,12,49,11,0,-1
,T39,Gary Woodland,310.5,51.8,55.6,1.675,1,16,41,11,3,-1
,T39,Denny McCarthy,290.6,50.0,55.6,1.775,0,16,42,13,1,-1
,T39,Nick Taylor,292.5,55.4,58.3,1.714,0,13,50,7,1,-1
,T39,Kurt Kitayama,309.9,42.9,52.8,1.789,0,14,46,11,1,-1
,T44,Emiliano Grillo,292.4,58.9,45.8,1.667,1,13,44,13,1,E
,T44,Si Woo Kim,282.5,62.5,56.9,1.756,1,10,50,10,1,E
,T44,Andrew Putnam,275.6,58.9,55.6,1.775,0,10,52,10,0,E
,T44,Sungjae Im,291.1,44.6,54.2,1.744,0,14,46,10,2,E
,T44,Brian Harman,293.3,60.7,45.8,1.515,0,18,37,16,1,E
,49,Cam Davis,296.8,51.8,51.4,1.649,0,19,33,19,1,+2
,50,Charley Hoffman,293.0,44.6,51.4,1.784,0,11,46,15,0,+4
,51,Chase Johnson,305.1,50.0,41.7,1.767,1,8,49,13,1,+5
