Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Xander Schauffele,295.8,75.0,87.5,1.667,0,22,47,3,0,-19
,T2,J.T. Poston,286.4,69.6,77.8,1.679,1,19,48,4,0,-17
,T2,Sahith Theegala,297.9,62.5,77.8,1.643,1,22,44,3,2,-17
,4,Michael Thorbjornsen,310.3,67.9,72.2,1.635,1,20,44,7,0,-15
,5,Chesson Hadley,288.2,64.3,75.0,1.685,1,18,47,6,0,-14
,T6,Keith Mitchell,311.0,57.1,69.4,1.7,0,19,46,7,0,-12
,T6,Kevin Kisner,281.5,66.1,72.2,1.712,1,17,47,7,0,-12
,T8,Scott Stallings,300.6,64.3,65.3,1.638,1,18,44,9,0,-11
,T8,Brian Harman,296.5,80.4,79.2,1.737,1,17,48,4,2,-11
,T8,Chez Reavie,278.0,85.7,80.6,1.707,0,19,46,6,1,-11
,T8,William McGirt,278.9,66.1,75.0,1.722,0,17,49,6,0,-11
,T8,Nick Hardy,308.2,71.4,72.2,1.692,0,19,45,8,0,-11
,T13,Tony Finau,303.8,60.7,79.2,1.719,0,18,48,4,2,-10
,T13,John Huh,289.4,67.9,73.6,1.717,0,17,48,7,0,-10
,T13,Scottie Scheffler,294.5,64.3,83.3,1.767,0,17,49,5,1,-10
,T13,Webb Simpson,294.1,76.8,77.8,1.732,0,18,46,8,0,-10
,T13,Martin Laird,286.4,75.0,75.0,1.796,0,18,46,8,0,-10
,T13,Patrick Cantlay,302.6,60.7,75.0,1.722,0,24,35,12,1,-10
,T19,Luke List,306.5,66.1,76.4,1.8,2,16,43,11,0,-9
,T19,Keegan Bradley,296.5,64.3,83.3,1.8,0,15,52,4,1,-9
,T19,Rory McIlroy,316.1,60.7,76.4,1.673,0,23,40,6,2,-9
,T19,Matt NeSmith,282.5,67.9,83.3,1.833,0,15,51,6,0,-9
,T19,Harris English,275.3,60.7,66.7,1.688,0,19,43,10,0,-9
