Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Keegan Bradley,315.9,73.2,73.6,1.642,0,21,42,9,0,-12
,T2,Sam Burns,315.7,62.5,62.5,1.578,1,22,39,7,3,-11
,T2,Ludvig Åberg,321.5,71.4,63.9,1.587,2,23,34,10,3,-11
,T2,Adam Scott,317.4,67.9,69.4,1.6,1,20,41,9,1,-11
,T5,Cam Davis,317.0,66.1,69.4,1.64,0,24,36,9,2,-8
,T5,Tommy Fleetwood,313.8,78.6,70.8,1.706,0,17,46,9,0,-8
,T5,Si Woo Kim,315.3,64.3,58.3,1.619,0,21,38,13,0,-8
,T5,Xander Schauffele,327.0,67.9,69.4,1.76,0,18,45,8,1,-8
,T9,Chris Kirk,314.4,75.0,70.8,1.765,0,17,46,8,1,-7
,T9,Alex Noren,305.6,64.3,65.3,1.638,0,19,42,10,1,-7
,T11,Rory McIlroy,321.0,60.7,62.5,1.733,1,16,43,12,0,-6
,T11,Sungjae Im,322.8,66.1,68.1,1.673,0,19,40,13,0,-6
,T13,Tony Finau,306.4,76.8,69.4,1.78,0,18,44,7,3,-5
,T13,Shane Lowry,327.6,58.9,62.5,1.733,0,17,44,10,1,-5
,T13,Byeong Hun An,338.2,51.8,59.7,1.698,1,13,48,10,0,-5
,T13,Will Zalatoris,314.9,73.2,69.4,1.78,1,12,52,5,2,-5
,T13,Sepp Straka,310.3,71.4,68.1,1.673,0,17,45,8,2,-5
,T13,Tom Hoge,306.3,60.7,72.2,1.731,0,19,40,12,1,-5
,T13,Patrick Cantlay,314.9,69.6,62.5,1.778,1,15,44,12,0,-5
,T13,Taylor Pendrith,321.8,53.6,61.1,1.636,0,21,37,12,2,-5
,T13,Wyndham Clark,331.3,75.0,69.4,1.7,1,17,43,8,3,-5
,T22,Billy Horschel,307.8,66.1,63.9,1.696,1,15,43,13,0,-4
,T22,Russell Henley,315.2,78.6,66.7,1.708,0,14,49,8,1,-4
,T22,Corey Conners,318.7,66.1,75.0,1.833,1,12,49,10,0,-4
,25,Brian Harman,317.2,76.8,66.7,1.729,0,18,41,11,2,-3
,T26,Denny McCarthy,306.5,76.8,69.4,1.7,0,15,46,9,2,-2
,T26,Viktor Hovland,324.6,57.1,72.2,1.827,1,11,49,11,0,-2
,T28,Matt Fitzpatrick,301.5,64.3,72.2,1.75,0,17,43,10,1,-1
,T28,Max Greyserman,312.0,71.4,62.5,1.644,0,17,42,10,3,-1
,T28,Collin Morikawa,305.4,66.1,63.9,1.739,1,12,47,11,1,-1
,T31,Thomas Detry,315.9,55.4,63.9,1.652,0,21,34,14,2,E
,T31,Nick Dunlap,336.0,62.5,66.7,1.729,0,14,45,12,1,E
,T33,Max Homa,297.3,67.9,69.4,1.7,1,18,38,12,1,+1
,T33,Matthieu Pavon,316.5,66.1,66.7,1.688,0,15,45,8,4,+1
,T33,Christiaan Bezuidenhout,300.4,60.7,63.9,1.717,0,14,46,9,3,+1
,T33,Jason Day,312.6,64.3,63.9,1.587,0,20,36,12,3,+1
,T33,Scottie Scheffler,299.2,69.6,66.7,1.708,0,16,42,12,1,+1
,T33,J.T. Poston,314.0,64.3,68.1,1.796,0,12,47,13,0,+1
,T39,Justin Thomas,318.9,55.4,66.7,1.833,0,11,49,11,1,+2
,T39,Stephan Jaeger,311.3,69.6,56.9,1.707,0,17,39,13,3,+2
,T41,Davis Thompson,315.2,57.1,65.3,1.851,0,14,42,15,1,+3
,T41,Adam Hadwin,311.2,67.9,68.1,1.796,0,16,41,11,4,+3
,T43,Aaron Rai,306.1,80.4,68.1,1.837,0,9,51,11,1,+4
,T43,Cameron Young,309.8,53.6,61.1,1.727,0,13,45,11,3,+4
,45,Akshay Bhatia,304.5,73.2,61.1,1.727,1,13,45,8,4,+5
,T46,Eric Cole,318.4,50.0,62.5,1.822,0,13,43,13,2,+7
,T46,Austin Eckroat,311.0,69.6,68.1,1.796,0,15,38,16,3,+7
,48,Sahith Theegala,325.6,67.9,65.3,1.915,0,10,44,15,3,+11
