Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Harry Hall,318.6,43.1,70.7,1.66,2,25,43,4,1,-22
,T2,Matt NeSmith,314.7,51.7,81.1,1.633,3,22,44,4,1,-22
,T2,Pierceson Coody,324.2,55.2,64.9,1.583,2,24,42,6,0,-22
,T2,Zac Blair,299.8,66.7,75.3,1.655,2,22,44,5,0,-22
,T2,Rico Hoey,324.2,52.6,67.1,1.694,2,20,48,3,0,-22
,T5,Ben Taylor,320.7,62.5,76.4,1.636,3,19,45,5,0,-20
,T5,S.Y. Noh,319.5,57.1,75.0,1.648,1,25,41,4,0,-20
,T5,Sam Bairstow,329.7,57.1,69.4,1.62,0,25,42,5,0,-20
,T5,Neal Shipley,319.0,62.5,73.6,1.66,2,21,44,5,0,-20
,T9,Chan Kim,326.3,69.6,72.2,1.731,0,24,43,5,0,-19
,T9,Brandon Wu,301.2,53.6,68.1,1.612,2,19,47,4,0,-19
,T9,Lanto Griffin,299.7,66.1,73.6,1.774,1,21,46,4,0,-19
,T9,Chez Reavie,301.6,64.3,80.6,1.724,1,23,42,6,0,-19
,T9,Johannes Veerman,325.3,71.4,75.0,1.685,1,25,39,6,1,-19
,14,Patrick Fishburn,321.3,57.1,77.8,1.75,0,22,46,4,0,-18
,T15,Maximilian Rottluff,305.4,55.4,80.6,1.741,2,21,42,6,1,-17
,T15,Mac Meissner,312.5,76.8,75.0,1.759,0,25,41,4,2,-17
,T15,Adrien Saddier,312.0,64.3,72.2,1.712,2,21,41,8,0,-17
,T15,Angel Hidalgo,316.5,60.7,77.8,1.696,1,22,42,7,0,-17
,T15,Andy Sullivan,324.0,75.0,73.6,1.811,2,20,43,7,0,-17
,T20,Callum Tarren,325.3,62.5,72.2,1.673,2,22,38,10,0,-16
,T20,Ryan Moore,311.5,66.1,72.2,1.615,0,24,40,8,0,-16
,T20,Austin Smotherman,314.0,57.1,77.8,1.768,2,17,48,5,0,-16
,T20,Cody Gribble,316.9,62.5,69.4,1.58,1,23,39,9,0,-16
,T24,Henrik Norlander,310.7,69.6,75.0,1.648,0,24,42,4,1,-15
,T24,William McGirt,303.3,64.3,77.8,1.661,2,19,43,8,0,-15
,T24,Sam Ryder,320.6,58.9,81.9,1.746,0,25,38,8,1,-15
,T24,Spencer Cross,307.7,57.1,80.6,1.793,1,21,43,6,1,-15
,T24,Kevin Chappell,315.7,58.9,69.4,1.7,2,21,41,6,2,-15
,T24,Matthis Besard,319.7,67.9,73.6,1.755,0,19,50,2,1,-15
,T30,Andrea Pavan,305.8,53.6,70.8,1.686,2,19,42,9,0,-14
,T30,Dylan Wu,303.6,55.4,72.2,1.692,1,22,39,10,0,-14
,T30,Ryan McCormick,316.7,42.9,70.8,1.627,1,22,39,10,0,-14
,T30,Cooper Musselman,307.4,69.6,75.0,1.722,1,21,43,5,2,-14
,T30,Ben Silverman,319.0,66.1,68.1,1.653,3,16,46,6,1,-14
,T30,Jacques Kruyswijk,314.8,66.1,69.4,1.66,2,19,44,6,0,-14
,T36,Tom Vaillant,317.4,66.1,70.8,1.784,0,20,45,7,0,-13
,T36,David Lipsky,302.7,64.3,76.4,1.764,1,20,43,7,1,-13
,T36,Fabrizio Zanotti,311.3,73.2,73.6,1.792,0,20,46,5,1,-13
,T36,Russell Knox,302.6,44.6,72.2,1.731,0,20,45,7,0,-13
,T36,Luke Clanton (a),326.1,71.4,75.0,1.778,2,18,43,9,0,-13
,T36,Hayden Springer,334.0,55.4,69.4,1.76,0,22,41,9,0,-13
,T36,Ricardo Gouveia,320.5,71.4,80.6,1.724,2,18,44,7,1,-13
,T36,Alex Smalley,318.2,50.0,69.4,1.68,1,21,42,6,2,-13
,T44,MJ Daffue,323.3,39.3,72.2,1.788,0,18,49,4,1,-12
,T44,J.J. Spaun,325.8,55.4,69.4,1.68,2,19,41,9,1,-12
,T44,Chad Ramey,306.2,58.9,77.8,1.804,1,19,43,9,0,-12
,T44,Kevin Tway,315.6,53.6,72.2,1.75,2,18,42,10,0,-12
,T44,Lukas Nemecz,311.4,62.5,75.0,1.685,0,21,42,9,0,-12
,T49,Jonathan Byrd,298.8,64.3,75.0,1.741,0,20,43,9,0,-11
,T49,Patton Kizzire,321.7,55.4,75.0,1.722,2,20,39,9,2,-11
,T49,Francesco Laporta,310.7,75.0,68.1,1.694,1,21,38,12,0,-11
,T52,Roger Sloan,297.7,64.3,75.0,1.722,0,21,42,7,2,-10
,T52,Brandt Snedeker,293.5,62.5,73.6,1.774,0,17,50,3,2,-10
,T54,Andrew Wilson,308.8,62.5,73.6,1.811,2,15,46,8,1,-9
,T54,Sebastian Friedrichsen,299.4,55.4,72.2,1.712,1,20,39,11,1,-9
,T54,S.H. Kim,305.6,53.6,68.1,1.714,2,18,40,11,1,-9
,T54,Marcus Kinhult,308.7,64.3,63.9,1.674,0,19,45,6,2,-9
,T58,Nick Hardy,310.3,64.3,79.2,1.825,1,14,50,6,1,-8
,T58,Hayden Buckley,311.2,53.6,70.8,1.706,0,21,41,8,1,-8
,T58,Aaron Baddeley,295.4,58.9,72.2,1.692,1,16,45,10,0,-8
,T58,Troy Merritt,314.7,67.9,66.7,1.771,0,24,34,12,2,-8
