Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,298.9,76.8,68.1,1.815,0,21,41,9,1,-10
,2,Rory McIlroy,318.4,67.9,69.4,1.909,1,15,47,8,1,-7
,T3,Shane Lowry,291.0,82.1,63.9,2.09,1,15,47,7,1,-5
,T3,Cameron Smith,294.3,66.1,65.3,1.726,0,22,37,10,2,-5
,5,Collin Morikawa,287.1,76.8,65.3,2.098,1,15,43,13,0,-4
,T6,Will Zalatoris,307.4,69.6,56.9,1.861,0,19,38,14,1,-3
,T6,Corey Conners,291.6,73.2,65.3,1.897,0,16,43,13,0,-3
,T8,Justin Thomas,303.3,57.2,55.6,2.282,0,18,38,15,1,-1
,T8,Sungjae Im,289.5,76.8,61.1,1.933,1,16,39,15,1,-1
,T10,Cameron Champ,316.0,73.2,69.5,2.088,0,13,46,13,0,E
,T10,Charl Schwartzel,279.1,69.6,66.7,1.967,1,11,47,13,0,E
,T12,Dustin Johnson,291.3,66.1,63.9,1.927,0,14,45,12,0,+1
,T12,Danny Willett,288.4,66.1,55.6,1.988,0,10,51,11,0,+1
,T14,Kevin Na,272.1,82.1,70.8,1.989,0,16,40,15,0,+2
,T14,Min Woo Lee,302.1,71.4,57.0,1.958,1,16,36,18,1,+2
,T14,Matt Fitzpatrick,303.0,76.8,63.9,2.087,0,10,52,8,2,+2
,T14,Harry Higgs,280.8,73.2,65.3,1.908,1,12,44,14,1,+2
,T14,Lee Westwood,281.8,67.9,58.3,2.008,0,14,43,14,1,+2
,T14,Talor Gooch,288.3,75.0,59.7,1.878,0,11,50,9,2,+2
,T14,Hideki Matsuyama,299.5,73.2,55.6,2.159,0,14,43,14,1,+2
,T14,Tommy Fleetwood,309.6,73.2,66.7,2.114,0,13,47,10,1,+2
,T14,Jason Kokrak,299.3,82.1,58.3,1.957,0,13,46,11,2,+2
,T23,Robert MacIntyre,293.9,73.2,50.0,2.196,0,12,47,11,2,+3
,T23,Harold Varner III,296.3,71.4,57.0,1.906,1,14,38,19,0,+3
,T23,Sergio Garcia,305.1,60.7,69.5,1.931,0,15,42,13,1,+3
,T23,J.J. Spaun,287.1,80.4,63.9,2.231,0,11,48,12,1,+3
,T27,Jon Rahm,300.1,73.2,57.0,2.117,0,12,45,14,1,+4
,T27,Séamus Power,289.0,73.2,55.6,2.115,0,9,50,13,0,+4
,T27,Viktor Hovland,295.4,73.2,54.2,1.992,1,15,38,15,3,+4
,T30,Russell Henley,288.3,78.6,65.3,1.953,0,16,39,13,4,+5
,T30,Sepp Straka,292.4,62.5,59.7,1.888,0,13,44,13,1,+5
,T30,Lucas Glover,284.6,82.1,63.9,2.029,0,13,44,12,3,+5
,T30,Marc Leishman,304.3,69.6,68.1,2.096,0,8,51,13,0,+5
,T30,Hudson Swafford,291.8,73.2,63.9,2.147,0,12,46,12,1,+5
,T35,Patrick Reed,283.5,75.0,57.0,2.13,0,11,45,15,1,+6
,T35,Tony Finau,298.8,71.4,62.5,1.925,1,11,43,15,2,+6
,T35,Joaquín Niemann,307.0,66.1,55.6,1.881,1,9,47,13,2,+6
,T35,Webb Simpson,278.9,76.8,51.4,2.004,0,12,44,14,2,+6
,T39,Bubba Watson,294.4,80.4,62.5,2.065,0,15,40,13,3,+7
,T39,Patrick Cantlay,289.0,75.0,62.5,2.096,0,9,47,16,0,+7
,T39,Tom Hoge,288.8,75.0,56.9,2.045,0,11,44,16,1,+7
,T39,Si Woo Kim,286.3,73.2,50.0,2.448,1,10,43,17,1,+7
,43,Billy Horschel,280.3,75.0,65.3,2.156,0,14,37,20,1,+8
,T44,Christiaan Bezuidenhout,276.3,76.8,57.0,2.09,0,10,44,17,1,+9
,T44,Kevin Kisner,277.6,67.9,55.6,2.025,0,16,33,21,2,+9
,46,Cam Davis,292.1,69.6,57.0,2.132,0,9,44,17,2,+12
,47,Tiger Woods,285.0,67.9,54.2,2.182,0,11,40,18,3,+13
,T48,Adam Scott,301.9,62.5,56.9,2.314,1,9,41,18,2,+14
,T48,Max Homa,285.8,73.2,54.2,2.142,0,10,40,20,2,+14
,T50,Mackenzie Hughes,285.8,67.9,50.0,2.152,0,11,37,22,2,+15
,T50,Daniel Berger,282.0,67.9,51.4,2.062,0,13,38,15,5,+15
,52,Tyrrell Hatton,301.8,60.7,58.3,1.9,1,8,43,14,5,+17
