Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Jake Knapp,322.5,67.3,76.4,1.636,0,25,41,6,0,-19
,2,Sami Välimäki,306.1,65.4,66.7,1.563,2,21,41,8,0,-17
,T3,C.T. Pan,309.5,73.1,68.1,1.714,1,20,43,8,0,-14
,T3,Stephan Jaeger,326.8,61.5,69.4,1.62,0,21,44,7,0,-14
,T3,Justin Lower,303.4,69.2,79.2,1.684,0,20,46,6,0,-14
,T6,Patrick Rodgers,316.4,71.2,76.4,1.709,0,19,47,6,0,-13
,T6,Robert MacIntyre,306.0,69.2,72.2,1.692,1,21,40,10,0,-13
,T8,Carson Young,302.6,78.9,72.2,1.712,1,19,43,9,0,-12
,T8,Doug Ghim,297.9,75.0,72.2,1.673,1,20,43,6,2,-12
,T8,Andrew Novak,298.4,65.4,72.2,1.788,0,18,48,6,0,-12
,T8,Erik van Rooyen,312.6,73.1,75.0,1.704,3,17,41,11,0,-12
,T8,Chan Kim,303.1,78.9,66.7,1.625,1,19,45,5,2,-12
,T13,Maverick McNealy,312.6,61.5,62.5,1.711,0,17,49,6,0,-11
,T13,Tony Finau,313.6,59.6,68.1,1.735,2,15,48,6,1,-11
,T13,Brandon Wu,299.0,71.2,73.6,1.642,0,23,37,12,0,-11
,T13,Alvaro Ortiz,309.1,82.7,76.4,1.782,2,13,51,6,0,-11
,T13,Ben Silverman,295.9,84.6,61.1,1.591,0,18,48,5,1,-11
,T13,Henrik Norlander,304.6,61.5,70.8,1.706,1,17,48,4,2,-11
,T19,Greyson Sigg,292.3,71.2,63.9,1.739,0,15,52,5,0,-10
,T19,Aaron Rai,300.8,90.4,77.8,1.75,0,18,46,8,0,-10
,T19,Martin Trainer,301.8,55.8,58.3,1.548,0,20,44,6,2,-10
,T19,Keith Mitchell,313.8,71.2,77.8,1.839,0,18,47,6,1,-10
,T19,Jorge Campillo,298.9,59.6,66.7,1.708,0,16,50,6,0,-10
,T24,Dylan Wu,302.4,82.7,62.5,1.667,1,18,43,9,1,-9
,T24,Nico Echavarria,295.4,76.9,73.6,1.755,1,14,51,5,1,-9
,T24,Parker Coody,299.4,57.7,63.9,1.674,1,18,44,7,2,-9
,T24,Stuart Macdonald,294.8,65.4,70.8,1.725,0,15,51,6,0,-9
,T24,Aaron Baddeley,288.3,67.3,68.1,1.673,0,18,46,7,1,-9
,T24,Chandler Phillips,301.4,69.2,66.7,1.646,0,23,37,10,2,-9
,T24,Chesson Hadley,307.6,63.5,65.3,1.809,2,13,49,8,0,-9
,T24,Davis Thompson,303.8,63.5,65.3,1.638,1,18,44,7,2,-9
,T24,Cameron Champ,321.4,63.5,69.4,1.64,2,18,41,9,2,-9
,T33,Harry Hall,296.0,51.9,65.3,1.66,0,21,39,11,1,-8
,T33,James Hahn,288.6,63.5,68.1,1.673,0,20,41,10,1,-8
,T33,Chad Ramey,286.0,69.2,61.1,1.659,1,18,44,7,1,-8
,T33,Emiliano Grillo,301.1,76.9,68.1,1.694,1,18,42,10,1,-8
,T33,Matt Wallace,309.6,55.8,66.7,1.667,1,18,41,12,0,-8
,T38,Austin Eckroat,293.0,67.3,68.1,1.755,1,16,45,9,1,-7
,T38,Rafael Campos,311.0,67.3,66.7,1.625,1,21,35,14,1,-7
,T38,Ryan McCormick,303.1,57.7,59.7,1.628,0,18,43,11,0,-7
,T38,Hayden Springer,316.8,69.2,66.7,1.729,1,18,40,13,0,-7
,T38,Wilson Furr,311.0,55.8,56.9,1.683,1,15,46,10,0,-7
,T38,Jimmy Stanger,319.6,75.0,72.2,1.808,1,15,46,10,0,-7
,T38,Kevin Dougherty,316.0,63.5,70.8,1.804,0,21,39,10,2,-7
,T38,Joseph Bramlett,313.3,59.6,72.2,1.769,0,18,44,9,1,-7
,T46,Santiago de la Fuente,298.9,67.3,70.8,1.745,0,16,46,10,0,-6
,T46,Thorbjørn Olesen,290.5,53.9,73.6,1.755,1,15,49,4,2,-6
,T48,Ryo Hisatsune,293.1,69.2,65.3,1.66,0,18,42,11,1,-5
,T48,Cristobal Del Solar,306.0,63.5,72.2,1.712,0,19,40,12,1,-5
,T48,Lanto Griffin,313.0,63.5,79.2,1.825,0,16,45,11,0,-5
,T48,Mark Hubbard,306.9,67.3,65.3,1.596,0,20,39,12,0,-5
,T52,Nicolai Højgaard,307.1,59.6,73.6,1.774,1,16,43,11,0,-4
,T52,Austin Smotherman,306.9,61.5,65.3,1.66,0,18,43,8,3,-4
,T52,Padraig Harrington,303.0,73.1,61.1,1.636,0,18,41,12,1,-4
,T52,Victor Perez,306.0,65.4,70.8,1.725,0,16,44,12,0,-4
,T52,Carl Yuan,305.3,67.3,65.3,1.766,1,12,50,8,1,-4
,T52,Ryan Palmer,298.5,75.0,61.1,1.682,0,18,43,9,1,-4
,T58,Erik Barnes,295.8,67.3,65.3,1.872,0,13,50,8,1,-3
,T58,Troy Merritt,288.8,76.9,62.5,1.778,0,12,51,9,0,-3
,T60,Trace Crowe,295.3,59.6,59.7,1.791,0,13,47,12,0,-1
,T60,Ryan Moore,288.0,78.9,73.6,1.887,0,12,51,7,2,-1
,T60,Garrick Higgo,314.4,53.9,66.7,1.708,0,15,47,8,1,-1
,T60,Jhonattan Vegas,310.4,61.5,68.1,1.694,1,18,38,11,4,-1
,T60,Robby Shelton,290.9,75.0,56.9,1.585,2,16,38,13,3,-1
,65,MJ Daffue,310.1,50.0,63.9,1.804,0,12,47,9,3,6
