Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Hideki Matsuyama,305.5,71.9,74.0,1.63,1,26,43,3,0,-23
,2,Russell Henley,313.0,73.7,79.5,1.569,3,22,42,6,0,-23
,T3,Kevin Kisner,293.1,73.2,79.2,1.684,0,23,45,4,0,-19
,T3,Séamus Power,312.8,71.4,77.8,1.696,0,22,47,3,0,-19
,T5,Michael Thompson,297.3,55.4,73.6,1.66,0,21,48,3,0,-18
,T5,Lucas Glover,302.7,66.1,87.5,1.778,2,17,50,3,0,-18
,T7,Keith Mitchell,300.9,53.6,77.8,1.714,0,18,53,1,0,-17
,T7,Russell Knox,300.4,75.0,84.7,1.672,0,21,47,4,0,-17
,T7,Adam Svensson,297.6,57.1,81.9,1.712,0,22,45,5,0,-17
,T7,Matt Kuchar,296.1,69.6,75.0,1.722,0,20,50,1,1,-17
,11,Corey Conners,301.6,60.7,86.1,1.774,1,18,50,2,1,-16
,T12,Satoshi Kodaira,285.1,73.2,79.2,1.702,0,19,49,4,0,-15
,T12,Keegan Bradley,308.9,64.3,76.4,1.673,1,20,44,7,0,-15
,T12,Hayden Buckley,307.0,82.1,72.2,1.731,0,20,47,5,0,-15
,T12,Ryan Palmer,318.4,60.7,72.2,1.75,1,22,41,7,1,-15
,T12,Haotong Li,286.5,53.6,76.4,1.745,0,22,44,5,1,-15
,T17,Vince Whaley,308.3,55.4,65.3,1.681,1,19,46,5,1,-14
,T17,Christiaan Bezuidenhout,290.5,73.2,77.8,1.732,1,21,42,7,1,-14
,T17,Jason Kokrak,309.2,55.4,81.9,1.78,1,16,52,2,1,-14
,T20,Joseph Bramlett,315.8,50.0,86.1,1.758,0,18,49,5,0,-13
,T20,Erik van Rooyen,288.4,76.8,79.2,1.702,3,17,42,10,0,-13
,T20,Ryan Armour,292.5,71.4,75.0,1.741,0,22,42,7,1,-13
,T20,Dylan Wu,309.4,60.7,76.4,1.782,1,20,42,9,0,-13
,T20,Kramer Hickok,301.6,69.6,76.4,1.709,1,19,44,8,0,-13
,T20,Davis Riley,306.7,76.8,80.6,1.621,0,23,40,8,1,-13
,T20,Kevin Na,292.5,64.3,73.6,1.698,1,19,44,8,0,-13
,T27,Kyle Stanley,300.1,76.8,84.7,1.787,1,18,46,6,1,-12
,T27,Maverick McNealy,313.1,75.0,73.6,1.736,2,19,41,9,1,-12
,T27,Chris Kirk,306.7,66.1,73.6,1.755,0,18,48,6,0,-12
,T27,Andrew Putnam,288.9,73.2,72.2,1.75,1,17,47,7,0,-12
,T27,Wesley Bryan,289.8,60.7,68.1,1.694,2,15,48,7,0,-12
,T27,Luke Donald,286.4,53.6,70.8,1.686,0,19,46,7,0,-12
,T27,Ben Kohles,300.1,60.7,75.0,1.667,0,21,43,7,1,-12
,T27,Talor Gooch,308.5,60.7,75.0,1.722,0,18,48,6,0,-12
,T27,Cam Davis,297.0,60.7,77.8,1.714,1,20,41,10,0,-12
,T36,Marc Leishman,300.1,55.4,70.8,1.824,3,9,56,4,0,-11
,T36,Charles Howell III,318.9,66.1,80.6,1.776,0,21,41,10,0,-11
,T36,Billy Horschel,309.2,62.5,77.8,1.804,0,20,44,7,1,-11
,T36,Stewart Cink,313.3,53.6,72.2,1.673,0,24,36,11,1,-11
,T36,Brandt Snedeker,295.1,66.1,72.2,1.75,1,15,50,6,0,-11
,41,Keita Nakajima,302.8,69.6,76.4,1.745,0,18,46,8,0,-10
,T42,Jim Furyk,267.9,67.9,70.8,1.686,1,16,46,9,0,-9
,T42,Sepp Straka,302.8,55.4,69.4,1.72,1,18,43,9,1,-9
,T42,J.T. Poston,302.0,60.7,72.2,1.788,0,21,40,10,1,-9
,T42,Vaughn Taylor,296.5,67.9,70.8,1.765,0,17,47,8,0,-9
,T42,Patton Kizzire,308.2,53.6,70.8,1.765,1,16,48,5,2,-9
,T42,Greyson Sigg,302.9,62.5,77.8,1.75,0,18,47,6,0,-9
,T48,Denny McCarthy,298.8,76.8,72.2,1.788,0,16,48,8,0,-8
,T48,Hudson Swafford,310.3,71.4,75.0,1.796,0,17,47,7,1,-8
,T48,Paul Barjon,322.6,60.7,75.0,1.778,0,18,46,6,2,-8
,T48,Brian Harman,296.7,41.1,66.7,1.792,0,14,52,6,0,-8
,T48,K.H. Lee,302.8,60.7,72.2,1.788,0,16,48,8,0,-8
,T48,Sahith Theegala,297.3,41.1,59.7,1.744,1,16,46,8,1,-8
,T48,Brendon Todd,276.6,64.3,63.9,1.696,1,15,47,9,0,-8
,T55,Kevin Chappell,306.1,55.4,70.8,1.725,0,18,44,9,1,-7
,T55,Henrik Norlander,288.5,60.7,79.2,1.737,0,16,47,9,0,-7
,T55,Brett Drewitt,303.6,69.6,77.8,1.911,0,13,53,6,0,-7
,T55,Jim Knous,302.5,66.1,77.8,1.768,0,16,48,7,1,-7
,T55,Si Woo Kim,310.5,64.3,77.8,1.857,0,15,50,6,1,-7
,T55,Harris English,295.1,55.4,62.5,1.667,0,19,44,6,3,-7
,T61,Webb Simpson,300.1,64.3,66.7,1.813,1,12,51,7,1,-5
,T61,Kevin Tway,298.4,44.6,66.7,1.729,0,19,41,10,2,-5
,63,Sam Ryder,296.5,66.1,68.1,1.714,1,18,39,12,2,-4
,64,Justin Lower,299.2,57.1,77.8,1.857,0,16,44,11,1,-3
,65,Jimmy Walker,281.0,53.6,62.5,1.822,1,12,48,10,1,-2
