Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Rory McIlroy,316.9,51.9,68.1,1.633,0,26,39,7,0,-19
,2,Tony Finau,312.0,63.5,66.7,1.646,1,22,42,7,0,-17
,3,Justin Thomas,313.3,67.3,76.4,1.691,1,18,48,5,0,-15
,T4,Justin Rose,307.9,69.2,63.9,1.587,5,15,41,11,0,-14
,T4,Sam Burns,300.8,57.7,80.6,1.724,0,20,46,6,0,-14
,6,Corey Conners,297.7,76.9,73.6,1.774,1,17,47,7,0,-12
,T7,Chris Kirk,307.4,73.1,70.8,1.804,1,14,51,6,0,-10
,T7,Keith Mitchell,316.2,67.3,66.7,1.729,1,16,48,6,1,-10
,T7,Wyndham Clark,314.6,65.4,66.7,1.646,1,18,44,8,1,-10
,T10,Danny Lee,302.5,65.4,69.4,1.78,1,15,48,8,0,-9
,T10,Shane Lowry,301.0,73.1,72.2,1.788,1,18,42,11,0,-9
,T10,Matt Fitzpatrick,310.2,65.4,68.1,1.694,0,21,41,8,2,-9
,T13,Kelly Kraft,297.8,67.3,55.6,1.7,1,15,47,9,0,-8
,T13,Aaron Rai,305.9,78.9,79.2,1.789,0,18,45,8,1,-8
,T13,Brendon Todd,281.3,67.3,66.7,1.771,0,15,50,7,0,-8
,T13,Harold Varner III,302.4,59.6,66.7,1.771,1,15,48,7,1,-8
,T13,Austin Cook,291.2,71.2,62.5,1.689,1,15,48,7,1,-8
,T18,Patrick Rodgers,304.8,61.5,66.7,1.646,0,21,39,10,2,-7
,T18,Scottie Scheffler,308.6,65.4,68.1,1.735,0,19,41,12,0,-7
,T18,Doug Ghim,294.5,71.2,65.3,1.745,0,15,49,8,0,-7
,T21,Adam Svensson,294.2,69.2,65.3,1.702,0,18,43,10,1,-6
,T21,Scott Piercy,294.0,69.2,62.5,1.667,2,14,44,12,0,-6
,T21,Adam Long,285.7,73.1,79.2,1.842,0,11,56,5,0,-6
,T21,Alex Smalley,312.7,71.2,70.8,1.804,1,16,43,12,0,-6
,T25,John Huh,291.8,67.3,68.1,1.796,0,16,47,7,2,-5
,T25,Sebastián Muñoz,306.0,71.2,63.9,1.783,0,15,48,8,1,-5
,T25,Jim Knous,300.6,75.0,61.1,1.727,0,17,43,12,0,-5
,T28,Jonas Blixt,299.0,71.2,56.9,1.707,1,19,36,15,1,-4
,T28,Danny Willett,297.5,51.9,65.3,1.66,0,19,40,11,2,-4
,T28,Hank Lebioda,294.2,65.4,65.3,1.766,0,14,49,8,1,-4
,T28,Mackenzie Hughes,300.4,57.7,63.9,1.717,2,12,47,10,1,-4
,T28,Emiliano Grillo,311.7,71.2,68.1,1.755,0,20,37,14,1,-4
,T28,Chase Seiffert,297.3,73.1,70.8,1.824,0,16,44,12,0,-4
,T28,Nick Taylor,292.9,67.3,62.5,1.756,1,16,41,14,0,-4
,T35,Vince Whaley,306.1,61.5,68.1,1.776,0,15,46,10,1,-3
,T35,Adam Hadwin,306.6,69.2,69.4,1.82,2,11,47,12,0,-3
,T35,Justin Lower,285.7,55.8,63.9,1.783,0,15,46,10,1,-3
,T35,S.Y. Noh,293.2,48.1,62.5,1.733,0,18,40,13,1,-3
,T35,Ryan Moore,285.8,75.0,62.5,1.689,1,17,39,14,1,-3
,T35,Charley Hoffman,311.5,57.7,58.3,1.762,0,12,51,9,0,-3
,T35,Nick Hardy,316.3,71.2,70.8,1.706,0,18,39,15,0,-3
,T35,Ryan Armour,284.1,63.5,59.7,1.767,0,12,51,9,0,-3
,T35,Matt Wallace,302.4,65.4,62.5,1.711,0,17,41,14,0,-3
,T44,Mark Hubbard,291.5,67.3,72.2,1.712,1,14,46,9,1,-2
,T44,Austin Smotherman,306.5,59.6,61.1,1.75,0,17,44,7,4,-2
,T46,Carlos Ortiz,301.7,71.2,65.3,1.894,1,11,48,12,0,-1
,T46,Paul Barjon,311.2,69.2,66.7,1.771,1,14,43,13,1,-1
,T48,Vaughn Taylor,279.9,69.2,58.3,1.786,0,12,49,10,1,E
,T48,Lee Hodges,296.9,67.3,69.4,1.92,0,12,50,8,2,E
,T48,Aaron Cockerill,300.6,59.6,65.3,1.787,0,13,47,11,1,E
,T48,Brandt Snedeker,286.6,73.1,66.7,1.792,1,13,44,13,1,E
,T48,Cameron Smith,297.2,48.1,63.9,1.696,1,15,40,15,1,E
,T53,Jhonattan Vegas,308.2,57.7,76.4,1.873,1,13,45,10,3,+1
,T53,Brett Drewitt,302.8,69.2,59.7,1.86,0,11,49,12,0,+1
,T53,Robert Streb,301.9,55.8,65.3,1.787,0,14,44,13,1,+1
,T53,Ben Martin,296.9,59.6,62.5,1.756,1,13,44,13,0,+1
,T53,Sahith Theegala,303.5,53.9,65.3,1.894,0,8,55,9,0,+1
,T53,Bo Van Pelt,284.0,57.7,59.7,1.651,0,18,36,17,1,+1
,T59,J.J. Henry,279.5,55.8,56.9,1.756,0,11,50,9,2,+2
,T59,Cameron Percy,290.9,57.7,62.5,2.0,1,9,53,6,2,+2
,T61,Kramer Hickok,300.8,65.4,62.5,1.8,0,15,40,16,1,+3
,T61,Dylan Frittelli,299.4,46.2,65.3,1.83,0,9,51,12,0,+3
,63,Ben Crane,283.0,57.7,56.9,1.78,2,9,45,15,1,+4
,T64,Brandon Hagy,309.5,48.1,61.1,1.818,0,12,48,7,5,+5
,T64,Rafa Cabrera Bello,289.5,71.2,48.6,1.914,0,8,51,13,0,+5
,T64,David Skinns,297.7,38.5,54.2,1.718,0,13,42,16,1,+5
,T64,Andrew Novak,304.3,42.3,55.6,1.825,1,10,46,13,2,+5
,T64,Sean O'Hair,295.7,65.4,55.6,1.85,0,9,49,14,0,+5
,69,Trey Mullinax,312.9,36.5,56.9,1.829,0,13,43,13,3,+6
,70,Dawie van der Walt,312.3,61.5,63.9,1.87,0,14,38,18,2,+8
