Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Rory McIlroy,331.9,51.9,69.4,1.64,1,22,40,9,0,-15
,2,Robert MacIntyre,310.4,53.9,66.7,1.646,1,17,49,5,0,-14
,T3,David Lingmerth,277.8,69.2,63.9,1.696,0,17,48,7,0,-10
,T3,Scottie Scheffler,304.5,51.9,79.2,1.754,0,19,45,7,1,-10
,T3,Byeong Hun An,319.4,61.5,70.8,1.765,0,19,44,9,0,-10
,T6,Nicolai Højgaard,310.2,50.0,76.4,1.709,2,19,38,12,1,-9
,T6,Tyrrell Hatton,310.0,53.9,76.4,1.709,0,21,40,10,1,-9
,T6,J.T. Poston,292.0,44.2,69.4,1.72,0,17,47,8,0,-9
,T6,Tommy Fleetwood,305.0,65.4,63.9,1.609,0,20,43,7,2,-9
,T6,Tom Kim,290.5,51.9,72.2,1.654,0,20,42,9,1,-9
,11,Grant Forrest,300.8,48.1,66.7,1.75,0,15,50,7,0,-8
,T12,Jordan Smith,301.4,55.8,77.8,1.786,0,13,53,6,0,-7
,T12,Lee Hodges,310.5,59.6,76.4,1.745,0,17,46,8,1,-7
,T12,Ewen Ferguson,299.9,53.9,69.4,1.82,0,14,51,7,0,-7
,T12,Ryan Fox,319.3,40.4,66.7,1.688,0,19,41,12,0,-7
,T12,Max Homa,309.4,50.0,56.9,1.78,0,15,49,8,0,-7
,T12,Shane Lowry,310.5,51.9,61.1,1.705,1,16,44,11,0,-7
,T12,Brian Harman,288.6,69.2,62.5,1.756,0,13,53,6,0,-7
,T19,Corey Conners,294.4,73.1,69.4,1.74,1,14,47,10,0,-6
,T19,Garrick Higgo,313.2,59.6,75.0,1.778,1,15,46,9,1,-6
,T19,Sean Crocker,310.8,46.2,70.8,1.843,0,16,48,6,2,-6
,T19,Nick Taylor,287.0,57.7,75.0,1.778,0,15,48,9,0,-6
,T19,Sam Burns,319.2,50.0,66.7,1.729,0,14,52,5,0,-6
,T19,Tom Hoge,294.5,53.9,62.5,1.689,0,16,47,8,1,-6
,T25,Ben Griffin,305.2,42.3,63.9,1.761,1,13,48,10,0,-5
,T25,Will Gordon,314.8,59.6,75.0,1.833,0,17,44,10,1,-5
,T25,Romain Langasque,309.2,50.0,72.2,1.827,0,12,53,7,0,-5
,T25,Wyndham Clark,316.8,53.9,70.8,1.784,0,17,43,12,0,-5
,T25,Marcel Schneider,294.3,59.6,63.9,1.739,0,16,45,11,0,-5
,T25,Gary Woodland,308.5,36.5,68.1,1.837,0,15,47,10,0,-5
,T25,Calum Hill,308.4,42.3,56.9,1.683,0,16,45,11,0,-5
,T25,Yannik Paul,302.8,50.0,66.7,1.75,2,10,51,9,0,-5
,T25,Viktor Hovland,315.4,48.1,66.7,1.688,0,18,43,9,2,-5
,T25,Thorbjørn Olesen,302.0,46.2,65.3,1.723,1,13,48,10,0,-5
,T35,Tapio Pulkkanen,308.4,51.9,66.7,1.833,0,13,50,9,0,-4
,T35,Victor Perez,309.9,57.7,69.4,1.82,0,14,48,10,0,-4
,T35,Min Woo Lee,320.0,46.2,59.7,1.698,0,17,43,11,1,-4
,T35,Tom McKibbin,297.1,42.3,68.1,1.694,0,19,41,9,3,-4
,T35,Alexander Björk,284.9,67.3,75.0,1.759,0,15,47,9,1,-4
,T35,Luke List,315.5,51.9,73.6,1.849,1,14,45,12,0,-4
,T35,Davis Riley,312.7,57.7,59.7,1.744,0,17,42,13,0,-4
,T42,Andrew Putnam,281.7,50.0,70.8,1.882,0,15,45,12,0,-3
,T42,Jorge Campillo,302.3,51.9,72.2,1.846,0,15,45,12,0,-3
,T42,Marcel Siem,302.2,48.1,65.3,1.745,0,18,39,15,0,-3
,T42,Matt Wallace,304.7,53.9,70.8,1.863,2,10,49,11,0,-3
,T42,Richie Ramsay,295.5,75.0,68.1,1.755,0,14,47,11,0,-3
,T42,Ben Martin,301.1,44.2,59.7,1.721,0,15,47,8,2,-3
,T42,Thomas Detry,307.4,55.8,65.3,1.745,0,17,42,12,1,-3
,T42,Maximilian Kieffer,299.5,53.9,61.1,1.818,0,12,53,6,0,-3
,T42,Xander Schauffele,310.1,61.5,63.9,1.783,0,16,44,11,1,-3
,T42,Rickie Fowler,315.1,46.2,63.9,1.804,0,13,49,10,0,-3
,T42,Padraig Harrington,306.5,59.6,73.6,1.83,0,15,45,12,0,-3
,T42,Sebastian Söderberg,306.0,53.9,69.4,1.82,0,13,50,8,1,-3
,T54,Guido Migliozzi,304.3,59.6,68.1,1.857,0,10,55,6,1,-2
,T54,Kurt Kitayama,308.7,50.0,56.9,1.854,0,14,47,10,1,-2
,T54,Julien Brun,0.0,0.0,0.0,0.0,0,12,50,10,0,-2
,T54,Daniel Hillier,309.5,51.9,77.8,1.857,0,12,51,8,1,-2
,T54,Joost Luiten,308.5,57.7,76.4,1.891,1,10,52,8,1,-2
,T54,Joakim Lagergren,302.6,53.9,58.3,1.714,1,12,48,10,1,-2
,T60,Lucas Herbert,307.9,57.7,62.5,1.778,0,15,44,12,1,-1
,T60,Justin Thomas,314.0,53.9,62.5,1.8,0,13,47,12,0,-1
,T60,Dale Whitnell,293.2,59.6,63.9,1.783,0,13,48,10,1,-1
,T60,Harry Hall,313.6,40.4,65.3,1.66,1,18,36,15,2,-1
