Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Tony Finau,329.1,75.0,80.6,1.621,0,27,42,3,0,-24
,2,Jon Rahm,326.2,65.4,80.6,1.569,1,26,39,5,1,-21
,3,Brandon Wu,316.1,80.8,68.1,1.531,1,25,39,6,1,-19
,4,Akshay Bhatia,320.4,63.5,73.6,1.642,2,22,40,8,0,-18
,T5,Emiliano Grillo,317.9,69.2,80.6,1.638,0,22,44,6,0,-16
,T5,Eric Cole,311.8,63.5,66.7,1.625,0,22,44,6,0,-16
,T5,Austin Smotherman,310.5,63.5,70.8,1.725,0,20,48,4,0,-16
,T8,Ben Taylor,316.6,38.5,69.4,1.6,1,23,39,7,2,-14
,T8,Cameron Champ,339.3,76.9,80.6,1.724,0,24,40,6,2,-14
,T10,Patrick Rodgers,312.5,63.5,62.5,1.667,0,19,47,6,0,-13
,T10,Alejandro Tosti,331.9,59.6,69.4,1.74,3,16,46,5,2,-13
,T10,Harry Hall,319.6,69.2,69.4,1.7,0,20,45,7,0,-13
,T10,Joseph Bramlett,331.7,44.2,76.4,1.691,0,21,45,4,2,-13
,T10,Beau Hossler,322.9,65.4,69.4,1.66,1,20,43,7,1,-13
,T15,Dylan Wu,320.4,63.5,76.4,1.636,0,26,32,14,0,-12
,T15,Jimmy Walker,328.4,59.6,69.4,1.7,0,18,48,6,0,-12
,T15,Carson Young,311.8,78.9,72.2,1.75,0,20,44,8,0,-12
,T18,Adam Long,299.2,76.9,72.2,1.731,0,16,51,5,0,-11
,T18,Mark Hubbard,311.8,67.3,81.9,1.729,0,22,40,9,1,-11
,T18,Greyson Sigg,301.4,65.4,68.1,1.796,2,16,46,7,1,-11
,T18,Stephan Jaeger,305.6,50.0,81.9,1.763,0,20,45,5,2,-11
,T18,Vincent Norrman,330.6,67.3,79.2,1.772,2,18,42,9,1,-11
,T18,Kevin Roy,331.5,65.4,72.2,1.731,0,22,42,6,1,-11
,T24,Wyndham Clark,329.5,55.8,72.2,1.712,0,19,45,7,1,-10
,T24,Francesco Molinari,302.8,61.5,66.7,1.688,0,16,51,4,1,-10
,T24,S.H. Kim,324.7,53.9,61.1,1.705,1,18,44,8,1,-10
,T24,Kevin Chappell,311.5,55.8,66.7,1.667,3,17,39,13,0,-10
,T24,Andrew Putnam,311.4,76.9,77.8,1.732,0,19,45,7,1,-10
,T24,Will Gordon,343.7,61.5,77.8,1.75,0,17,49,5,1,-10
,T30,Trevor Werbylo,315.7,57.7,63.9,1.739,1,15,50,4,2,-9
,T30,Taylor Pendrith,324.4,48.1,72.2,1.654,0,19,45,6,2,-9
,T30,Michael Kim,313.0,67.3,73.6,1.774,0,15,52,4,1,-9
,T33,Byeong Hun An,331.5,57.7,69.4,1.76,0,17,48,5,2,-8
,T33,Ryan Gerard,303.6,69.2,70.8,1.765,2,12,50,8,0,-8
,T33,Brice Garnett,299.2,67.3,69.4,1.76,0,15,50,7,0,-8
,T33,Nicolai Højgaard,324.9,55.8,75.0,1.722,1,19,40,11,1,-8
,T33,Ryan Moore,296.5,78.9,66.7,1.792,1,14,49,8,0,-8
,T33,Erik van Rooyen,318.6,65.4,72.2,1.692,1,20,39,10,2,-8
,T39,Michael Gligic,321.7,65.4,77.8,1.679,0,22,36,13,1,-7
,T39,Nate Lashley,311.3,76.9,66.7,1.625,1,20,38,11,2,-7
,T39,Geoff Ogilvy,324.9,57.7,66.7,1.771,0,16,47,9,0,-7
,T39,Aaron Baddeley,293.4,61.5,63.9,1.761,0,17,46,8,1,-7
,T39,Austin Cook,300.3,75.0,68.1,1.816,0,13,54,4,1,-7
,T39,Gary Woodland,318.1,76.9,77.8,1.786,0,19,43,8,2,-7
,T39,Scott Piercy,305.5,59.6,66.7,1.563,0,24,33,13,2,-7
,T46,Richy Werenski,313.4,69.2,69.4,1.7,0,21,39,10,1,-6
,T46,S.Y. Noh,320.2,65.4,75.0,1.759,0,18,44,8,2,-6
,T46,Ben Martin,307.3,65.4,70.8,1.745,1,15,46,9,1,-6
,T49,Austin Eckroat,317.5,69.2,65.3,1.745,0,16,47,7,2,-5
,T49,Zecheng Dou,320.1,55.8,65.3,1.723,1,16,45,7,3,-5
,T49,Chez Reavie,294.5,75.0,76.4,1.818,0,17,46,6,3,-5
,T49,Satoshi Kodaira,300.7,71.2,68.1,1.816,1,16,43,11,1,-5
,T49,James Hahn,308.1,65.4,61.1,1.795,0,15,48,8,1,-5
,T49,Andrew Novak,321.0,57.7,68.1,1.714,0,19,42,8,3,-5
,T55,Carl Yuan,319.5,59.6,72.2,1.846,0,16,47,7,1,-4
,T55,Jonathan Byrd,300.1,67.3,63.9,1.652,0,19,39,13,1,-4
,T55,Cody Gribble,301.2,63.5,63.9,1.891,0,16,44,12,0,-4
,T55,Sebastián Vázquez,309.0,78.9,65.3,1.787,1,10,53,8,0,-4
,T55,Charley Hoffman,329.5,61.5,73.6,1.792,0,18,42,10,2,-4
,T60,Maverick McNealy,310.6,57.7,65.3,1.723,1,14,48,7,1,-3
,T60,Cameron Percy,288.0,80.8,61.1,1.841,0,13,50,8,1,-3
