Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Grayson Murray,310.5,67.9,79.2,1.737,1,19,48,4,0,-17
,T2,Byeong Hun An,328.3,60.7,70.8,1.725,1,22,42,7,0,-17
,T2,Keegan Bradley,313.5,62.5,73.6,1.717,1,20,46,5,0,-17
,T4,Russell Henley,305.5,58.9,66.7,1.646,1,21,43,7,0,-16
,T4,Carl Yuan,324.1,67.9,72.2,1.673,1,20,45,6,0,-16
,6,J.T. Poston,300.6,57.1,75.0,1.704,1,19,47,4,1,-15
,T7,Nick Taylor,297.3,48.2,75.0,1.704,1,18,47,6,0,-14
,T7,Emiliano Grillo,291.6,66.1,73.6,1.679,1,21,42,7,1,-14
,T7,Matthieu Pavon,308.3,46.4,76.4,1.727,2,16,48,6,0,-14
,T10,Andrew Putnam,294.4,69.6,72.2,1.788,0,16,53,3,0,-13
,T10,Harris English,305.5,67.9,75.0,1.704,0,21,43,8,0,-13
,T10,Taylor Pendrith,310.6,39.3,76.4,1.745,0,16,53,3,0,-13
,T13,Eric Cole,305.0,69.6,70.8,1.745,0,16,52,4,0,-12
,T13,Tyrrell Hatton,306.6,53.6,62.5,1.778,2,14,50,6,0,-12
,T13,Patton Kizzire,317.1,69.6,66.7,1.708,1,17,47,7,0,-12
,T13,Akshay Bhatia,311.4,66.1,76.4,1.745,1,21,40,9,1,-12
,T13,Taylor Montgomery,297.9,55.4,70.8,1.784,0,20,44,8,0,-12
,T18,Billy Horschel,304.3,71.4,79.2,1.772,0,18,47,7,0,-11
,T18,Brandon Wu,295.5,66.1,76.4,1.782,0,16,52,3,1,-11
,T18,Brian Harman,300.3,46.4,62.5,1.711,1,15,50,6,0,-11
,T18,Stephan Jaeger,310.9,64.3,72.2,1.75,1,18,44,9,0,-11
,T18,Ben Silverman,296.4,53.6,70.8,1.824,0,15,53,4,0,-11
,T18,Chris Kirk,309.6,57.1,79.2,1.807,0,19,45,8,0,-11
,T24,Denny McCarthy,290.8,48.2,62.5,1.622,0,22,40,8,2,-10
,T24,Patrick Rodgers,322.3,51.8,70.8,1.725,1,17,48,4,1,-10
,T24,Stewart Cink,292.1,48.2,73.6,1.755,1,17,46,7,1,-10
,T24,Troy Merritt,304.3,62.5,65.3,1.723,0,21,40,11,0,-10
,T24,Kurt Kitayama,298.3,53.6,72.2,1.808,1,16,48,6,1,-10
,T24,Sam Stevens,308.6,41.1,69.4,1.68,1,19,42,9,1,-10
,T30,Hideki Matsuyama,318.0,55.4,75.0,1.741,0,19,44,8,1,-9
