Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Justin Thomas,326.1,61.0,70.7,1.736,0,18,46,11,0,-5
,2,Will Zalatoris,329.1,54.2,68.9,1.745,0,17,46,11,0,-5
,T3,Cameron Young,336.3,71.4,61.1,1.75,1,13,48,9,1,-4
,T3,Mito Pereira,323.7,75.0,66.7,1.688,0,18,41,12,1,-4
,T5,Tommy Fleetwood,321.9,62.5,68.1,1.714,0,18,39,15,0,-3
,T5,Chris Kirk,317.3,73.2,56.9,1.854,1,11,50,10,0,-3
,T5,Matt Fitzpatrick,330.2,62.5,59.7,1.791,0,14,47,11,0,-3
,8,Rory McIlroy,347.6,62.5,68.1,1.714,0,16,45,9,1,-2
,T9,Brendan Steele,310.6,60.7,70.8,1.765,1,13,45,12,1,-1
,T9,Tom Hoge,306.0,57.1,59.7,1.674,0,16,43,11,2,-1
,T9,Séamus Power,327.2,58.9,59.7,1.744,0,12,50,9,1,-1
,T9,Abraham Ancer,313.5,75.0,63.9,1.761,0,12,49,11,0,-1
,T13,Justin Rose,311.7,62.5,65.3,1.745,0,15,43,13,1,E
,T13,Tyrrell Hatton,301.8,62.5,62.5,1.711,0,14,47,9,1,E
,T13,Cameron Smith,321.6,66.1,62.5,1.711,0,15,43,13,1,E
,T13,Xander Schauffele,315.6,71.4,66.7,1.854,0,11,50,11,0,E
,T13,Lucas Herbert,336.0,53.6,56.9,1.659,0,15,43,13,1,E
,T13,Max Homa,327.7,60.7,59.7,1.767,0,13,47,11,1,E
,T13,Davis Riley,316.4,76.8,62.5,1.756,0,15,44,11,2,E
,T20,Talor Gooch,323.8,73.2,61.1,1.795,0,11,52,6,3,+1
,T20,Webb Simpson,331.1,69.6,58.3,1.69,1,12,44,15,0,+1
,T20,Sam Burns,327.6,53.6,61.1,1.773,0,11,49,12,0,+1
,T23,Shane Lowry,330.0,73.2,58.3,1.881,0,8,55,8,1,+2
,T23,Lucas Glover,311.1,76.8,63.9,1.848,0,11,49,11,1,+2
,T23,Rickie Fowler,322.0,66.1,55.6,1.825,0,9,52,11,0,+2
,T23,Aaron Wise,329.4,57.1,58.3,1.667,0,16,39,16,1,+2
,T23,Joaquín Niemann,335.5,58.9,56.9,1.683,0,15,41,15,1,+2
,T23,Kevin Na,302.2,55.4,58.3,1.738,0,12,48,10,2,+2
,T23,Stewart Cink,329.3,73.2,62.5,1.756,0,14,43,14,1,+2
,T30,Tony Finau,327.8,66.1,58.3,1.833,1,8,51,11,1,+3
,T30,Bernd Wiesberger,330.7,62.5,58.3,1.762,0,15,44,10,1,+3
,T30,Adri Arnaus,338.7,62.5,68.1,1.857,0,9,53,8,2,+3
,T30,Bubba Watson,329.3,66.1,61.1,1.795,0,15,41,14,2,+3
,T34,Keith Mitchell,333.3,78.6,58.3,1.833,0,14,40,18,0,+4
,T34,Marc Leishman,318.2,60.7,48.6,1.8,1,8,49,14,0,+4
,T34,Brian Harman,299.7,64.3,54.2,1.718,2,11,41,17,1,+4
,T34,Jordan Spieth,310.5,62.5,63.9,1.848,0,11,47,13,1,+4
,T34,Patrick Reed,305.2,66.1,54.2,1.795,0,10,49,12,1,+4
,T34,Matt Kuchar,296.3,69.6,52.8,1.789,0,13,45,12,1,+4
,T34,Gary Woodland,321.8,60.7,61.1,1.75,0,12,44,16,0,+4
,T41,Kevin Streelman,299.1,73.2,56.9,1.78,0,11,46,14,1,+5
,T41,Luke List,333.3,71.4,56.9,1.707,1,14,39,15,3,+5
,T41,Troy Merritt,299.4,62.5,48.6,1.914,0,11,45,16,0,+5
,T41,Adam Schenk,318.7,57.1,56.9,1.805,1,9,46,16,0,+5
,T41,Viktor Hovland,323.5,64.3,61.1,1.909,0,8,51,13,0,+5
,T41,K.H. Lee,326.0,71.4,59.7,1.837,0,11,45,16,0,+5
,T41,Cameron Tringale,314.5,66.1,52.8,1.737,0,11,46,14,1,+5
,T48,Jon Rahm,337.7,75.0,62.5,1.844,0,9,49,13,1,+6
,T48,Cam Davis,309.8,51.8,50.0,1.75,1,7,49,15,0,+6
,T48,Keegan Bradley,333.6,64.3,58.3,1.881,0,6,54,12,0,+6
,T48,Denny McCarthy,306.3,66.1,51.4,1.838,0,8,50,14,0,+6
,T48,Harold Varner III,338.5,58.9,56.9,1.829,0,12,43,16,1,+6
,T48,Laurie Canter,316.9,57.1,54.2,1.795,0,9,49,13,1,+6
,54,Ryan Fox,330.2,46.4,58.3,1.905,0,11,44,16,1,+7
,T55,Collin Morikawa,324.9,69.6,58.3,1.857,0,9,48,13,2,+8
,T55,Francesco Molinari,303.1,55.4,48.6,1.857,0,8,48,16,0,+8
,T55,Jason Day,327.0,60.7,45.8,1.788,0,8,48,16,0,+8
,T55,Brooks Koepka,322.3,48.2,50.0,1.806,0,11,43,17,1,+8
,T55,Sebastián Muñoz,319.6,58.9,56.9,1.902,0,5,55,11,1,+8
,T60,Si Woo Kim,306.7,71.4,52.8,1.763,1,9,43,18,1,+9
,T60,Jason Kokrak,327.0,67.9,48.6,1.771,1,10,40,21,0,+9
,T60,Louis Oosthuizen,302.3,62.5,47.2,1.765,1,8,46,15,2,+9
,T60,Charl Schwartzel,335.6,58.9,51.4,1.757,0,9,46,16,1,+9
,T60,Hideki Matsuyama,313.4,58.9,54.2,1.769,0,10,44,17,1,+9
,T60,Lanto Griffin,315.4,55.4,59.7,1.814,0,12,43,13,4,+9
,T60,Rikuya Hoshino,312.3,58.9,52.8,1.763,0,11,45,13,2,+9
,T60,Russell Henley,309.6,69.6,54.2,1.769,0,11,42,18,1,+9
,68,Billy Horschel,320.1,71.4,52.8,1.895,0,10,43,18,1,+10
,T69,Beau Hossler,314.4,58.9,52.8,1.789,0,8,46,17,1,+11
,T69,Kramer Hickok,312.3,76.8,59.7,1.86,0,7,48,16,1,+11
,T71,Adam Hadwin,313.6,57.1,50.0,1.861,0,7,48,15,2,+12
,T71,Thomas Pieters,309.4,55.4,56.9,1.756,0,11,41,17,3,+12
,T71,Justin Harding,300.6,58.9,55.6,1.825,1,6,46,18,1,+12
,T71,Shaun Norris,317.2,64.3,56.9,1.78,0,11,41,17,3,+12
,T75,Maverick McNealy,330.8,53.6,51.4,1.811,0,10,40,19,3,+15
,T75,Patton Kizzire,321.7,53.6,38.9,1.786,0,9,41,21,0,+15
,77,Robert MacIntyre,307.9,60.7,55.6,1.9,0,7,44,18,3,+17
,78,Sepp Straka,337.1,57.1,50.0,1.889,0,8,42,19,2,+18
