Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Chris Gotterup,289.4,48.2,76.4,1.655,1,28,35,8,0,-22
,T2,Alistair Docherty,307.0,44.6,79.2,1.667,0,25,38,9,0,-16
,T2,Davis Thompson,300.6,64.3,76.4,1.727,3,14,51,4,0,-16
,T4,Ryan McCormick,303.9,60.7,72.2,1.712,1,18,49,3,1,-15
,T4,Kevin Yu,298.8,62.5,73.6,1.774,1,17,50,4,0,-15
,T4,Ryan Fox,313.1,46.4,68.1,1.694,0,23,42,6,1,-15
,T4,Beau Hossler,303.8,58.9,65.3,1.574,1,21,43,6,1,-15
,T4,Erik van Rooyen,300.0,53.6,73.6,1.679,0,21,45,6,0,-15
,T4,Jorge Campillo,283.9,60.7,75.0,1.685,2,18,46,5,1,-15
,T10,Sam Stevens,302.6,73.2,76.4,1.655,0,20,46,6,0,-14
,T10,Chesson Hadley,291.9,62.5,65.3,1.574,1,21,41,9,0,-14
,T10,Patton Kizzire,287.2,69.6,79.2,1.667,1,20,43,8,0,-14
,T13,Mac Meissner,275.1,60.7,75.0,1.648,1,21,41,8,1,-13
,T13,Greyson Sigg,290.4,62.5,75.0,1.759,1,16,50,5,0,-13
,T13,Robert MacIntyre,290.6,57.1,70.8,1.647,0,20,46,5,1,-13
,T16,Thorbjørn Olesen,303.5,44.6,72.2,1.712,0,20,45,6,1,-12
,T16,Ben Griffin,293.4,58.9,79.2,1.702,0,19,47,5,1,-12
,T16,Dylan Wu,296.0,53.6,80.6,1.741,0,19,46,7,0,-12
,T16,Ben Silverman,288.0,67.9,81.9,1.746,0,17,50,5,0,-12
,T20,David Skinns,299.4,50.0,69.4,1.78,2,14,50,5,1,-11
,T20,Matt Wallace,285.6,55.4,69.4,1.8,1,14,52,5,0,-11
,T20,Michael Kim,298.8,50.0,79.2,1.719,0,17,49,6,0,-11
,T20,Patrick Fishburn,306.0,50.0,79.2,1.754,0,20,43,9,0,-11
,T20,Henrik Norlander,276.7,58.9,59.7,1.651,2,14,49,7,0,-11
