Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Lucas Herbert,286.0,51.8,62.5,1.667,1,19,46,6,0,-15
,T2,Patrick Reed,274.6,60.7,70.8,1.608,1,22,42,4,3,-14
,T2,Danny Lee,282.3,60.7,66.7,1.479,1,24,37,8,2,-14
,4,Patrick Rodgers,281.6,35.7,76.4,1.764,1,16,51,3,1,-13
,T5,Scott Stallings,278.5,53.6,66.7,1.688,0,23,42,5,1,-12
,T5,Taylor Pendrith,288.6,58.9,69.4,1.68,2,19,41,9,1,-12
,T7,Davis Riley,284.4,62.5,68.1,1.714,0,22,40,9,1,-11
,T7,J.J. Spaun,270.1,62.5,73.6,1.792,0,16,52,3,1,-11
,T7,Curtis Thompson,278.5,50.0,66.7,1.646,0,19,46,6,1,-11
,T7,Peter Malnati,272.4,44.6,69.4,1.68,0,18,48,5,1,-11
,T7,Vince Whaley,263.9,32.1,62.5,1.644,1,20,40,11,0,-11
,T12,Russell Knox,274.8,67.9,77.8,1.75,0,19,44,9,0,-10
,T12,Séamus Power,285.1,64.3,70.8,1.784,1,18,44,8,1,-10
,T12,Brian Gay,259.0,50.0,59.7,1.581,2,19,40,9,2,-10
,T12,Alex Smalley,280.3,64.3,75.0,1.759,0,18,48,5,0,-10
,T12,Graeme McDowell,256.6,73.2,69.4,1.7,0,16,50,6,0,-10
,T17,Chad Ramey,267.5,66.1,69.4,1.7,0,18,46,7,1,-9
,T17,Patrick Flavin,264.5,58.9,56.9,1.61,1,18,42,11,0,-9
,T17,Justin Lower,273.9,57.1,73.6,1.736,0,18,45,9,0,-9
,T20,Jonathan Byrd,269.6,58.9,65.3,1.83,0,18,46,7,0,-8
,T20,Stephan Jaeger,271.5,60.7,68.1,1.735,1,15,48,7,1,-8
,T22,Sean O'Hair,269.8,69.6,65.3,1.766,0,14,51,7,0,-7
,T22,Austin Eckroat,279.4,66.1,69.4,1.76,0,18,45,8,0,-7
,T22,Dylan Frittelli,276.5,55.4,70.8,1.765,0,16,48,7,1,-7
,T22,Chase Seiffert,266.5,58.9,61.1,1.682,1,16,45,9,1,-7
,T22,Thomas Detry,295.5,51.8,63.9,1.674,1,16,45,9,1,-7
,T22,Mark Hubbard,261.3,58.9,66.7,1.729,0,16,47,9,0,-7
,T22,Greyson Sigg,268.3,60.7,69.4,1.8,0,14,51,7,0,-7
,T22,Adam Svensson,266.8,58.9,69.4,1.88,1,12,52,7,0,-7
,T30,S.Y. Noh,285.0,58.9,70.8,1.765,0,18,42,12,0,-6
,T30,Kramer Hickok,269.1,57.1,70.8,1.784,0,15,48,9,0,-6
,T30,Mito Pereira,272.9,55.4,66.7,1.813,0,16,47,8,1,-6
,T30,Matt Fitzpatrick,259.0,55.4,73.6,1.755,1,16,45,8,2,-6
,T34,Camilo Villegas,269.1,57.1,69.4,1.78,0,17,46,7,1,-5
,T34,Brandon Wu,271.1,53.6,69.4,1.72,0,17,44,10,1,-5
,T34,Garrick Higgo,278.8,51.8,59.7,1.605,0,21,38,10,3,-5
,T34,Peter Uihlein,288.1,44.6,66.7,1.771,0,14,50,7,1,-5
,T34,David Skinns,273.0,50.0,58.3,1.69,1,16,42,13,0,-5
,T39,Denny McCarthy,267.8,55.4,73.6,1.811,0,15,48,7,2,-4
,T39,David Hearn,253.0,51.8,65.3,1.66,1,19,35,17,0,-4
,T39,Kiradech Aphibarnrat,272.4,62.5,56.9,1.683,0,18,41,12,1,-4
,T39,Scott Brown,265.0,53.6,68.1,1.755,0,16,44,12,0,-4
,T39,Scott Gutschewski,274.1,62.5,73.6,1.811,0,14,48,10,0,-4
,T39,Brett Drewitt,270.4,58.9,66.7,1.667,0,19,41,10,1,-4
,T39,Ben Kohles,262.0,48.2,68.1,1.673,1,17,43,7,4,-4
,T46,Nick Watney,286.3,57.1,69.4,1.74,0,15,48,8,0,-3
,T46,Robert Garrigus,282.4,64.3,65.3,1.766,0,17,42,12,1,-3
,T46,Adam Hadwin,269.3,62.5,77.8,1.839,0,13,50,8,1,-3
,T46,Luke Donald,256.1,53.6,65.3,1.787,1,11,50,10,0,-3
,T46,Dylan Wu,253.5,55.4,66.7,1.813,1,14,46,9,2,-3
,T51,Ben Martin,272.0,51.8,56.9,1.707,0,17,43,9,3,-2
,T51,Sepp Straka,281.0,51.8,73.6,1.925,0,13,49,9,1,-2
,T51,Brandon Hagy,293.5,41.1,63.9,1.717,0,16,44,10,2,-2
,T51,Matthias Schwab,277.8,67.9,69.4,1.9,0,13,48,11,0,-2
,T51,Ludvig Åberg,292.4,51.8,62.5,1.756,1,14,44,12,1,-2
,T51,Johnson Wagner,270.3,64.3,54.2,1.744,1,16,40,14,1,-2
,T57,Jim Knous,271.1,41.1,61.1,1.682,1,18,34,19,0,-1
,T57,David Lingmerth,251.6,57.1,56.9,1.732,1,12,47,11,1,-1
,T57,Seth Reeves,280.1,51.8,65.3,1.702,0,17,40,14,1,-1
,T57,Christiaan Bezuidenhout,275.5,57.1,59.7,1.767,0,10,53,9,0,-1
,T57,Guido Migliozzi,279.1,71.4,62.5,1.778,1,14,43,13,1,-1
,T62,Kyle Wilshire,265.6,75.0,70.8,1.843,0,12,48,12,0,E
,T62,Aaron Rai,269.3,60.7,63.9,1.848,0,10,52,10,0,E
,T62,Max McGreevy,270.1,67.9,55.6,1.65,0,17,42,11,1,E
,T65,Kurt Kitayama,277.6,41.1,52.8,1.763,0,12,48,11,1,+1
,T65,Sangmoon Bae,267.6,57.1,63.9,1.804,0,13,47,10,2,+1
,T67,Ryan Armour,260.0,71.4,63.9,1.87,1,11,46,12,2,+3
,T67,John Senden,263.6,57.1,75.0,1.907,0,10,49,13,0,+3
,T67,Ben Crane,260.6,41.1,58.3,1.738,0,15,42,12,3,+3
,T67,D.A. Points,254.9,60.7,66.7,1.854,0,12,47,11,2,+3
,T71,Arjun Atwal,249.5,50.0,63.9,1.848,0,13,43,15,1,+4
,T71,Hayden Buckley,283.6,66.1,63.9,1.826,0,13,46,9,4,+4
,T71,Lee Hodges,264.6,48.2,68.1,1.857,1,13,42,13,3,+4
,74,Sahith Theegala,268.9,39.3,66.7,1.833,0,11,50,8,1,+8
,75,John Merrick,265.3,58.9,63.9,1.957,0,10,42,20,0,+10
