Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,J.J. Spaun,304.8,64.3,66.7,1.542,1,23,38,8,2,-13
,T2,Matt Jones,318.7,51.8,66.7,1.646,0,21,42,8,1,-11
,T2,Matt Kuchar,288.0,58.9,61.1,1.659,0,21,42,8,1,-11
,T4,Adam Hadwin,314.9,60.7,66.7,1.625,0,23,36,13,0,-10
,T4,Troy Merritt,302.9,41.1,54.2,1.615,1,16,47,8,0,-10
,T4,Charles Howell III,312.2,71.4,68.1,1.694,0,19,44,9,0,-10
,T4,Beau Hossler,329.2,58.9,63.9,1.63,0,22,40,8,2,-10
,T8,Keegan Bradley,314.7,48.2,62.5,1.622,1,21,38,10,2,-9
,T8,Matthias Schwab,297.5,50.0,65.3,1.702,1,15,49,6,1,-9
,T8,Gary Woodland,319.3,50.0,68.1,1.755,0,15,51,6,0,-9
,T8,Brendon Todd,285.7,66.1,66.7,1.708,0,17,48,6,1,-9
,T8,Dylan Frittelli,320.8,46.4,65.3,1.66,0,17,48,6,1,-9
,T13,Zach Johnson,291.5,62.5,66.7,1.667,0,19,42,11,0,-8
,T13,Mito Pereira,305.2,55.4,68.1,1.755,0,16,48,8,0,-8
,T13,Anirban Lahiri,308.6,57.1,75.0,1.741,0,18,44,10,0,-8
,T13,Si Woo Kim,321.6,62.5,62.5,1.644,1,15,47,9,0,-8
,T13,Scott Stallings,323.6,41.1,62.5,1.711,0,17,46,9,0,-8
,T18,Rasmus Højgaard,328.8,41.1,61.1,1.659,1,16,45,9,1,-7
,T18,Nate Lashley,305.5,53.6,68.1,1.735,0,17,45,10,0,-7
,T18,Henrik Stenson,298.2,71.4,59.7,1.605,0,21,38,12,1,-7
,T18,Aaron Baddeley,308.8,39.3,54.2,1.692,0,14,51,7,0,-7
,T18,Jhonattan Vegas,330.3,57.1,63.9,1.826,1,15,47,8,1,-7
,T18,Scott Gutschewski,306.9,53.6,63.9,1.696,0,17,46,8,1,-7
,T18,Kevin Streelman,305.1,64.3,56.9,1.78,0,15,49,8,0,-7
,T18,Lucas Glover,303.2,60.7,58.3,1.667,0,18,43,11,0,-7
,T18,Denny McCarthy,302.8,62.5,68.1,1.714,1,15,47,8,1,-7
,T18,Kevin Chappell,342.8,50.0,62.5,1.667,1,16,45,9,1,-7
,T18,Brandt Snedeker,308.0,58.9,66.7,1.771,0,15,49,8,0,-7
,T29,Jared Wolfe,316.6,48.2,59.7,1.651,1,17,41,13,0,-6
,T29,Vince Whaley,313.6,44.6,61.1,1.591,2,17,40,11,2,-6
