Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Lucas Glover,311.5,82.1,90.3,1.708,0,24,44,4,0,-20
,T2,Byeong Hun An,324.7,73.2,79.2,1.649,2,22,41,6,1,-18
,T2,Russell Henley,307.8,73.2,79.2,1.684,1,21,45,5,0,-18
,4,Billy Horschel,314.8,75.0,87.5,1.746,1,19,47,5,0,-16
,T5,Webb Simpson,297.5,64.3,75.0,1.685,1,19,44,8,0,-13
,T5,Michael Kim,307.0,57.1,80.6,1.759,1,20,42,9,0,-13
,T7,Adam Scott,330.5,62.5,77.8,1.661,0,24,36,12,0,-12
,T7,Cam Davis,316.6,66.1,76.4,1.745,0,17,50,5,0,-12
,T7,J.T. Poston,307.4,64.3,75.0,1.741,1,19,43,9,0,-12
,T7,Brendon Todd,285.0,71.4,69.4,1.6,0,22,42,6,2,-12
,T7,Adam Svensson,312.2,71.4,79.2,1.737,0,20,44,8,0,-12
,T12,Charley Hoffman,317.1,57.1,76.4,1.782,1,20,41,8,2,-11
,T12,Justin Thomas,323.8,55.4,63.9,1.761,1,15,50,6,0,-11
,T14,Sam Burns,324.0,57.1,77.8,1.714,1,18,44,8,1,-10
,T14,Nicolai Højgaard,319.2,55.4,72.2,1.673,2,17,43,9,1,-10
,T14,Ludvig Åberg,321.3,73.2,72.2,1.75,1,19,41,11,0,-10
,T14,Sungjae Im,304.4,58.9,69.4,1.72,0,20,42,10,0,-10
,T14,Robert Streb,310.3,75.0,80.6,1.759,1,18,44,8,1,-10
,T14,Eric Cole,296.2,62.5,72.2,1.673,2,18,43,7,1,-10
,T14,Stephan Jaeger,307.1,58.9,75.0,1.685,0,24,37,8,3,-10
,21,Thomas Detry,321.3,62.5,65.3,1.723,0,19,44,8,1,-9
,T22,Taylor Moore,321.9,55.4,72.2,1.654,1,17,46,6,1,-8
,T22,Ryan Brehm,315.0,55.4,75.0,1.778,2,13,49,7,1,-8
,T22,Matti Schmid,317.9,64.3,77.8,1.821,2,14,46,10,0,-8
,T22,Luke Donald,281.0,62.5,76.4,1.764,0,16,48,8,0,-8
,T22,Davis Thompson,320.1,69.6,77.8,1.875,0,17,46,9,0,-8
,T27,Nicholas Lindheim,306.9,66.1,75.0,1.778,1,18,43,9,0,-7
,T27,Andrew Putnam,288.4,67.9,76.4,1.8,1,13,50,8,0,-7
,T27,Chez Reavie,292.1,73.2,73.6,1.792,0,17,46,8,1,-7
,T27,Gary Woodland,326.7,58.9,77.8,1.768,0,18,45,8,0,-7
,T27,Austin Smotherman,301.9,75.0,84.7,1.803,1,16,44,11,0,-7
,T27,Nick Hardy,324.2,66.1,73.6,1.736,0,18,44,9,1,-7
,T33,Harris English,303.2,80.4,73.6,1.736,0,19,41,11,1,-6
,T33,Si Woo Kim,307.5,78.6,69.4,1.78,0,16,47,8,1,-6
,T33,Kelly Kraft,292.9,75.0,77.8,1.786,0,18,42,12,0,-6
,T33,Chesson Hadley,310.3,58.9,69.4,1.74,0,14,52,4,2,-6
,T33,Andrew Novak,311.9,60.7,69.4,1.8,0,18,42,12,0,-6
,T38,J.J. Spaun,302.3,67.9,76.4,1.8,1,16,43,11,1,-5
,T38,Matt Kuchar,301.6,80.4,75.0,1.815,1,13,51,5,1,-5
,T38,Alex Noren,307.8,60.7,70.8,1.804,2,12,47,11,0,-5
,T38,Sam Ryder,298.3,73.2,83.3,1.783,0,18,41,13,0,-5
,T38,Greyson Sigg,313.0,69.6,75.0,1.778,0,15,48,8,1,-5
,T38,Tyler Duncan,304.8,67.9,75.0,1.741,0,15,47,10,0,-5
,T38,Sam Bennett,303.0,57.1,66.7,1.833,0,16,45,11,0,-5
,T45,Scott Piercy,291.8,73.2,65.3,1.83,1,15,43,13,0,-4
,T45,David Lipsky,296.2,71.4,72.2,1.788,2,11,48,11,0,-4
,T45,Brandt Snedeker,287.6,50.0,68.1,1.796,0,13,51,7,1,-4
,T45,Matt Wallace,294.2,60.7,73.6,1.792,1,14,45,12,0,-4
,T45,Peter Kuest,316.2,58.9,65.3,1.83,0,12,53,6,1,-4
,T45,Kyle Westmoreland,323.7,60.7,70.8,1.843,1,13,48,9,1,-4
,T51,Doug Ghim,300.8,75.0,73.6,1.849,0,21,35,14,2,-3
,T51,Dylan Wu,305.6,55.4,68.1,1.714,0,17,42,12,1,-3
,T51,Zecheng Dou,304.3,55.4,68.1,1.776,2,16,39,14,0,-3
,T51,Shane Lowry,311.4,64.3,79.2,1.895,2,12,46,11,1,-3
,T51,Nate Lashley,302.6,62.5,73.6,1.774,0,14,48,9,1,-3
,T51,Christiaan Bezuidenhout,289.7,64.3,70.8,1.784,2,13,44,12,1,-3
,T51,Max McGreevy,304.6,69.6,75.0,1.833,1,11,51,8,1,-3
,T58,Martin Laird,300.1,78.6,72.2,1.865,0,14,46,12,0,-2
