Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Viktor Hovland,322.9,64.3,77.8,1.929,0,2,16,0,0,-27
,2,Xander Schauffele,311.5,46.7,68.4,1.462,0,7,9,3,0,-22
,3,Wyndham Clark,300.1,53.3,70.0,1.643,0,6,10,4,0,-16
,4,Rory McIlroy,322.8,50.0,61.1,1.636,0,4,10,4,0,-14
,5,Patrick Cantlay,309.3,53.3,73.7,1.857,0,3,14,2,0,-13
,T6,Tommy Fleetwood,317.9,42.9,61.1,1.818,0,2,13,3,0,-11
,T6,Scottie Scheffler,322.9,57.1,77.8,1.857,0,5,9,3,0,-11
,T6,Collin Morikawa,315.0,78.3,89.7,1.615,1,10,18,0,0,-11
,T9,Sam Burns,325.8,57.1,72.2,1.615,0,5,12,1,0,-10
,T9,Max Homa,328.4,38.9,65.2,1.8,0,4,15,3,1,-10
,T9,Matt Fitzpatrick,303.5,73.3,68.4,1.769,1,2,15,1,0,-10
,T9,Adam Schenk,336.5,47.6,92.3,1.667,0,9,17,0,0,-10
,T9,Keegan Bradley,310.8,56.3,71.4,1.6,0,7,14,0,0,-10
,T14,Russell Henley,303.2,68.4,83.3,1.6,0,8,15,1,0,-9
,T14,Sepp Straka,324.1,71.4,61.1,1.455,2,4,8,4,0,-9
,T16,Rickie Fowler,316.8,64.3,55.6,1.7,0,5,11,1,1,-8
,T16,Tyrrell Hatton,325.7,73.7,87.5,1.619,0,9,15,0,0,-8
,T18,Lucas Glover,303.6,41.2,59.1,1.769,0,5,12,4,0,-7
,T18,Jon Rahm,315.6,42.9,55.6,1.7,0,5,9,4,0,-7
,T20,Si Woo Kim,306.7,50.0,61.1,1.727,0,4,10,4,0,-6
,T20,Tom Kim,298.0,40.0,63.2,1.5,0,6,10,3,0,-6
,T20,Tony Finau,312.4,42.9,66.7,1.833,0,3,12,3,0,-6
,23,Brian Harman,303.9,50.0,77.8,1.714,0,4,12,2,0,-4
,24,Sungjae Im,301.8,60.0,68.4,1.769,0,3,12,4,0,-3
,25,Nick Taylor,302.3,42.9,55.6,1.9,0,2,13,3,0,-2
,26,Corey Conners,320.1,60.0,63.2,1.75,1,3,9,6,0,-1
,27,Jordan Spieth,320.1,42.9,38.9,1.429,0,5,9,4,0,1
,28,Jason Day,325.0,50.0,72.4,1.667,0,8,16,4,1,3
,T29,Taylor Moore,335.1,58.8,54.6,1.75,0,3,13,6,0,6
,T29,Emiliano Grillo,304.2,55.6,56.5,1.692,0,4,12,6,1,6
