Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Lee Hodges,310.1,72.7,81.0,1.618,0,17,24,1,0,-24
,T2,Martin Laird,294.6,75.0,83.3,1.85,0,5,18,1,0,-17
,T2,Kevin Streelman,292.9,80.0,80.0,1.65,1,7,16,1,0,-17
,T2,J.T. Poston,299.9,66.7,73.9,1.588,0,8,13,2,0,-17
,T5,Dylan Wu,307.0,56.3,73.7,1.714,0,4,13,1,1,-16
,T5,Keith Mitchell,312.8,58.8,63.6,1.714,0,5,17,0,0,-16
,T7,Sam Ryder,291.3,46.7,73.7,1.786,0,4,12,3,0,-15
,T7,Aaron Baddeley,274.2,35.3,81.8,1.778,0,4,17,1,0,-15
,T7,Tony Finau,309.5,50.0,76.0,1.526,1,8,12,4,0,-15
,T10,Cam Davis,317.4,63.0,84.9,1.714,0,8,24,1,0,-14
,T10,Sam Stevens,318.3,60.0,80.8,1.81,0,6,18,1,1,-14
,T10,Emiliano Grillo,309.8,74.1,87.9,1.759,0,10,22,1,0,-14
,T13,Beau Hossler,303.6,61.9,66.7,1.667,0,7,18,2,0,-13
,T13,Zac Blair,292.9,65.4,81.8,1.667,1,7,23,2,0,-13
,T13,Alex Noren,311.4,56.0,78.1,1.72,0,9,19,4,0,-13
,T13,Garrick Higgo,321.8,65.0,69.2,1.667,0,8,14,4,0,-13
,T13,Callum Tarren,316.3,75.0,84.6,1.727,0,8,16,1,1,-13
,T13,Nick Hardy,327.0,69.2,70.6,1.5,0,7,8,2,0,-13
,T13,Billy Horschel,313.7,75.0,79.3,1.783,0,8,20,1,0,-13
,T20,Jason Dufner,287.0,60.0,79.0,1.867,0,4,12,3,0,-12
,T20,Tom Hoge,304.3,60.0,68.0,1.647,0,7,15,2,1,-12
,T20,Matti Schmid,318.7,62.5,76.7,1.783,2,4,19,5,0,-12
,T20,Ben Griffin,299.6,61.9,80.8,1.81,0,6,17,3,0,-12
,T20,Aaron Rai,284.8,59.1,67.9,1.789,0,6,20,2,0,-12
,T20,Tyson Alexander,304.6,71.4,72.2,1.692,0,5,10,3,0,-12
,T20,Tyler Duncan,310.4,79.4,84.1,1.838,0,12,31,1,0,-12
,T27,S.H. Kim,307.3,57.1,66.7,2.0,0,1,16,1,0,-11
,T27,Doug Ghim,304.8,85.7,86.1,1.774,0,10,21,5,0,-11
,T27,Chesson Hadley,299.0,46.7,68.4,1.769,0,3,14,2,0,-11
,T30,Doc Redman,301.4,73.7,83.3,1.7,1,4,16,3,0,-10
,T30,Kramer Hickok,304.2,73.9,86.2,1.76,0,8,19,2,0,-10
,T30,Stephan Jaeger,295.5,66.7,69.0,1.85,0,6,19,3,1,-10
,T30,Hideki Matsuyama,315.8,70.8,89.7,1.769,0,8,21,0,0,-10
,T30,Max McGreevy,303.3,60.9,79.3,1.739,0,8,18,2,1,-10
,T30,Mackenzie Hughes,301.3,67.9,80.6,1.759,0,7,27,2,0,-10
,T30,Eric Cole,309.6,50.0,73.7,1.857,0,2,16,1,0,-10
,T37,Adam Svensson,304.1,35.7,77.8,1.714,1,4,12,1,0,-9
,T37,Adam Long,295.3,57.1,72.2,1.731,0,10,24,1,1,-9
,T37,Patrick Rodgers,327.3,68.0,80.7,1.72,0,8,20,3,0,-9
