Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,299.1,80.4,76.4,1.673,1,22,45,4,0,-20
,T2,Brian Harman,288.8,64.3,83.3,1.617,1,24,40,7,0,-19
,T2,Wyndham Clark,301.6,64.3,76.4,1.6,0,25,41,6,0,-19
,T2,Xander Schauffele,299.4,57.1,72.2,1.615,1,22,45,3,1,-19
,5,Matt Fitzpatrick,310.8,69.6,68.1,1.531,1,26,35,8,2,-16
,T6,Si Woo Kim,292.5,71.4,63.9,1.587,2,21,40,8,1,-15
,T6,Hideki Matsuyama,296.5,64.3,75.0,1.741,0,20,47,5,0,-15
,8,Ludvig Åberg,305.0,62.5,72.2,1.788,3,15,48,5,1,-14
,T9,Sahith Theegala,303.4,55.4,73.6,1.66,1,20,44,5,2,-13
,T9,Maverick McNealy,293.8,64.3,59.7,1.721,1,15,52,4,0,-13
,T11,Joel Dahmen,294.3,71.4,75.0,1.833,0,16,52,4,0,-12
,T11,Taylor Montgomery,286.0,58.9,70.8,1.627,0,22,41,8,1,-12
,T13,Corey Conners,297.4,57.1,70.8,1.725,2,19,41,8,2,-11
,T13,Christiaan Bezuidenhout,284.9,53.6,70.8,1.745,0,16,51,5,0,-11
,T13,Nate Lashley,291.8,69.6,76.4,1.8,1,21,38,12,0,-11
,T16,Sam Ryder,290.6,69.6,70.8,1.588,0,27,32,10,2,-10
,T16,Sepp Straka,287.5,55.4,76.4,1.764,1,14,52,4,1,-10
,T16,Doug Ghim,283.3,64.3,63.9,1.761,0,20,42,10,0,-10
,T19,Shane Lowry,292.0,67.9,70.8,1.725,0,19,43,10,0,-9
,T19,Harris English,292.8,58.9,68.1,1.714,1,19,41,10,1,-9
,T19,Dylan Wu,291.9,57.1,75.0,1.722,1,15,48,8,0,-9
,T19,Kurt Kitayama,302.4,60.7,66.7,1.625,0,19,43,10,0,-9
,T19,Alex Noren,286.6,66.1,77.8,1.786,0,15,52,4,1,-9
,T19,Adam Schenk,291.9,73.2,72.2,1.769,1,16,47,7,1,-9
,T19,Rory McIlroy,304.3,50.0,70.8,1.608,0,26,32,11,3,-9
,T26,Mackenzie Hughes,296.4,64.3,70.8,1.765,2,16,43,10,1,-8
,T26,Chris Kirk,296.6,66.1,63.9,1.696,0,19,43,9,1,-8
,T26,Nick Taylor,288.8,57.1,59.7,1.605,0,19,43,9,1,-8
,T26,Matt NeSmith,290.5,67.9,66.7,1.771,1,17,44,9,1,-8
,T26,Matti Schmid,297.9,58.9,69.4,1.72,3,15,43,9,2,-8
,T31,Ben Martin,294.1,55.4,69.4,1.66,0,21,38,12,1,-7
,T31,Mark Hubbard,276.3,75.0,68.1,1.776,0,20,39,13,0,-7
,T31,Sungjae Im,291.6,76.8,70.8,1.784,0,17,46,8,1,-7
,T31,Taylor Moore,298.3,66.1,69.4,1.76,0,20,41,9,2,-7
,T35,Denny McCarthy,290.9,55.4,56.9,1.659,1,14,47,10,0,-6
,T35,Jimmy Stanger,298.6,58.9,62.5,1.644,0,21,39,9,3,-6
,T35,Aaron Rai,286.3,80.4,75.0,1.722,1,15,47,7,2,-6
,T35,Tommy Fleetwood,281.9,76.8,63.9,1.674,0,19,42,10,0,-6
,T35,Lee Hodges,292.0,69.6,66.7,1.667,1,17,42,11,1,-6
