Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Cam Davis,301.6,76.8,79.2,1.719,0,23,44,5,0,-18
,T2,Davis Thompson,301.5,71.4,80.6,1.638,2,19,45,6,0,-17
,T2,Min Woo Lee,320.0,60.7,77.8,1.714,1,23,42,4,2,-17
,T2,Aaron Rai,289.1,76.8,84.7,1.689,0,21,47,4,0,-17
,T2,Akshay Bhatia,298.9,73.2,87.5,1.73,1,17,52,2,0,-17
,T6,Rico Hoey,306.2,62.5,72.2,1.673,3,19,41,8,1,-15
,T6,Eric Cole,301.7,69.6,72.2,1.635,1,19,46,6,0,-15
,T6,Erik van Rooyen,304.9,67.9,83.3,1.733,0,21,45,6,0,-15
,T6,Cameron Young,305.6,60.7,76.4,1.745,1,18,48,5,0,-15
,T10,Taylor Moore,301.9,62.5,68.1,1.755,0,15,56,1,0,-14
,T10,Dylan Wu,293.4,64.3,69.4,1.74,0,17,52,3,0,-14
,T10,J.J. Spaun,298.6,67.9,73.6,1.679,1,22,39,10,0,-14
,T10,Hayden Springer,305.1,64.3,79.2,1.807,1,15,53,3,0,-14
,T10,Nick Dunlap,307.9,76.8,87.5,1.778,0,21,45,5,1,-14
,T10,Luke Clanton (a),316.3,73.2,80.6,1.707,1,19,45,7,0,-14
,T10,Sam Stevens,309.6,67.9,84.7,1.787,0,20,46,6,0,-14
,T17,David Skinns,298.5,57.1,77.8,1.643,1,22,38,10,1,-12
,T17,Ben Silverman,290.0,69.6,75.0,1.722,0,21,42,9,0,-12
,T17,Troy Merritt,289.4,71.4,76.4,1.727,1,19,44,7,1,-12
,T20,Carl Yuan,298.6,71.4,79.2,1.754,0,21,41,10,0,-11
,T20,Patton Kizzire,292.1,67.9,76.4,1.764,0,18,48,5,1,-11
,T20,Andrew Novak,293.5,62.5,70.8,1.686,0,20,45,5,2,-11
,T20,Ben Kohles,285.0,82.1,80.6,1.759,1,14,52,5,0,-11
,T20,Neal Shipley,304.4,69.6,77.8,1.75,2,17,43,10,0,-11
,T25,Nate Lashley,284.5,73.2,69.4,1.68,2,14,48,8,0,-10
,T25,Matt Kuchar,273.3,82.1,80.6,1.81,0,14,54,4,0,-10
,T25,Patrick Fishburn,303.3,66.1,86.1,1.839,1,14,51,6,0,-10
,T25,Justin Lower,287.0,73.2,73.6,1.774,0,16,50,6,0,-10
,T25,Jhonattan Vegas,308.5,64.3,81.9,1.847,0,16,50,6,0,-10
,T25,Joel Dahmen,295.0,75.0,84.7,1.803,0,16,50,6,0,-10
,T31,Nicholas Lindheim,290.2,66.1,75.0,1.722,0,18,45,9,0,-9
,T31,Ben Griffin,297.9,62.5,77.8,1.821,1,13,52,6,0,-9
,T31,Kevin Yu,306.5,51.8,75.0,1.778,1,15,48,8,0,-9
,T31,Ryan McCormick,304.3,58.9,73.6,1.717,0,17,47,8,0,-9
,T31,Jacob Bridgeman,300.4,58.9,70.8,1.804,1,14,50,7,0,-9
,T31,Ryo Hisatsune,293.1,71.4,80.6,1.724,0,20,42,9,1,-9
,T31,Harry Hall,299.5,69.6,76.4,1.8,0,16,50,5,1,-9
,T31,Max Greyserman,307.9,69.6,75.0,1.741,1,20,38,13,0,-9
,T31,Roger Sloan,294.0,60.7,75.0,1.759,2,11,53,6,0,-9
,T31,Beau Hossler,298.3,78.6,80.6,1.741,1,19,41,10,1,-9
,T31,Rickie Fowler,294.9,67.9,79.2,1.807,0,18,45,9,0,-9
,T31,Jake Knapp,319.6,71.4,75.0,1.796,1,20,39,11,1,-9
,T31,Patrick Rodgers,294.8,71.4,75.0,1.759,0,17,48,6,1,-9
,T44,Maverick McNealy,298.5,67.9,73.6,1.66,0,21,39,11,1,-8
,T44,"Blaine Hale, Jr.",299.3,57.1,70.8,1.725,0,17,46,9,0,-8
,T44,Taylor Montgomery,281.7,48.2,66.7,1.688,1,16,46,8,1,-8
,T44,Brandon Wu,290.4,66.1,69.4,1.72,0,18,44,10,0,-8
,T44,Ryan Moore,275.6,78.6,75.0,1.796,0,15,51,5,1,-8
,T44,Ben James (a),300.5,62.5,80.6,1.776,0,18,46,7,0,-8
,T44,Chris Kirk,292.9,69.6,75.0,1.759,0,17,47,7,1,-8
,T44,Hayden Buckley,291.1,80.4,81.9,1.814,0,15,52,3,2,-8
,T52,Matti Schmid,304.0,58.9,72.2,1.75,1,15,48,6,2,-7
,T52,Mark Hubbard,290.7,75.0,76.4,1.855,1,12,53,5,1,-7
,T52,Nick Hardy,303.5,75.0,80.6,1.828,0,16,47,9,0,-7
,T52,Bud Cauley,295.5,66.1,65.3,1.681,0,17,45,10,0,-7
,T52,Michael Kim,299.7,55.4,75.0,1.759,0,18,43,11,0,-7
,T57,Davis Riley,304.2,71.4,63.9,1.739,0,17,46,7,2,-6
,T57,Callum Tarren,305.0,50.0,83.3,1.85,2,12,49,8,1,-6
,T57,Kevin Streelman,290.1,66.1,75.0,1.741,0,17,46,7,2,-6
,T57,Vince Whaley,303.1,57.1,63.9,1.717,0,16,46,10,0,-6
,T57,Robby Shelton,282.2,64.3,65.3,1.745,0,15,49,7,1,-6
,T57,Joe Highsmith,294.4,62.5,76.4,1.8,1,16,44,10,1,-6
,T63,Zach Johnson,281.8,78.6,63.9,1.783,0,19,40,12,1,-5
,T63,Pierceson Coody,300.5,62.5,72.2,1.75,0,20,39,11,2,-5
,T63,Nico Echavarria,300.1,62.5,72.2,1.865,0,11,55,6,0,-5
,66,Nicolai Højgaard,310.3,58.9,79.2,1.842,0,14,51,6,0,-4
,T67,Ryan Fox,310.2,55.4,72.2,1.865,0,17,42,12,1,-3
,T67,Luke List,310.5,60.7,66.7,1.75,0,16,44,11,1,-3
,T67,Chandler Phillips,288.2,75.0,65.3,1.723,0,16,44,11,1,-3
,T67,Chris Gotterup,320.2,55.4,73.6,1.887,1,13,46,12,0,-3
,T67,Wesley Bryan,290.8,71.4,80.6,1.793,0,17,42,12,1,-3
,T72,Taylor Pendrith,308.8,57.1,79.2,1.842,0,12,50,10,0,-2
,T72,Aaron Baddeley,270.0,58.9,68.1,1.776,0,12,51,8,1,-2
,74,Peter Malnati,297.7,66.1,65.3,1.851,0,11,51,10,0,-1
