Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T43,Keith Mitchell,309.8,57.1,66.7,1.729,0,14,51,4,3,-4
,T43,Davis Riley,313.0,58.9,56.9,1.732,2,13,45,11,1,-4
,T43,Tom Hoge,292.8,53.6,63.9,1.696,0,18,42,10,2,-4
,T43,Tyrrell Hatton,307.4,57.1,66.7,1.792,1,14,49,5,2,-4
,T43,Keegan Bradley,304.9,55.4,68.1,1.735,0,17,43,11,1,-4
,T43,Brendon Todd,275.9,75.0,68.1,1.755,0,14,49,8,1,-4
,T49,Nick Hardy,311.5,60.7,58.3,1.643,0,18,41,11,2,-3
,T49,Vincent Norrman,308.6,62.5,63.9,1.739,1,13,46,12,0,-3
,T49,Aaron Rai,288.8,66.1,65.3,1.745,0,13,50,8,1,-3
,T52,Jason Day,304.4,58.9,58.3,1.762,0,12,50,10,0,-2
,T52,Harris English,301.5,64.3,68.1,1.776,0,14,47,10,1,-2
,T52,Sam Burns,309.1,51.8,61.1,1.705,1,12,49,8,2,-2
,T52,Hayden Buckley,297.5,67.9,66.7,1.729,0,17,42,11,2,-2
,T52,Patrick Rodgers,313.2,57.1,62.5,1.711,0,15,45,11,1,-2
,T52,Kurt Kitayama,283.5,46.4,55.6,1.675,0,17,45,5,5,-2
,T58,Rickie Fowler,309.0,57.1,70.8,1.745,0,15,46,8,3,-1
,T58,Mackenzie Hughes,291.1,42.9,54.2,1.59,0,19,39,11,2,-1
,T58,Matt NeSmith,295.2,51.8,61.1,1.795,0,12,50,9,1,-1
,T61,Matt Kuchar,288.6,51.8,66.7,1.813,0,11,51,9,1,E
,T61,Thomas Detry,305.4,66.1,61.1,1.682,1,15,43,9,4,E
,63,Sepp Straka,304.6,62.5,62.5,1.711,1,13,43,14,1,+1
,64,Tony Finau,299.0,55.4,68.1,1.857,0,14,43,14,1,+2
,65,Alex Smalley,307.1,48.2,62.5,1.844,0,12,49,9,1,+3
,T66,Wyndham Clark,309.9,44.6,54.2,1.692,0,15,40,15,2,+4
,T66,Séamus Power,304.0,58.9,61.1,1.682,0,14,45,8,5,+4
,T66,Matt Fitzpatrick,294.7,48.2,56.9,1.732,0,14,44,11,2,+4
,T66,Mark Hubbard,287.8,53.6,55.6,1.7,0,15,42,12,2,+4
,T66,Denny McCarthy,301.1,58.9,63.9,1.848,0,10,51,8,3,+4
