Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Rory McIlroy,337.0,51.8,68.1,1.633,3,18,45,5,1,-17
,2,Xander Schauffele,317.6,66.1,70.8,1.765,2,15,48,7,0,-12
,3,Byeong Hun An,324.2,58.9,66.7,1.583,0,23,37,10,2,-9
,T4,Jason Day,311.0,57.1,59.7,1.651,1,17,41,13,0,-6
,T4,Sungjae Im,303.5,76.8,62.5,1.644,0,18,42,12,0,-6
,T6,Mackenzie Hughes,312.3,66.1,55.6,1.7,1,15,45,10,1,-5
,T6,Denny McCarthy,297.9,60.7,54.2,1.692,1,12,50,9,0,-5
,T8,Max Homa,317.3,48.2,58.3,1.714,1,17,41,11,2,-4
,T8,Sepp Straka,298.7,66.1,59.7,1.628,0,17,43,11,1,-4
,T10,Russell Henley,297.2,73.2,59.7,1.721,0,16,44,11,1,-3
,T10,Grayson Murray,314.8,60.7,54.2,1.692,1,15,43,12,1,-3
,T10,Taylor Pendrith,314.8,55.4,61.1,1.682,0,16,43,13,0,-3
,T13,Tommy Fleetwood,305.1,69.6,54.2,1.744,0,14,46,12,0,-2
,T13,Corey Conners,308.2,71.4,68.1,1.755,0,18,38,16,0,-2
,T13,Sam Burns,316.7,66.1,59.7,1.721,1,14,43,14,0,-2
,T16,Lucas Glover,295.7,75.0,61.1,1.795,1,14,42,15,0,-1
,T16,Séamus Power,304.5,73.2,68.1,1.796,0,16,43,11,2,-1
,T16,Si Woo Kim,304.7,73.2,61.1,1.886,0,12,49,11,0,-1
,T16,Christiaan Bezuidenhout,300.7,60.7,50.0,1.639,0,16,41,15,0,-1
,T16,Collin Morikawa,299.8,80.4,61.1,1.75,0,14,46,11,1,-1
,T21,Keegan Bradley,305.4,62.5,61.1,1.75,1,16,40,12,3,E
,T21,Justin Thomas,319.9,62.5,62.5,1.822,0,11,51,9,1,E
,T21,Stephan Jaeger,327.1,62.5,54.2,1.692,0,17,40,13,2,E
,T24,Viktor Hovland,301.3,50.0,61.1,1.773,0,15,43,12,2,+1
,T24,Webb Simpson,307.0,64.3,56.9,1.854,1,11,47,12,1,+1
,T24,Nick Dunlap,315.5,42.9,55.6,1.75,0,19,36,14,3,+1
,T24,Alex Noren,306.6,62.5,56.9,1.78,0,14,44,13,1,+1
,T24,Lee Hodges,306.5,62.5,55.6,1.75,0,14,45,11,2,+1
,T29,Patrick Cantlay,312.7,53.6,48.6,1.8,1,12,44,14,1,+2
,T29,Jordan Spieth,316.1,67.9,58.3,1.738,1,15,39,15,2,+2
,T29,Adam Scott,313.0,57.1,61.1,1.818,0,11,48,13,0,+2
,T29,Patrick Rodgers,316.6,53.6,58.3,1.833,0,9,53,9,1,+2
,T29,Andrew Putnam,287.3,82.1,55.6,1.775,0,11,49,11,1,+2
,T34,Harris English,307.3,62.5,56.9,1.829,0,10,49,13,0,+3
,T34,Matt Kuchar,295.3,64.3,51.4,1.676,0,13,45,12,2,+3
,T34,Kurt Kitayama,318.4,55.4,58.3,1.81,0,13,45,12,2,+3
,T34,Cameron Young,330.8,64.3,59.7,1.651,0,20,34,13,5,+3
,T38,Gary Woodland,317.9,57.1,61.1,1.659,0,17,40,11,3,+4
,T38,Tom Hoge,302.4,69.6,55.6,1.7,0,16,38,16,2,+4
,T38,Taylor Moore,324.1,60.7,47.2,1.676,1,10,48,10,3,+4
,T38,Cam Davis,303.8,48.2,50.0,1.833,0,12,45,14,1,+4
,42,Akshay Bhatia,299.7,48.2,47.2,1.706,0,13,42,16,1,+5
,T43,Rickie Fowler,303.7,62.5,55.6,1.675,1,14,36,20,1,+6
,T43,Chris Kirk,305.0,69.6,51.4,1.838,0,9,48,15,0,+6
,T43,Kevin Tway,311.7,57.1,59.7,1.791,0,12,44,14,2,+6
,T43,Nick Taylor,295.0,67.9,55.6,1.85,1,10,44,16,1,+6
,T47,Brian Harman,301.0,58.9,54.2,1.897,0,9,48,14,1,+7
,T47,Shane Lowry,306.6,66.1,62.5,1.822,0,12,45,11,4,+7
,T47,Wyndham Clark,326.1,55.4,51.4,1.649,0,14,39,17,2,+7
,T47,Tom Kim,307.3,66.1,54.2,1.744,1,14,36,19,2,+7
,T47,Adam Svensson,306.9,71.4,55.6,2.0,0,9,47,16,0,+7
,T52,Matt Fitzpatrick,309.4,66.1,48.6,1.829,0,9,49,11,3,+8
,T52,Justin Rose,306.7,62.5,59.7,1.767,0,15,38,15,4,+8
,T52,Adam Hadwin,298.8,55.4,58.3,1.833,1,8,48,13,1,+8
,T52,Billy Horschel,305.9,64.3,40.3,1.621,0,17,34,17,4,+8
,T52,Sahith Theegala,312.0,62.5,54.2,1.795,1,11,43,14,2,+8
,T52,Tony Finau,325.5,46.4,54.2,1.872,0,11,44,15,2,+8
,T58,Jake Knapp,315.5,57.1,54.2,1.744,1,10,44,13,4,+9
,T58,Ben Kohles,296.5,67.9,47.2,1.882,0,8,48,15,1,+9
,T60,J.T. Poston,297.4,64.3,52.8,1.789,0,11,44,13,4,+10
,T60,Brendon Todd,287.1,78.6,44.4,1.656,0,13,40,15,4,+10
,T60,Will Zalatoris,303.9,60.7,54.2,1.923,0,10,43,18,1,+10
,63,Austin Eckroat,307.6,67.9,51.4,1.838,0,9,47,12,4,+11
,T64,Emiliano Grillo,300.9,64.3,51.4,1.838,1,9,43,16,2,+12
,T64,Adam Schenk,307.0,53.6,54.2,1.744,0,14,37,16,5,+12
,66,Peter Malnati,305.5,42.9,40.3,1.724,0,11,37,23,1,+14
,67,Matthieu Pavon,304.4,50.0,51.4,1.892,0,7,45,17,2,+17
,68,Eric Cole,311.1,46.4,43.1,1.839,0,7,44,17,4,+18
