Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,292.8,67.9,69.4,1.68,1,17,45,8,0,-8
,2,Collin Morikawa,285.6,75.0,56.9,1.659,1,14,49,7,1,-7
,3,Adam Hadwin,285.7,58.9,59.7,1.651,1,16,43,10,2,-4
,4,Christiaan Bezuidenhout,283.1,69.6,61.1,1.705,0,15,45,12,0,-3
,T5,Matt Fitzpatrick,288.1,67.9,55.6,1.625,0,18,40,13,0,-2
,T5,Ludvig Åberg,298.3,66.1,54.2,1.821,0,12,50,10,0,-2
,T5,Sepp Straka,281.9,83.9,65.3,1.766,0,12,50,10,0,-2
,T8,Hideki Matsuyama,287.8,69.6,55.6,1.825,0,12,51,7,2,-1
,T8,Sungjae Im,286.6,71.4,59.7,1.674,1,15,44,9,2,-1
,T8,Tony Finau,299.6,51.8,50.0,1.639,0,17,41,12,2,-1
,T8,Xander Schauffele,303.2,62.5,54.2,1.795,1,10,51,9,1,-1
,T12,Victor Perez,291.0,58.9,56.9,1.732,2,12,45,11,1,E
,T12,Sahith Theegala,297.6,75.0,62.5,1.778,0,16,41,14,1,E
,T12,Nick Dunlap,304.8,64.3,54.2,1.59,0,17,41,12,1,E
,T15,Billy Horschel,291.9,66.1,56.9,1.78,0,12,48,10,2,+2
,T15,Sam Burns,290.6,71.4,54.2,1.718,1,11,47,11,2,+2
,T15,Si Woo Kim,283.3,71.4,58.3,1.786,0,11,49,11,1,+2
,T15,Viktor Hovland,291.4,69.6,65.3,1.745,1,13,43,14,0,+2
,T15,Rory McIlroy,310.7,67.9,51.4,1.757,0,14,44,12,2,+2
,T20,Corey Conners,288.0,76.8,54.2,1.718,0,17,36,18,1,+3
,T20,Tommy Fleetwood,287.3,76.8,56.9,1.805,0,12,47,11,2,+3
,T22,Alex Noren,280.4,60.7,43.1,1.613,0,14,40,18,0,+4
,T22,Byeong Hun An,308.5,42.9,59.7,1.721,0,14,42,14,2,+4
,T22,J.T. Poston,284.5,60.7,50.0,1.694,0,13,43,15,1,+4
,T22,Max Homa,287.9,62.5,61.1,1.841,0,11,47,13,1,+4
,T22,Akshay Bhatia,292.6,75.0,59.7,1.698,0,15,40,16,0,+4
,T27,Emiliano Grillo,287.3,67.9,63.9,1.739,0,12,46,11,3,+5
,T27,Adam Svensson,284.4,64.3,54.2,1.744,0,12,43,17,0,+5
,T27,Nick Taylor,278.1,75.0,44.4,1.625,1,12,42,16,0,+5
,T27,Davis Thompson,302.7,58.9,54.2,1.795,0,15,38,18,1,+5
,T27,Russell Henley,278.3,78.6,54.2,1.718,0,12,45,13,2,+5
,T27,Séamus Power,287.8,71.4,50.0,1.75,1,11,44,14,2,+5
,T33,Justin Thomas,298.8,60.7,59.7,1.884,0,11,47,12,1,+6
,T33,Taylor Pendrith,300.9,58.9,47.2,1.765,0,9,50,12,0,+6
,T33,Matt Kuchar,281.1,67.9,52.8,1.737,0,12,43,16,1,+6
,T33,Peter Malnati,293.3,44.6,55.6,1.625,0,15,39,15,3,+6
,T33,Jason Day,287.7,62.5,51.4,1.703,0,13,42,15,2,+6
,T33,Brian Harman,279.4,75.0,54.2,1.769,0,12,46,11,2,+6
,T39,Austin Eckroat,290.4,69.6,61.1,1.773,0,13,41,16,2,+7
,T39,Denny McCarthy,280.9,55.4,43.1,1.613,0,14,40,15,3,+7
,T41,Thomas Detry,290.7,64.3,45.8,1.788,1,8,45,18,0,+8
,T41,Will Zalatoris,300.4,51.8,51.4,1.838,0,11,46,12,2,+8
,T43,Tom Kim,292.6,78.6,55.6,1.825,0,12,44,12,3,+9
,T43,Keegan Bradley,297.2,64.3,55.6,1.75,1,11,43,13,3,+9
,T45,Tom Hoge,287.6,71.4,50.0,1.611,0,15,36,17,4,+10
,T45,Lee Hodges,282.6,60.7,47.2,1.794,0,9,47,13,3,+10
,T45,Andrew Putnam,273.4,53.6,47.2,1.735,0,12,41,16,3,+10
,T45,Eric Cole,284.4,62.5,52.8,1.658,2,11,38,17,4,+10
,49,Shane Lowry,296.5,64.3,51.4,1.73,2,9,41,16,3,+12
,T50,Cameron Young,304.4,58.9,54.2,2.026,1,3,52,14,2,+13
,T50,Cam Davis,291.6,78.6,58.3,1.81,0,10,42,17,3,+13
,52,Jackson Koivun (a),283.0,76.8,44.4,1.906,0,7,45,15,5,+18
