Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,317.1,53.6,77.8,1.714,1,19,50,2,0,-19
,2,Nick Taylor,298.7,66.1,73.6,1.604,1,22,43,5,1,-17
,3,Jon Rahm,330.4,55.4,66.7,1.708,2,16,48,6,0,-14
,4,Justin Thomas,317.6,57.1,73.6,1.755,1,19,44,8,0,-13
,5,Jason Day,318.6,57.1,76.4,1.764,0,16,52,4,0,-12
,T6,Sam Burns,323.5,57.1,68.1,1.776,1,15,51,4,1,-11
,T6,Sungjae Im,309.1,53.6,70.8,1.824,1,19,42,10,0,-11
,T6,Tyrrell Hatton,309.5,71.4,70.8,1.706,1,20,40,11,0,-11
,T6,Jordan Spieth,322.1,50.0,79.2,1.772,0,19,45,8,0,-11
,T10,Wyndham Clark,328.2,33.9,70.8,1.745,1,18,43,10,0,-10
,T10,Rickie Fowler,316.3,57.1,68.1,1.673,2,16,45,8,1,-10
,T10,Xander Schauffele,323.1,62.5,83.3,1.817,1,17,46,7,1,-10
,T10,Adam Hadwin,307.5,58.9,72.2,1.712,0,19,45,7,1,-10
,T14,Beau Hossler,313.5,66.1,68.1,1.653,1,20,37,14,0,-8
,T14,Patrick Rodgers,328.1,60.7,69.4,1.78,2,16,44,8,2,-8
,T14,Taylor Moore,319.6,57.1,63.9,1.761,0,20,40,12,0,-8
,T14,Dylan Frittelli,317.5,46.4,69.4,1.78,1,19,40,11,1,-8
,T14,Charley Hoffman,322.1,51.8,68.1,1.837,0,19,43,9,1,-8
,T14,Tony Finau,324.2,50.0,69.4,1.84,0,15,51,5,1,-8
,T20,Séamus Power,311.1,58.9,70.8,1.843,0,12,55,5,0,-7
,T20,Keegan Bradley,312.3,53.6,70.8,1.745,0,16,47,9,0,-7
,T20,Sam Ryder,308.0,64.3,69.4,1.66,0,21,41,6,4,-7
,T23,Kurt Kitayama,319.7,57.1,59.7,1.674,0,21,36,15,0,-6
,T23,Chesson Hadley,315.1,42.9,61.1,1.705,1,16,43,12,0,-6
,T23,Si Woo Kim,306.7,58.9,59.7,1.86,0,13,52,7,0,-6
,T23,Scott Stallings,318.0,35.7,68.1,1.816,2,13,48,7,2,-6
,T23,Adam Schenk,320.8,46.4,59.7,1.791,0,19,42,9,2,-6
,T23,Jhonattan Vegas,323.5,50.0,65.3,1.894,0,17,44,11,0,-6
,T29,Matt Fitzpatrick,310.5,58.9,66.7,1.813,0,15,48,8,1,-5
,T29,Hayden Buckley,309.8,57.1,69.4,1.8,1,12,50,9,0,-5
,T29,Hideki Matsuyama,303.3,55.4,58.3,1.81,0,12,53,7,0,-5
,T32,Zach Johnson,296.8,73.2,75.0,1.87,0,12,52,8,0,-4
,T32,Kevin Tway,325.6,35.7,66.7,1.708,2,15,42,11,2,-4
,T32,Billy Horschel,302.5,55.4,65.3,1.809,0,16,44,12,0,-4
,T32,Rory McIlroy,331.7,50.0,66.7,1.833,0,16,45,10,1,-4
,T32,Jason Dufner,306.7,58.9,66.7,1.833,2,13,45,11,1,-4
,T32,Matt Kuchar,295.7,58.9,63.9,1.761,0,14,50,6,2,-4
,T32,James Hahn,315.2,66.1,69.4,1.8,0,17,43,11,1,-4
,T39,Lucas Glover,305.6,64.3,72.2,1.808,0,11,53,8,0,-3
,T39,Sahith Theegala,308.4,48.2,62.5,1.711,0,16,45,9,2,-3
,T39,Max Homa,312.2,50.0,61.1,1.75,0,15,47,8,2,-3
,T42,Gary Woodland,323.2,44.6,61.1,1.864,1,12,48,10,1,-2
,T42,Keith Mitchell,325.5,58.9,72.2,1.673,0,19,38,13,2,-2
,T42,Brian Harman,299.5,62.5,68.1,1.837,1,10,51,10,0,-2
,T42,K.H. Lee,311.9,50.0,61.1,1.75,0,15,44,13,0,-2
,T42,Ryan Palmer,315.1,57.1,70.8,1.882,0,15,45,11,1,-2
,T42,Aaron Rai,301.8,62.5,66.7,1.833,0,13,48,11,0,-2
,T42,Viktor Hovland,322.5,55.4,61.1,1.818,0,18,38,16,0,-2
,T42,Adam Long,299.5,75.0,66.7,1.792,1,12,49,8,2,-2
,T50,Erik van Rooyen,300.0,62.5,70.8,1.824,0,13,49,8,2,-1
,T50,Brandon Wu,316.4,62.5,62.5,1.756,1,14,42,15,0,-1
,T50,Corey Conners,318.2,60.7,75.0,1.907,0,13,48,10,1,-1
,T50,Joel Dahmen,297.4,62.5,59.7,1.767,1,13,44,14,0,-1
,T50,Lucas Herbert,312.3,51.8,65.3,1.745,0,16,43,12,0,-1
,T50,Justin Lower,307.4,55.4,66.7,1.833,1,13,44,14,0,-1
,T50,Tom Kim,307.4,53.6,68.1,1.816,0,13,50,7,1,-1
,T57,Greyson Sigg,296.9,50.0,59.7,1.791,2,11,45,13,1,E
,T57,Danny Lee,296.9,60.7,63.9,1.848,0,11,52,7,2,E
,T57,Webb Simpson,302.3,58.9,58.3,1.81,1,12,46,12,1,E
,T57,Taylor Pendrith,316.9,44.6,66.7,1.813,0,15,43,13,1,E
,T61,Nate Lashley,302.2,64.3,72.2,1.904,0,10,52,9,1,+1
,T61,Trey Mullinax,330.8,55.4,69.4,1.94,0,12,48,11,1,+1
,63,Kelly Kraft,288.8,58.9,59.7,1.837,0,10,49,12,1,+4
,64,Cameron Young,327.7,57.1,65.3,1.809,0,16,41,9,6,+5
,65,Stewart Cink,321.3,60.7,66.7,1.896,0,12,44,13,3,+7
,66,Jim Herman,305.8,62.5,63.9,1.978,0,12,43,14,3,+8
