Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Nick Taylor,294.5,63.5,72.4,1.564,1,27,40,7,1,-17
,2,Tommy Fleetwood,315.1,58.1,65.3,1.531,0,25,43,7,0,-17
,T3,Tyrrell Hatton,310.4,48.3,72.2,1.538,0,25,39,7,1,-16
,T3,Aaron Rai,299.2,75.0,72.2,1.712,1,22,42,6,1,-16
,T3,C.T. Pan,300.7,61.7,76.4,1.6,1,21,44,5,1,-16
,T6,Eric Cole,300.3,58.3,65.3,1.596,0,24,40,6,2,-14
,T6,Mark Hubbard,302.8,48.3,66.7,1.688,1,19,45,7,0,-14
,8,Justin Rose,307.5,68.3,70.8,1.686,0,21,44,6,1,-13
,T9,Brandon Wu,307.1,68.3,63.9,1.565,0,21,43,7,1,-12
,T9,Rory McIlroy,328.6,50.0,72.2,1.731,0,18,48,6,0,-12
,T9,Andrew Novak,304.5,55.0,63.9,1.717,0,17,50,5,0,-12
,T12,Harrison Endycott,301.2,61.7,68.1,1.714,2,16,46,7,1,-11
,T12,Adam Hadwin,296.0,63.3,73.6,1.717,0,19,46,6,1,-11
,T12,Doug Ghim,299.3,73.3,68.1,1.653,1,18,44,9,0,-11
,T12,Jonathan Byrd,303.5,65.0,63.9,1.717,0,18,47,7,0,-11
,T12,Harry Higgs,310.2,51.7,58.3,1.619,0,18,47,7,0,-11
,17,Nate Lashley,295.9,53.3,69.4,1.76,0,17,48,7,0,-10
,T18,Will Gordon,318.7,68.3,79.2,1.754,1,20,41,8,1,-9
,T18,Carl Yuan,316.3,60.0,59.7,1.535,0,24,34,13,1,-9
,T20,Matt Kuchar,291.4,51.7,66.7,1.688,0,16,48,8,0,-8
,T20,Sam Bennett,303.3,73.3,68.1,1.673,0,19,43,9,1,-8
,T20,Lucas Glover,294.6,70.0,79.2,1.737,0,19,43,9,1,-8
,T20,Matt Fitzpatrick,308.3,60.0,66.7,1.688,0,17,46,9,0,-8
,T20,Corey Conners,307.7,65.0,76.4,1.745,0,16,49,6,1,-8
,T25,Chez Reavie,281.3,60.0,70.8,1.745,2,13,47,10,0,-7
,T25,Alex Smalley,301.4,58.3,68.1,1.735,1,14,48,9,0,-7
,T25,Ryan Moore,280.0,71.7,68.1,1.694,0,19,42,10,1,-7
,T25,Dylan Wu,305.2,61.7,75.0,1.722,2,16,42,11,1,-7
,T25,Ludvig Åberg,318.7,71.7,65.3,1.745,0,17,45,10,0,-7
,T25,Justin Lower,300.3,45.0,59.7,1.628,1,17,43,10,1,-7
,T25,Lee Hodges,298.2,55.0,73.6,1.792,1,13,50,8,0,-7
,T25,Ted Potter Jr.,274.3,68.3,62.5,1.6,2,16,41,13,0,-7
,T25,S.H. Kim,312.2,53.3,62.5,1.689,0,16,48,7,1,-7
,T34,Harry Hall,301.6,55.0,68.1,1.673,0,20,39,12,1,-6
,T34,Roger Sloan,296.0,61.7,66.7,1.75,0,15,49,7,1,-6
