Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Scottie Scheffler,311.8,51.8,61.1,1.636,2,16,40,13,1,-5
,T2,Tyrrell Hatton,311.6,58.9,56.9,1.61,1,18,37,16,0,-4
,T2,Viktor Hovland,304.7,69.6,58.3,1.738,1,17,39,15,0,-4
,T2,Billy Horschel,295.0,58.9,61.1,1.705,1,18,39,12,2,-4
,T5,Chris Kirk,297.3,69.6,59.7,1.674,1,17,38,16,0,-3
,T5,Gary Woodland,309.3,51.8,61.1,1.75,2,12,46,11,1,-3
,T7,Lucas Herbert,307.3,53.6,48.6,1.714,1,13,45,13,0,-2
,T7,Talor Gooch,298.2,66.1,58.3,1.738,1,15,43,11,2,-2
,T9,Sam Burns,322.6,51.8,59.7,1.767,2,13,42,14,1,-1
,T9,Matt Fitzpatrick,303.0,71.4,52.8,1.868,1,7,56,8,0,-1
,T11,Keegan Bradley,305.5,58.9,50.0,1.75,0,15,42,15,0,E
,T11,Corey Conners,296.4,71.4,70.8,1.98,0,12,49,10,1,E
,T13,Cameron Young,327.1,51.8,51.4,1.622,0,19,37,13,2,+1
,T13,Russell Henley,305.1,67.9,58.3,1.667,0,18,36,17,1,+1
,T13,Graeme McDowell,280.0,60.7,56.9,1.683,0,16,42,12,1,+1
,T13,Rory McIlroy,330.5,60.7,59.7,1.814,1,14,42,13,2,+1
,T17,Max Homa,310.0,64.3,68.1,1.755,1,12,45,12,2,+2
,T17,Aaron Wise,311.7,64.3,65.3,1.894,0,12,49,8,3,+2
,T17,Jon Rahm,318.3,51.8,66.7,1.896,0,12,46,14,0,+2
,T20,Hideki Matsuyama,298.5,55.4,62.5,1.8,0,14,43,14,0,+3
,T20,Tommy Fleetwood,300.5,60.7,45.8,1.667,0,14,43,13,2,+3
,T20,Christiaan Bezuidenhout,284.9,64.3,54.2,1.795,0,12,48,10,1,+3
,T20,Beau Hossler,310.7,46.4,59.7,1.674,0,19,38,10,3,+3
,T20,Nick Watney,300.6,51.8,58.3,1.738,1,16,41,10,3,+3
,T20,Sungjae Im,305.2,48.2,56.9,1.732,0,13,45,12,2,+3
,T26,Brendan Steele,308.1,55.4,61.1,1.977,0,12,47,10,3,+4
,T26,David Lipsky,298.6,62.5,52.8,1.711,0,13,43,15,1,+4
,T26,Jason Kokrak,310.3,60.7,55.6,1.75,0,14,44,11,2,+4
,T26,Si Woo Kim,305.0,53.6,55.6,1.825,0,12,45,14,1,+4
,T26,Adam Scott,306.7,58.9,51.4,1.676,0,16,39,14,3,+4
,T26,Sebastián Muñoz,306.9,53.6,59.7,1.93,0,12,45,14,1,+4
,T32,Thomas Pieters,313.4,55.4,55.6,1.875,0,11,47,12,2,+5
,T32,Adam Long,288.4,71.4,45.8,1.697,0,15,40,14,3,+5
,T32,Nick Taylor,300.8,57.1,56.9,1.829,0,10,49,11,2,+5
,T32,Patton Kizzire,301.9,57.1,55.6,1.825,1,9,46,16,0,+5
,T32,Tom Hoge,298.3,60.7,51.4,1.784,0,12,46,11,3,+5
,T32,Charles Howell III,301.0,35.7,63.9,1.87,0,14,39,19,0,+5
,T38,Patrick Rodgers,313.7,42.9,48.6,1.743,1,9,47,13,2,+6
,T38,Alex Smalley,299.5,62.5,63.9,1.87,0,11,44,17,0,+6
,T38,Sergio Garcia,302.9,51.8,54.2,1.769,2,12,39,16,3,+6
,T38,Will Zalatoris,322.7,53.6,52.8,1.711,0,17,34,19,2,+6
