Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T74,Patrick Rodgers,310.5,57.7,62.5,1.822,0,10,50,11,0,+4
,T74,Emilio Gonzalez,293.0,46.2,65.3,1.872,0,10,49,12,1,+4
,T74,Ryan Palmer,303.4,63.5,61.1,1.886,0,11,47,13,1,+4
,T74,Will Zalatoris,304.4,51.9,62.5,1.933,0,12,44,16,0,+4
,T78,Ryan Fox,312.0,36.5,58.3,1.69,0,16,38,15,3,+5
,T78,Dylan Wu,286.4,63.5,62.5,1.756,0,14,41,15,2,+5
,T78,Raul Pereda,285.8,36.5,58.3,1.905,0,9,51,10,2,+5
,81,Adrien Dumont de Chassart,322.3,36.5,58.3,1.667,1,15,36,17,3,+6
,82,Aaron Baddeley,286.6,50.0,50.0,1.861,0,7,51,14,0,+7
,83,Vincent Norrman,320.4,46.2,63.9,1.848,0,10,49,11,1,+8
