Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Chris Kirk,295.7,61.4,75.3,1.636,1,19,47,6,0,-14
,2,Eric Cole,303.2,63.2,67.1,1.673,1,18,48,6,0,-14
,3,Tyler Duncan,299.3,75.0,69.4,1.74,0,18,48,6,0,-12
,4,Ryan Gerard,296.3,62.5,70.8,1.706,2,14,49,6,1,-10
,T5,Sepp Straka,301.0,75.0,80.6,1.759,0,17,48,6,1,-9
,T5,Ben Martin,298.6,55.4,70.8,1.667,0,18,46,7,1,-9
,T5,Shane Lowry,308.1,73.2,76.4,1.782,0,16,49,7,0,-9
,T5,Ben Taylor,314.7,46.4,66.7,1.667,0,18,45,9,0,-9
,T5,Justin Suh,296.9,76.8,79.2,1.737,1,15,48,8,0,-9
,T10,Dylan Wu,300.3,64.3,70.8,1.725,0,16,49,6,1,-8
,T10,David Lingmerth,276.6,69.6,73.6,1.811,0,15,50,7,0,-8
,T12,Zach Johnson,291.5,75.0,63.9,1.717,0,17,46,8,1,-7
,T12,Cameron Percy,291.1,67.9,69.4,1.74,0,13,53,6,0,-7
,T14,Brandon Wu,287.1,71.4,72.2,1.769,0,18,42,12,0,-6
,T14,Jim Herman,286.2,73.2,65.3,1.766,0,17,44,11,0,-6
,T14,Lee Hodges,296.6,64.3,65.3,1.723,1,11,53,7,0,-6
,T14,Stephan Jaeger,301.0,69.6,75.0,1.759,0,14,51,6,1,-6
,T14,Adrian Meronk,306.2,62.5,65.3,1.83,0,13,52,7,0,-6
,T14,Ryan Brehm,316.6,44.6,63.9,1.717,1,15,46,9,1,-6
,T14,Kramer Hickok,296.3,71.4,73.6,1.755,0,17,46,7,2,-6
,T21,Jhonattan Vegas,328.8,53.6,70.8,1.725,2,15,43,10,2,-5
,T21,MJ Daffue,312.6,60.7,65.3,1.702,1,18,39,13,1,-5
,T21,Ben Griffin,303.6,62.5,61.1,1.773,1,15,45,10,1,-5
,T21,Robby Shelton,289.2,67.9,70.8,1.784,0,16,46,9,1,-5
,T21,Byeong Hun An,314.0,60.7,63.9,1.696,1,16,42,13,0,-5
,T26,Min Woo Lee,314.6,58.9,65.3,1.702,0,18,42,10,2,-4
,T26,Harrison Endycott,293.7,51.8,72.2,1.788,0,14,50,6,2,-4
,T26,Scott Harrington,304.2,50.0,66.7,1.771,0,17,42,13,0,-4
,T29,Aaron Wise,309.1,57.1,56.9,1.61,1,16,43,9,3,-3
,T29,Kevin Chappell,294.4,58.9,69.4,1.76,1,14,44,13,0,-3
,T29,Brett Drewitt,286.9,53.6,59.7,1.744,0,14,47,11,0,-3
,T29,Dylan Frittelli,315.9,50.0,63.9,1.652,0,17,42,12,1,-3
,T29,Carson Young,307.5,73.2,63.9,1.717,0,13,49,10,0,-3
,T29,Garrick Higgo,300.0,48.2,66.7,1.729,1,16,43,9,3,-3
,T29,Danny Willett,292.8,55.4,61.1,1.773,0,16,47,5,4,-3
,T29,Kevin Roy,305.7,73.2,76.4,1.782,1,13,48,8,2,-3
,T29,William McGirt,280.5,66.1,63.9,1.761,0,14,48,9,1,-3
,T29,Andrew Novak,293.1,50.0,55.6,1.675,1,13,47,10,1,-3
