Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,K.H. Lee,306.7,66.1,76.4,1.673,2,25,42,3,0,-26
,2,Jordan Spieth,318.7,62.5,70.8,1.647,1,29,36,6,0,-25
,T3,Hideki Matsuyama,308.3,66.1,77.8,1.607,2,26,39,4,1,-24
,T3,Sebastián Muñoz,309.0,67.9,84.7,1.623,3,23,41,5,0,-24
,T5,Xander Schauffele,310.2,73.2,80.6,1.638,1,26,41,3,1,-23
,T5,Ryan Palmer,306.6,64.3,76.4,1.636,2,26,38,5,1,-23
,T5,Justin Thomas,322.1,46.4,72.2,1.635,1,25,42,4,0,-23
,8,Charl Schwartzel,308.0,60.7,76.4,1.6,1,28,35,8,0,-22
,T9,Peter Malnati,293.0,58.9,69.4,1.56,2,22,43,5,0,-21
,T9,Davis Riley,302.5,58.9,77.8,1.607,1,24,42,5,0,-21
,T9,James Hahn,304.3,71.4,72.2,1.692,2,22,43,5,0,-21
,T12,Matt Kuchar,289.8,71.4,77.8,1.696,0,23,46,3,0,-20
,T12,Alex Noren,309.0,75.0,76.4,1.691,0,27,38,7,0,-20
,T12,Christiaan Bezuidenhout,302.7,62.5,72.2,1.635,0,24,44,4,0,-20
,T15,Brice Garnett,307.9,57.1,69.4,1.7,1,20,48,3,0,-19
,T15,Scottie Scheffler,318.1,57.1,80.6,1.621,0,28,37,6,0,-19
,T17,Nate Lashley,305.4,67.9,75.0,1.722,1,22,43,6,0,-18
,T17,Francesco Molinari,308.0,73.2,81.9,1.661,1,25,37,9,0,-18
,T17,Tom Kim,284.0,82.1,79.2,1.737,1,21,45,5,0,-18
,T17,Tom Hoge,306.2,60.7,72.2,1.712,1,22,43,6,0,-18
,T17,Mito Pereira,312.6,69.6,80.6,1.69,1,25,37,9,0,-18
,T17,Séamus Power,306.0,57.1,73.6,1.642,1,21,45,5,0,-18
,T17,Jason Kokrak,327.0,57.1,75.0,1.63,0,26,38,8,0,-18
,T17,Beau Hossler,324.6,50.0,73.6,1.774,2,19,46,5,0,-18
,T25,Vince Whaley,304.6,48.2,68.1,1.531,0,24,41,7,0,-17
,T25,Michael Thompson,292.8,66.1,70.8,1.608,0,22,45,5,0,-17
,T25,Rory Sabbatini,295.8,66.1,75.0,1.778,1,18,50,3,0,-17
,T25,Scott Stallings,309.5,55.4,72.2,1.596,3,20,41,7,1,-17
,T25,Austin Smotherman,312.2,71.4,65.3,1.638,1,23,40,8,0,-17
,T25,David Lipsky,297.0,82.1,72.2,1.615,4,19,41,7,0,-17
,T25,Joaquín Niemann,323.3,60.7,66.7,1.667,0,22,45,5,0,-17
,T32,Adam Scott,316.9,58.9,69.4,1.64,1,23,39,9,0,-16
,T32,Patrick Rodgers,307.6,60.7,73.6,1.792,2,18,46,6,0,-16
,T32,Mark Hubbard,292.7,67.9,83.3,1.7,0,20,48,4,0,-16
,T32,Taylor Moore,315.1,66.1,79.2,1.737,0,19,50,3,0,-16
,T32,Trey Mullinax,312.7,51.8,65.3,1.553,2,25,35,8,1,-16
,T32,Maverick McNealy,314.0,62.5,68.1,1.653,3,16,48,4,1,-16
,T38,Cameron Champ,325.9,64.3,73.6,1.698,1,22,40,9,0,-15
,T38,Branden Grace,312.6,62.5,73.6,1.736,1,17,50,4,0,-15
,T38,Conrad Shindler,297.5,82.1,73.6,1.698,1,19,46,6,0,-15
,T38,Pat Perez,290.4,67.9,73.6,1.66,2,20,41,9,0,-15
,T38,Carlos Ortiz,303.0,55.4,76.4,1.673,1,20,44,7,0,-15
,T38,David Skinns,294.8,44.6,62.5,1.489,1,23,39,8,1,-15
,T38,J.J. Spaun,306.9,64.3,77.8,1.732,2,18,46,5,1,-15
,T38,Stephan Jaeger,308.8,60.7,77.8,1.661,4,19,39,8,2,-15
,T46,Andrew Novak,308.2,60.7,77.8,1.714,1,16,51,4,0,-14
,T46,Callum Tarren,325.6,41.1,61.1,1.682,2,18,44,8,0,-14
,T46,Emiliano Grillo,309.3,48.2,76.4,1.655,2,20,41,8,1,-14
,T46,Aaron Rai,297.9,73.2,75.0,1.778,0,20,46,6,0,-14
,T46,Justin Lower,303.5,73.2,77.8,1.714,3,19,40,9,1,-14
,T51,Jared Wolfe,311.7,51.8,73.6,1.755,2,17,46,6,1,-13
,T51,Jason Day,309.0,60.7,69.4,1.74,0,20,46,5,1,-13
,T51,Marc Leishman,307.0,51.8,72.2,1.692,4,16,42,9,1,-13
,T51,Lanto Griffin,309.5,80.4,76.4,1.8,2,14,52,3,1,-13
,T51,Brandon Wu,291.8,51.8,65.3,1.596,0,21,44,6,1,-13
,T51,Joseph Bramlett,329.5,50.0,63.9,1.63,0,22,44,3,3,-13
,T51,Matt NeSmith,308.7,66.1,76.4,1.745,0,21,43,8,0,-13
,T51,Aaron Wise,301.4,67.9,70.8,1.686,2,19,42,8,1,-13
,T59,Jhonattan Vegas,325.1,46.4,79.2,1.737,0,17,50,5,0,-12
,T59,Tommy Fleetwood,304.8,64.3,73.6,1.66,1,20,41,10,0,-12
,T59,Tyler Duncan,297.0,66.1,77.8,1.821,0,19,46,7,0,-12
,T59,Ian Poulter,296.3,58.9,63.9,1.674,0,21,43,7,1,-12
,T59,Matthias Schwab,303.1,57.1,68.1,1.714,2,18,42,10,0,-12
,T59,Dustin Johnson,322.4,50.0,76.4,1.673,1,24,34,12,1,-12
,T65,Wesley Bryan,294.7,39.3,63.9,1.652,2,20,39,10,0,-11
,T65,Peter Uihlein,332.8,32.1,66.7,1.771,1,18,44,9,0,-11
,T65,Bill Haas,306.6,41.1,65.3,1.681,2,16,45,9,0,-11
,T65,Paul Barjon,329.1,62.5,72.2,1.712,1,18,44,9,0,-11
,T69,Adam Svensson,295.1,53.6,65.3,1.766,0,19,44,9,0,-10
,T69,Chesson Hadley,315.8,53.6,65.3,1.766,0,19,45,7,1,-10
,T69,Dylan Frittelli,312.8,44.6,72.2,1.788,0,16,50,6,0,-10
,T69,Seth Reeves,306.1,60.7,63.9,1.696,0,18,46,8,0,-10
,T73,Sepp Straka,308.1,62.5,66.7,1.729,0,19,44,8,1,-9
,T73,Michael Gligic,308.2,55.4,59.7,1.651,0,21,40,10,1,-9
,T73,Vaughn Taylor,289.8,78.6,68.1,1.714,0,17,47,8,0,-9
,T76,Kiradech Aphibarnrat,296.5,71.4,70.8,1.725,0,17,47,7,1,-8
,T76,Martin Trainer,310.8,62.5,63.9,1.717,2,16,43,10,1,-8
,T76,Keith Mitchell,316.6,60.7,61.1,1.818,1,16,46,8,1,-8
,T79,Sahith Theegala,322.7,58.9,68.1,1.755,0,19,41,12,0,-7
,T79,Adam Schenk,314.9,55.4,68.1,1.673,0,21,38,12,1,-7
,T81,Dawie van der Walt,311.4,58.9,65.3,1.681,0,18,43,10,1,-6
,T81,Kyle Wilshire,293.2,71.4,63.9,1.761,0,16,47,8,1,-6
,T83,Patton Kizzire,306.4,57.1,65.3,1.766,0,16,45,10,1,-4
,T83,Max McGreevy,313.3,62.5,62.5,1.689,0,16,44,12,0,-4
