Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Peter Malnati,291.6,51.9,65.3,1.596,0,20,44,8,0,-12
,2,Cameron Young,306.0,65.4,65.3,1.66,1,18,44,8,1,-10
,T3,Chandler Phillips,297.8,61.5,55.6,1.725,2,14,47,9,0,-9
,T3,Mackenzie Hughes,294.1,53.9,48.6,1.629,2,15,46,8,1,-9
,T5,Xander Schauffele,302.6,61.5,65.3,1.681,1,17,44,9,1,-8
,T5,Ryan Moore,287.0,63.5,68.1,1.735,0,16,49,6,1,-8
,T5,Carl Yuan,320.3,57.7,61.1,1.705,2,14,46,10,0,-8
,T5,Adam Hadwin,299.4,55.8,56.9,1.61,0,20,41,10,1,-8
,T9,Christiaan Bezuidenhout,286.9,61.5,61.1,1.727,0,13,53,6,0,-7
,T9,K.H. Lee,310.8,55.8,59.7,1.674,2,12,49,9,0,-7
,11,Lucas Glover,293.0,63.5,62.5,1.778,0,15,48,9,0,-6
,T12,Billy Horschel,300.0,50.0,61.1,1.795,0,13,51,8,0,-5
,T12,Taylor Moore,298.0,51.9,66.7,1.813,0,15,48,8,1,-5
,T12,Chez Reavie,292.4,53.9,65.3,1.745,0,14,50,7,1,-5
,T12,Scott Stallings,295.3,53.9,55.6,1.7,0,20,37,15,0,-5
,T12,Kevin Roy,315.8,50.0,59.7,1.674,1,18,39,13,1,-5
,T17,Andrew Novak,299.4,48.1,73.6,1.717,1,14,47,8,2,-4
,T17,Akshay Bhatia,302.1,59.6,59.7,1.744,0,13,51,7,1,-4
,T17,Aaron Baddeley,285.6,53.9,50.0,1.639,2,11,52,4,2,-4
,T17,Matti Schmid,295.4,53.9,59.7,1.721,0,15,47,9,1,-4
,T17,Matt Wallace,304.4,51.9,62.5,1.778,0,12,52,8,0,-4
,T17,Thomas Detry,306.1,51.9,62.5,1.667,0,17,45,7,3,-4
,T17,Ben Griffin,295.1,59.6,58.3,1.69,0,15,46,11,0,-4
,T17,Joseph Bramlett,316.3,44.2,65.3,1.809,1,13,48,9,1,-4
,T17,Keith Mitchell,308.9,57.7,63.9,1.739,2,15,41,13,1,-4
,T26,Mac Meissner,298.5,50.0,63.9,1.696,0,15,45,12,0,-3
,T26,Dylan Wu,286.3,55.8,55.6,1.75,0,16,44,11,1,-3
,T26,Fred Biondi,302.9,63.5,55.6,1.725,0,14,47,11,0,-3
,T26,Kevin Streelman,291.5,55.8,63.9,1.761,0,16,44,11,1,-3
