Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Matthieu Pavon,294.5,62.5,70.8,1.706,0,21,43,8,0,-13
,2,Nicolai Højgaard,305.0,51.8,73.6,1.736,0,19,46,7,0,-12
,T3,Nate Lashley,282.9,66.1,66.7,1.688,0,20,43,9,0,-11
,T3,Jake Knapp,306.4,48.2,77.8,1.732,0,20,43,9,0,-11
,T3,Stephan Jaeger,304.8,50.0,69.4,1.64,1,22,37,11,1,-11
,T6,Kevin Yu,303.5,57.1,77.8,1.75,0,20,42,10,0,-10
,T6,Beau Hossler,283.0,42.9,72.2,1.75,1,19,41,11,0,-10
,T6,Tony Finau,303.8,50.0,83.3,1.8,0,18,46,8,0,-10
,T9,Patrick Rodgers,294.0,58.9,75.0,1.796,0,17,47,8,0,-9
,T9,Ludvig Åberg,309.8,55.4,69.4,1.8,1,16,46,9,0,-9
,T9,Xander Schauffele,304.1,66.1,73.6,1.774,0,16,49,7,0,-9
,T9,Taylor Pendrith,304.0,50.0,63.9,1.783,0,20,42,9,1,-9
,T13,Doug Ghim,291.6,62.5,66.7,1.813,2,13,48,9,0,-8
,T13,Hideki Matsuyama,294.4,46.4,69.4,1.8,3,14,43,12,0,-8
,T13,Tom Whitney,286.5,58.9,77.8,1.804,0,16,49,6,1,-8
,T13,Max Homa,299.3,55.4,63.9,1.804,1,16,46,8,1,-8
,T13,Akshay Bhatia,290.9,67.9,72.2,1.731,0,16,49,6,1,-8
,T13,Will Zalatoris,290.4,58.9,73.6,1.868,0,13,54,5,0,-8
,T13,Taylor Montgomery,286.1,50.0,56.9,1.659,0,19,43,9,1,-8
,T20,Mark Hubbard,282.6,64.3,79.2,1.772,0,19,42,10,1,-7
,T20,Rafael Campos,302.8,58.9,77.8,1.893,1,12,52,7,0,-7
,T20,Ryan Brehm,291.4,42.9,61.1,1.659,1,15,46,10,0,-7
,T20,Emiliano Grillo,287.1,58.9,69.4,1.78,1,15,46,10,0,-7
,T20,Thomas Detry,303.4,53.6,75.0,1.741,0,22,36,13,1,-7
,T25,Shane Lowry,296.9,67.9,65.3,1.766,1,17,40,14,0,-6
,T25,Adam Schenk,295.0,69.6,69.4,1.78,1,13,50,7,1,-6
,T25,Scott Stallings,289.3,46.4,66.7,1.667,1,16,45,8,2,-6
,T25,Chesson Hadley,289.5,48.2,75.0,1.815,1,13,50,7,1,-6
