Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Sam Burns,321.3,54.4,65.8,1.667,0,21,41,11,0,-9
,2,Scottie Scheffler,323.6,59.7,76.7,1.821,0,12,58,3,0,-9
,3,Brendon Todd,288.9,75.0,62.5,1.756,1,14,49,8,0,-8
,T4,Tony Finau,315.7,50.0,63.9,1.761,0,12,55,5,0,-7
,T4,Davis Riley,305.3,57.1,66.7,1.729,0,17,46,8,1,-7
,T4,Scott Stallings,315.3,50.0,65.3,1.617,0,19,41,12,0,-7
,T7,Kevin Na,279.7,39.3,61.1,1.727,1,13,49,8,1,-5
,T7,Jordan Spieth,304.0,51.8,59.7,1.744,0,16,45,11,0,-5
,T7,Mito Pereira,306.5,67.9,65.3,1.787,1,13,48,10,0,-5
,T7,Cam Davis,313.7,39.3,58.3,1.643,0,17,43,12,0,-5
,T7,Patrick Reed,296.0,58.9,58.3,1.762,0,14,49,9,0,-5
,T12,Matt Jones,296.9,55.4,70.8,1.765,0,16,45,10,1,-4
,T12,Pat Perez,278.8,69.6,56.9,1.683,0,15,46,11,0,-4
,T12,John Huh,290.4,73.2,61.1,1.727,1,14,46,10,1,-4
,T15,Tyler Duncan,287.9,62.5,58.3,1.738,0,14,48,9,1,-3
,T15,Sungjae Im,303.4,60.7,70.8,1.824,0,15,48,6,3,-3
,T15,Russell Knox,296.7,62.5,65.3,1.809,0,14,48,9,1,-3
,T15,Andrew Putnam,268.3,60.7,56.9,1.707,0,14,48,9,1,-3
,T15,Christiaan Bezuidenhout,271.3,46.4,62.5,1.778,0,12,51,9,0,-3
,T15,Chris Kirk,301.5,57.1,62.5,1.689,0,14,47,11,0,-3
,T21,Viktor Hovland,310.1,64.3,56.9,1.732,0,13,49,9,1,-2
,T21,Beau Hossler,314.0,55.4,61.1,1.795,2,8,52,10,0,-2
,T23,Danny Lee,317.6,48.2,52.8,1.684,0,15,44,12,1,-1
,T23,Max Homa,318.6,48.2,62.5,1.733,0,15,45,10,2,-1
,T23,Daniel Berger,302.1,62.5,59.7,1.814,1,14,42,15,0,-1
,T23,Zach Johnson,284.2,57.1,59.7,1.744,0,12,49,11,0,-1
,T27,Chez Reavie,282.7,69.6,73.6,1.83,0,14,45,12,1,E
,T27,Bill Haas,310.9,50.0,59.7,1.767,1,11,48,11,1,E
,T27,Talor Gooch,295.9,50.0,61.1,1.841,0,14,44,14,0,E
,T27,Webb Simpson,295.6,64.3,59.7,1.721,0,13,47,11,1,E
,T27,Alex Smalley,315.0,55.4,52.8,1.789,0,12,50,9,0,E
,T27,Denny McCarthy,290.9,51.8,59.7,1.721,0,15,43,13,1,E
,T27,Chad Ramey,287.0,66.1,56.9,1.756,0,13,47,11,1,E
,T27,Harold Varner III,312.9,55.4,59.7,1.698,1,15,45,7,2,E
,T35,Patrick Rodgers,309.3,50.0,68.1,1.796,1,11,48,10,2,+1
,T35,Tommy Fleetwood,303.5,51.8,56.9,1.854,0,9,53,10,0,+1
,T35,Adam Long,292.6,46.4,65.3,1.915,0,9,53,10,0,+1
,T35,Lee Hodges,306.6,50.0,66.7,1.813,1,9,50,12,0,+1
,T35,Dylan Frittelli,321.3,58.9,59.7,1.791,1,12,45,13,1,+1
,T40,Collin Morikawa,294.7,53.6,59.7,1.814,0,11,49,11,1,+2
,T40,Michael Thompson,290.4,57.1,56.9,1.829,0,8,54,10,0,+2
,T40,Ian Poulter,300.6,64.3,52.8,1.684,0,15,40,17,0,+2
,T40,Luke Donald,296.0,39.3,55.6,1.775,0,13,45,13,1,+2
,T40,Ryan Palmer,307.2,60.7,63.9,1.761,0,12,46,14,0,+2
,T40,Lucas Glover,305.6,66.1,72.2,1.885,0,11,51,7,3,+2
,T40,Adam Svensson,297.1,64.3,62.5,1.844,0,10,52,8,2,+2
,T40,Kurt Kitayama,322.1,57.1,62.5,1.822,0,13,49,6,3,+2
,T48,David Lipsky,295.8,53.6,59.7,1.837,0,12,47,11,2,+3
,T48,Lucas Herbert,301.4,46.4,51.4,1.73,0,14,43,13,2,+3
,T48,Sebastián Muñoz,305.4,57.1,54.2,1.692,0,12,48,9,3,+3
,T48,Nick Taylor,292.3,44.6,63.9,1.652,1,16,38,13,4,+3
