Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Davis Riley,312.7,57.1,68.1,1.612,0,21,44,7,0,-14
,T2,Keegan Bradley,317.2,69.6,58.3,1.714,0,17,47,8,0,-9
,T2,Scottie Scheffler,320.3,58.9,68.1,1.653,0,17,49,5,0,-9
,4,Collin Morikawa,315.4,71.4,66.7,1.625,0,20,40,12,0,-8
,T5,Mac Meissner,312.0,66.1,62.5,1.778,0,11,55,6,0,-5
,T5,Sepp Straka,296.7,64.3,59.7,1.744,0,15,49,6,2,-5
,T5,Hayden Buckley,303.0,64.3,55.6,1.625,0,16,45,11,0,-5
,T5,Pierceson Coody,318.2,51.8,62.5,1.644,1,15,45,10,1,-5
,T9,David Lipsky,293.4,62.5,70.8,1.765,0,17,43,11,1,-4
,T9,Sungjae Im,313.6,53.6,65.3,1.766,0,13,50,9,0,-4
,T9,Robby Shelton,299.3,62.5,55.6,1.7,0,16,46,9,0,-4
,T12,Lucas Glover,293.7,69.6,65.3,1.766,0,11,54,6,1,-3
,T12,Lee Hodges,295.6,58.9,62.5,1.756,0,15,46,10,1,-3
,T12,Chandler Phillips,302.2,57.1,51.4,1.757,1,10,53,7,1,-3
,T12,J.T. Poston,292.3,66.1,68.1,1.755,0,13,52,4,3,-3
,T12,Adam Scott,317.7,57.1,58.3,1.667,1,13,48,8,2,-3
,T17,Maverick McNealy,317.8,58.9,61.1,1.795,0,14,46,12,0,-2
,T17,Tom Hoge,288.6,62.5,62.5,1.867,1,9,53,9,0,-2
,T17,Christiaan Bezuidenhout,300.9,57.1,66.7,1.75,0,15,45,11,1,-2
,T17,Matt Kuchar,289.0,53.6,54.2,1.718,1,10,51,10,0,-2
,T17,Davis Thompson,314.4,53.6,69.4,1.76,0,13,49,9,1,-2
,T17,Alejandro Tosti,307.6,53.6,65.3,1.702,1,13,45,13,0,-2
,T17,Tony Finau,306.3,60.7,66.7,1.771,0,13,48,11,0,-2
,T24,Adam Svensson,298.9,58.9,65.3,1.809,0,11,52,8,1,-1
,T24,Matt NeSmith,299.1,62.5,55.6,1.725,0,14,46,11,1,-1
,T24,Billy Horschel,301.9,48.2,58.3,1.905,0,8,57,7,0,-1
,T24,Brian Harman,299.5,55.4,61.1,1.75,0,12,50,9,1,-1
,T24,Denny McCarthy,298.0,62.5,58.3,1.738,0,12,50,9,1,-1
,T24,Min Woo Lee,315.9,62.5,58.3,1.738,0,15,43,14,0,-1
,T24,Tom Kim,308.5,62.5,58.3,1.81,0,11,52,8,1,-1
,T24,Kevin Tway,320.1,50.0,59.7,1.791,0,12,50,9,1,-1
,T32,K.H. Lee,300.2,51.8,56.9,1.707,0,13,48,10,0,E
,T32,Aaron Rai,297.2,69.6,68.1,1.898,0,8,56,8,0,E
,T32,Ben Silverman,289.6,67.9,51.4,1.784,0,9,54,9,0,E
,T32,Justin Rose,307.9,58.9,68.1,1.755,0,14,46,10,2,E
,T32,Ryan Fox,310.2,48.2,59.7,1.791,0,12,48,12,0,E
,T37,Peter Malnati,310.8,53.6,51.4,1.757,0,14,45,11,2,+1
,T37,Joseph Bramlett,316.0,48.2,56.9,1.756,0,13,48,8,3,+1
,T37,Jordan Spieth,313.0,69.6,59.7,1.791,0,10,52,9,1,+1
,T37,Martin Laird,302.1,48.2,52.8,1.842,0,9,53,10,0,+1
,T37,Ben Martin,305.0,60.7,66.7,1.75,0,12,48,11,1,+1
,T37,C.T. Pan,303.3,53.6,65.3,1.787,0,12,50,7,3,+1
,T37,Rickie Fowler,313.1,67.9,66.7,1.792,0,11,50,10,1,+1
,T37,Keith Mitchell,328.9,51.8,52.8,1.737,0,12,48,11,1,+1
,T45,Troy Merritt,295.0,60.7,56.9,1.78,0,11,48,13,0,+2
,T45,Daniel Berger,305.3,58.9,59.7,1.767,0,13,44,15,0,+2
,T45,Zach Johnson,290.6,64.3,50.0,1.639,0,15,41,15,1,+2
,T45,Patrick Rodgers,306.8,53.6,63.9,1.761,0,13,46,11,2,+2
,T45,Gary Woodland,318.8,53.6,50.0,1.667,1,14,40,16,1,+2
,T50,Kevin Streelman,293.6,62.5,61.1,1.773,0,12,45,15,0,+3
,T50,Charley Hoffman,308.7,51.8,58.3,1.786,0,12,48,9,3,+3
,T50,Victor Perez,301.1,39.3,56.9,1.829,0,8,53,11,0,+3
,T50,Webb Simpson,309.4,39.3,56.9,1.78,0,10,50,11,1,+3
,T50,Doug Ghim,300.7,60.7,58.3,1.833,0,8,53,11,0,+3
,T50,Brendon Todd,282.4,67.9,59.7,1.744,0,12,46,13,1,+3
,T56,Tyler Duncan,294.1,48.2,56.9,1.805,0,10,50,11,0,+4
,T56,Thomas Detry,296.3,53.6,48.6,1.714,0,12,44,16,0,+4
,T56,Si Woo Kim,303.6,58.9,58.3,1.81,0,10,50,10,2,+4
,T56,Joel Dahmen,297.7,55.4,59.7,1.837,0,11,48,11,2,+4
,T56,Cam Davis,311.7,48.2,58.3,1.786,0,14,44,10,4,+4
,T61,Parker Coody,305.0,57.1,59.7,1.884,0,6,55,11,0,+5
,T61,Kevin Yu,321.3,50.0,61.1,1.818,0,10,49,11,2,+5
,T61,S.H. Kim,308.2,62.5,61.1,1.795,1,9,49,11,1,+5
,64,Emiliano Grillo,297.7,50.0,58.3,1.81,0,8,50,14,0,+6
,T65,Mark Hubbard,307.3,66.1,48.6,1.829,0,10,46,15,1,+7
,T65,Austin Smotherman,307.8,46.4,51.4,1.73,0,12,43,15,2,+7
,T65,Nick Hardy,310.6,44.6,54.2,1.744,0,11,44,16,1,+7
,T65,Kevin Kisner,292.7,62.5,55.6,1.8,0,10,46,15,1,+7
,69,Ryan Moore,297.2,58.9,47.2,1.765,0,9,46,17,0,+8
,T70,Callum Tarren,312.3,48.2,56.9,1.805,0,10,45,15,2,+9
,T70,Vincent Norrman,321.8,64.3,61.1,1.818,0,12,42,16,1,+9
