Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Akshay Bhatia,317.1,50.0,75.0,1.593,0,25,42,5,0,-20
,2,Denny McCarthy,288.4,51.8,59.7,1.535,0,24,44,4,0,-20
,3,Rory McIlroy,305.1,46.4,66.7,1.708,0,16,52,3,1,-11
,4,Russell Henley,288.0,55.4,65.3,1.66,0,18,47,6,1,-10
,T5,Adam Schenk,310.3,44.6,56.9,1.634,0,16,50,5,1,-9
,T5,Brendon Todd,278.3,66.1,63.9,1.674,0,17,47,8,0,-9
,T7,Ben Martin,296.4,67.9,63.9,1.696,0,17,47,7,1,-8
,T7,Tommy Fleetwood,308.8,67.9,70.8,1.784,0,12,56,4,0,-8
,T7,Hideki Matsuyama,309.0,50.0,61.1,1.705,0,17,46,9,0,-8
,T10,Matt Fitzpatrick,303.4,42.9,58.3,1.69,0,14,50,8,0,-6
,T10,Peter Kuest,324.8,51.8,59.7,1.767,0,14,50,8,0,-6
,T10,Mac Meissner,311.1,53.6,58.3,1.738,0,15,48,9,0,-6
,T10,Jordan Spieth,313.6,58.9,62.5,1.578,1,19,39,11,2,-6
,T14,S.H. Kim,310.9,33.9,52.8,1.579,0,17,44,10,1,-5
,T14,Tyson Alexander,301.3,51.8,54.2,1.59,0,21,37,12,2,-5
,T14,Keith Mitchell,317.6,53.6,62.5,1.756,0,15,48,8,1,-5
,T14,Sam Stevens,312.6,44.6,59.7,1.651,0,17,45,8,2,-5
,T14,Chan Kim,309.4,55.4,66.7,1.708,1,12,50,9,0,-5
,T14,Adam Scott,318.6,57.1,59.7,1.744,1,13,49,8,1,-5
,T14,Andrew Putnam,284.0,51.8,66.7,1.667,0,19,40,12,1,-5
,T14,Thorbjørn Olesen,309.4,44.6,55.6,1.7,0,15,47,10,0,-5
,T14,Alex Noren,300.8,42.9,68.1,1.776,1,12,50,9,0,-5
,T14,Rico Hoey,311.5,55.4,63.9,1.696,2,13,46,10,1,-5
,T14,Ludvig Åberg,326.0,62.5,68.1,1.837,0,15,47,10,0,-5
,T25,Brian Harman,291.0,64.3,58.3,1.667,0,14,49,8,1,-4
,T25,Corey Conners,303.8,41.1,66.7,1.771,2,14,43,12,1,-4
,T25,Justin Lower,295.4,39.3,58.3,1.714,0,16,45,10,1,-4
,T25,Max Homa,303.4,50.0,65.3,1.745,0,14,48,10,0,-4
,T25,Christiaan Bezuidenhout,291.3,53.6,55.6,1.65,0,15,46,11,0,-4
,T25,Nick Hardy,307.9,50.0,70.8,1.804,1,14,49,5,2,-4
,T25,Lucas Glover,284.1,58.9,59.7,1.721,0,16,45,10,1,-4
,T25,Mark Hubbard,288.5,55.4,63.9,1.717,1,17,42,9,3,-4
,T33,Robby Shelton,294.0,44.6,58.3,1.714,0,17,41,14,0,-3
,T33,Garrick Higgo,320.4,58.9,51.4,1.622,0,16,45,9,2,-3
,T33,Kevin Chappell,316.3,42.9,54.2,1.667,0,15,47,8,2,-3
,T33,Chez Reavie,288.4,62.5,56.9,1.78,0,11,53,8,0,-3
