Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Si Woo Kim,308.4,50.0,76.2,1.813,0,6,13,2,0,-18
,2,Hayden Buckley,295.0,53.3,80.0,1.75,0,4,15,1,0,-17
,3,Chris Kirk,311.4,63.6,89.3,1.64,0,10,16,2,0,-15
,T4,Andrew Putnam,297.6,57.1,55.6,1.8,0,3,12,3,0,-14
,T4,Ben Taylor,303.4,43.3,79.0,1.8,0,10,25,3,0,-14
,T4,David Lipsky,287.0,41.2,77.3,1.529,0,9,11,2,0,-14
,T7,Aaron Baddeley,293.4,57.1,66.7,1.667,1,3,12,2,0,-13
,T7,Matt Kuchar,315.4,50.0,65.0,1.846,0,3,14,3,0,-13
,T7,Nick Taylor,311.1,61.1,73.9,1.882,0,3,17,3,0,-13
,T7,Maverick McNealy,305.3,56.5,73.3,1.682,0,8,19,3,0,-13
,T7,Nate Lashley,315.2,69.0,83.8,1.774,0,10,24,3,0,-13
,T12,Nico Echavarria,315.9,64.3,66.7,1.667,0,5,10,2,1,-12
,T12,Andrew Novak,316.7,63.2,83.3,1.9,0,5,17,2,0,-12
,T12,Corey Conners,295.4,50.0,78.3,1.889,0,4,17,2,0,-12
,T12,Byeong Hun An,307.1,35.7,61.1,1.818,0,3,12,3,0,-12
,T12,J.J. Spaun,294.3,47.4,91.3,1.667,0,7,16,0,0,-12
,T12,Ben Griffin,324.4,54.6,85.7,1.625,0,10,15,3,0,-12
,T12,Austin Eckroat,317.7,73.9,82.8,1.75,0,9,19,1,0,-12
,T12,S.H. Kim,304.5,50.0,72.2,1.692,0,5,13,0,0,-12
,T12,Taylor Montgomery,289.9,60.0,84.2,1.625,0,8,10,1,0,-12
,T21,Brice Garnett,314.2,55.0,76.0,1.737,0,7,11,7,0,-11
,T21,Brendon Todd,308.6,78.6,72.2,1.692,0,7,9,2,0,-11
,T21,Adam Scott,320.6,50.0,64.7,1.909,0,2,13,2,0,-11
,T21,Carl Yuan,326.7,64.7,81.8,1.722,0,6,13,3,0,-11
,T21,Stewart Cink,299.8,35.7,72.2,1.615,0,6,10,2,0,-11
,T21,Kevin Yu,335.4,76.5,77.3,1.647,0,7,12,3,0,-11
,T21,J.T. Poston,313.0,57.1,72.2,1.769,0,5,11,2,0,-11
,T28,Stephan Jaeger,332.4,35.7,77.8,1.786,0,4,13,1,0,-10
,T28,K.H. Lee,337.4,57.1,77.8,1.929,0,5,9,4,0,-10
,T28,Harry Hall,312.1,53.3,70.0,1.571,0,7,10,3,0,-10
,T28,Will Gordon,325.7,64.3,61.1,1.727,0,4,12,1,1,-10
,T32,Ryan Palmer,316.7,60.0,79.0,1.933,0,2,14,3,0,-9
,T32,Brian Harman,327.5,50.0,79.3,1.739,1,6,19,2,1,-9
,T32,Cam Davis,308.6,72.0,84.4,1.852,2,5,20,5,0,-9
,T32,Ben Martin,320.3,35.7,72.2,1.692,0,4,12,2,0,-9
,T32,Russell Henley,307.7,71.4,86.1,1.774,0,8,24,4,0,-9
,T32,Michael Thompson,300.4,68.8,71.4,1.733,0,6,11,4,0,-9
,T32,Tyson Alexander,298.7,41.2,72.7,1.75,0,5,14,3,0,-9
,T32,Doc Redman,302.4,60.0,85.0,1.824,0,4,14,2,0,-9
,T32,Denny McCarthy,320.9,70.8,83.3,1.64,0,9,19,2,0,-9
,T41,Ryan Brehm,321.6,50.0,77.8,1.714,0,5,9,4,0,-8
,T41,Tom Hoge,298.5,57.1,72.2,1.769,0,6,8,4,0,-8
,T41,Adam Svensson,317.4,62.5,83.9,1.923,0,5,22,3,1,-8
,T41,Augusto Núñez,314.3,61.1,78.3,1.722,0,6,13,4,0,-8
,T41,Justin Suh,319.5,64.7,68.2,1.667,0,8,10,3,1,-8
,T41,Chez Reavie,307.4,66.7,63.2,1.917,0,3,16,0,0,-8
,T41,Nick Hardy,321.5,26.7,84.2,1.938,0,1,16,2,0,-8
,T48,Zac Blair,303.2,71.4,58.8,1.8,0,4,11,2,0,-7
,T48,Brendan Steele,325.5,64.3,72.2,1.615,1,5,9,3,0,-7
,T48,Adam Long,294.0,47.1,61.9,1.769,0,6,12,3,0,-7
