Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Jon Rahm,298.6,85.7,72.2,1.818,1,19,44,7,1,-12
,T2,Phil Mickelson,288.8,82.1,65.3,1.665,0,21,40,9,2,-8
,T2,Brooks Koepka,306.3,76.8,66.7,1.79,1,16,45,10,0,-8
,T4,Jordan Spieth,296.8,73.2,61.1,1.701,0,21,39,10,2,-7
,T4,Patrick Reed,288.4,80.4,62.5,1.66,0,19,42,10,1,-7
,T4,Russell Henley,284.8,89.3,66.7,1.747,0,14,52,5,1,-7
,T7,Cameron Young,319.9,83.9,66.7,1.725,1,19,40,9,3,-6
,T7,Viktor Hovland,299.3,87.5,61.1,1.806,1,14,48,8,1,-6
,9,Sahith Theegala,302.5,78.6,65.3,1.729,0,18,42,11,1,-5
,T10,Scottie Scheffler,308.6,73.2,76.4,1.886,1,13,49,7,2,-4
,T10,Matt Fitzpatrick,303.4,78.6,63.9,1.801,0,14,49,8,1,-4
,T10,Xander Schauffele,298.1,78.6,72.2,1.813,0,15,47,9,1,-4
,T10,Collin Morikawa,294.5,80.4,63.9,1.763,0,14,48,10,0,-4
,T14,Gary Woodland,310.4,75.0,70.8,1.817,0,14,47,11,0,-3
,T14,Patrick Cantlay,308.3,80.4,75.0,1.894,0,17,42,12,1,-3
,T16,Tom Kim,299.6,83.9,70.8,1.83,2,10,50,8,2,-2
,T16,Sungjae Im,282.3,76.8,59.7,1.716,0,16,42,14,0,-2
,T16,Joaquín Niemann,317.6,73.2,61.1,1.679,0,19,40,10,2,-2
,T16,Shane Lowry,293.6,89.3,70.8,1.852,0,13,49,9,1,-2
,T16,Justin Rose,299.9,75.0,59.7,1.716,1,14,44,12,1,-2
,T16,Sam Bennett,281.1,80.4,63.9,1.827,1,9,53,9,0,-2
,T16,Hideki Matsuyama,283.4,85.7,61.1,1.815,0,13,49,9,1,-2
,T23,Chris Kirk,288.9,82.1,59.7,1.779,1,13,45,12,1,-1
,T23,Keegan Bradley,292.3,78.6,54.2,1.844,0,14,45,13,0,-1
,T23,K.H. Lee,296.0,85.7,59.7,1.746,0,17,39,16,0,-1
,T26,Scott Stallings,301.9,69.6,61.1,1.821,0,14,46,10,2,E
,T26,Tony Finau,299.8,75.0,66.7,1.868,1,12,45,14,0,E
,T26,Ryan Fox,305.9,64.3,65.3,1.789,0,14,47,8,3,E
,T29,Mackenzie Hughes,293.6,67.9,58.3,1.707,1,15,40,14,2,+1
,T29,Harold Varner III,300.3,71.4,54.2,1.766,1,10,49,11,1,+1
,T29,Si Woo Kim,286.9,80.4,59.7,1.789,0,13,46,12,1,+1
,T29,Sam Burns,313.1,82.1,69.4,1.815,2,15,39,13,2,+1
,33,Tommy Fleetwood,295.5,76.8,58.3,1.875,0,11,47,14,0,+3
,T34,J.T. Poston,284.0,69.6,62.5,1.893,1,9,50,9,3,+4
,T34,Talor Gooch,292.9,78.6,62.5,1.781,1,13,43,12,2,+4
,T34,Zach Johnson,287.4,78.6,69.5,1.898,0,9,51,11,1,+4
,T34,Cameron Smith,295.1,62.5,50.0,1.699,1,12,43,14,2,+4
,T34,Tyrrell Hatton,303.9,71.4,62.5,1.882,0,11,48,11,2,+4
,T39,Adam Scott,315.4,75.0,63.9,1.829,1,9,49,11,1,+5
,T39,Abraham Ancer,272.8,80.4,62.5,1.846,0,12,43,17,0,+5
,T39,Taylor Moore,306.8,66.1,59.7,1.817,0,15,39,16,2,+5
,T39,Jason Day,301.8,71.4,59.7,1.889,0,14,44,9,5,+5
,T43,Mito Pereira,301.8,71.4,69.5,1.859,1,10,47,11,2,+6
,T43,Harris English,290.3,78.6,59.7,1.921,0,9,48,15,0,+6
,T43,Max Homa,295.1,67.9,57.0,1.78,1,12,41,16,2,+6
,T46,Séamus Power,285.3,69.6,52.8,1.639,1,15,35,18,3,+7
,T46,Sepp Straka,296.4,73.2,52.8,1.819,0,13,40,18,1,+7
,T48,Dustin Johnson,305.5,73.2,66.7,1.81,0,14,40,15,2,+8
,T48,Thomas Pieters,289.6,73.2,55.6,1.879,0,14,38,18,2,+8
,T50,Fred Couples,285.1,73.2,54.2,1.782,0,11,41,20,0,+9
,T50,Charl Schwartzel,285.4,55.4,59.7,1.86,0,8,48,15,1,+9
,52,Billy Horschel,289.4,66.1,58.3,1.755,0,14,36,18,4,+12
,53,Keith Mitchell,301.6,66.1,62.5,1.814,1,10,40,18,2,+14
