Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Luke List,311.9,49.1,78.1,1.632,0,24,44,5,0,-18
,T2,Ludvig Åberg,313.3,52.6,80.8,1.729,1,20,48,4,0,-18
,T2,Henrik Norlander,311.2,77.2,78.1,1.702,1,19,50,3,0,-18
,T2,Scott Stallings,306.5,52.6,68.5,1.68,1,19,50,3,0,-18
,T2,Ben Griffin,303.2,47.4,75.3,1.618,1,22,44,6,0,-18
,T6,Mark Hubbard,286.1,69.6,79.2,1.649,2,20,43,7,0,-17
,T6,Christiaan Bezuidenhout,294.4,57.1,68.1,1.653,2,15,53,2,0,-17
,T6,Carl Yuan,307.6,58.9,69.4,1.6,1,22,42,7,0,-17
,T9,C.T. Pan,293.4,51.8,68.1,1.633,1,21,43,7,0,-16
,T9,Troy Merritt,304.0,67.9,73.6,1.66,2,17,48,5,0,-16
,T9,Cameron Champ,328.3,55.4,73.6,1.679,0,20,48,4,0,-16
,12,Zecheng Dou,294.2,58.9,72.2,1.654,0,23,41,8,0,-15
,T13,Brett White,318.7,44.6,75.0,1.685,0,18,49,5,0,-13
,T13,Tom Hoge,294.0,55.4,75.0,1.648,0,22,43,5,2,-13
,T13,Joel Dahmen,300.2,66.1,75.0,1.759,0,17,51,4,0,-13
,T16,Garrick Higgo,317.1,46.4,63.9,1.609,0,19,47,5,1,-12
,T16,Ben Martin,294.4,51.8,66.7,1.625,0,22,41,8,1,-12
,T16,Kelly Kraft,282.8,55.4,73.6,1.642,2,16,47,6,1,-12
,T16,Tyler Duncan,304.8,57.1,76.4,1.764,0,18,48,6,0,-12
,T16,Davis Thompson,304.9,62.5,77.8,1.732,0,19,46,7,0,-12
,T16,Alex Smalley,314.0,50.0,72.2,1.692,1,18,46,6,1,-12
,T16,Chad Ramey,300.4,57.1,81.9,1.712,0,17,50,5,0,-12
,T16,Erik van Rooyen,304.6,51.8,73.6,1.642,1,19,43,9,0,-12
,T16,Adam Svensson,299.5,60.7,70.8,1.706,1,19,45,5,2,-12
,T25,Stephan Jaeger,301.7,57.1,76.4,1.745,1,16,48,7,0,-11
,T25,Matt NeSmith,303.1,58.9,81.9,1.712,0,18,47,7,0,-11
,T25,Peter Kuest,304.9,53.6,73.6,1.698,1,18,44,9,0,-11
,T28,Lucas Herbert,309.6,48.2,61.1,1.591,1,18,43,10,0,-10
,T28,Kevin Chappell,300.0,55.4,73.6,1.698,0,21,41,9,1,-10
,T28,Vince Whaley,300.4,42.9,72.2,1.75,0,16,50,6,0,-10
,T28,Russell Knox,280.2,55.4,70.8,1.686,0,18,46,8,0,-10
,T28,Beau Hossler,305.5,50.0,69.4,1.78,1,14,51,6,0,-10
,T28,Lanto Griffin,297.3,57.1,66.7,1.708,0,16,50,6,0,-10
,T28,Harrison Endycott,297.1,55.4,68.1,1.755,1,17,45,9,0,-10
,T35,Kramer Hickok,292.0,73.2,72.2,1.75,0,16,49,7,0,-9
,T35,Adam Long,289.2,62.5,72.2,1.673,0,18,45,9,0,-9
,T35,Eric Cole,296.6,32.1,69.4,1.74,0,19,44,8,1,-9
,T35,Hank Lebioda,303.7,66.1,70.8,1.784,0,15,51,6,0,-9
,T35,Scott Harrington,313.1,44.6,63.9,1.674,1,18,43,9,1,-9
,T35,Robert Streb,306.4,44.6,76.4,1.764,0,16,49,7,0,-9
,T35,Nick Hardy,305.1,42.9,75.0,1.722,0,18,45,9,0,-9
,T35,Chesson Hadley,307.7,46.4,69.4,1.72,0,19,44,8,1,-9
,T43,Callum Tarren,318.4,42.9,77.8,1.804,0,17,46,9,0,-8
,T43,Jimmy Walker,304.8,57.1,70.8,1.804,0,18,45,8,1,-8
,T43,Lee Hodges,297.7,53.6,70.8,1.765,1,14,49,8,0,-8
,T43,Akshay Bhatia,298.5,64.3,69.4,1.84,0,16,48,8,0,-8
,T43,Alex Noren,290.5,55.4,66.7,1.708,3,10,51,8,0,-8
,T43,Cameron Percy,288.8,60.7,76.4,1.745,0,15,51,5,1,-8
,T43,Nicholas Lindheim,290.7,53.6,63.9,1.696,0,17,46,9,0,-8
,T43,Cody Gribble,296.8,58.9,76.4,1.782,0,16,48,8,0,-8
,T51,Kevin Kisner,286.3,58.9,77.8,1.768,0,16,47,9,0,-7
,T51,David Lipsky,300.1,44.6,72.2,1.75,1,14,48,9,0,-7
,T51,Sam Ryder,286.4,39.3,69.4,1.66,0,21,40,8,3,-7
,T51,Tommy Gainey,289.2,46.4,59.7,1.605,0,19,42,10,1,-7
,T51,Peter Malnati,298.4,53.6,72.2,1.731,1,18,41,11,1,-7
,T56,Doc Redman,292.0,64.3,81.9,1.831,0,14,51,6,1,-6
,T56,Dylan Frittelli,307.3,55.4,62.5,1.733,1,15,46,9,1,-6
,T56,Kyle Westmoreland,325.1,26.8,72.2,1.846,0,14,50,8,0,-6
,T56,Chris Baker,297.0,69.6,69.4,1.76,0,14,51,6,1,-6
,T56,Andrew Landry,289.8,60.7,72.2,1.75,1,12,51,8,0,-6
,T56,Martin Laird,295.4,62.5,77.8,1.821,0,15,48,9,0,-6
,T62,Brandon Wu,304.5,53.6,70.8,1.824,0,12,54,5,1,-5
,T62,Michael Gligic,306.6,42.9,68.1,1.796,2,11,50,8,1,-5
,T62,Wesley Bryan,303.0,44.6,62.5,1.756,1,13,48,10,0,-5
,T65,Brandt Snedeker,280.7,48.2,76.4,1.8,0,12,53,6,1,-4
,T65,Ross Steelman,311.7,55.4,66.7,1.813,0,16,46,8,2,-4
,T65,Richy Werenski,304.2,46.4,69.4,1.74,0,17,43,11,1,-4
,T68,Austin Cook,279.0,57.1,68.1,1.837,0,10,57,3,2,-3
,T68,Ryan Palmer,302.3,41.1,58.3,1.81,1,12,50,7,2,-3
,T68,Harry Higgs,301.8,53.6,73.6,1.755,0,18,43,8,2,-3
,T71,Chris Stroud,281.3,42.9,66.7,1.771,0,12,51,8,1,-2
,T71,William McGirt,285.6,62.5,68.1,1.816,0,13,49,9,1,-2
,T73,Trevor Cone,305.8,44.6,61.1,1.795,0,14,45,13,0,-1
,T73,Ben Taylor,293.0,39.3,69.4,1.78,0,13,49,9,0,-1
,T75,Jonas Blixt,289.3,48.2,59.7,1.721,0,13,49,8,1,E
,T75,Ted Potter Jr.,285.4,53.6,68.1,1.694,0,17,41,12,1,E
