Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Keegan Bradley,315.6,66.1,83.3,1.633,0,27,41,4,0,-23
,T2,Zac Blair,283.2,85.7,81.9,1.695,2,21,44,5,0,-20
,T2,Brian Harman,290.6,66.1,76.4,1.6,0,24,44,4,0,-20
,T4,Scottie Scheffler,316.7,48.2,80.6,1.672,2,21,44,4,1,-19
,T4,Patrick Cantlay,302.5,71.4,80.6,1.621,0,24,43,5,0,-19
,T4,Chez Reavie,294.0,76.8,87.5,1.667,1,22,44,5,0,-19
,T7,Rory McIlroy,328.1,62.5,81.9,1.61,1,25,38,7,1,-18
,T7,Denny McCarthy,301.6,71.4,79.2,1.667,0,23,44,5,0,-18
,T9,Corey Conners,307.0,71.4,80.6,1.672,1,22,43,5,1,-17
,T9,Justin Thomas,305.6,55.4,76.4,1.691,0,25,39,8,0,-17
,T9,Alex Smalley,306.4,78.6,86.1,1.694,0,24,41,7,0,-17
,T9,Min Woo Lee,326.9,50.0,70.8,1.647,1,19,48,4,0,-17
,T13,Hideki Matsuyama,302.3,69.6,83.3,1.733,1,18,49,4,0,-16
,T13,Rickie Fowler,313.0,67.9,76.4,1.673,3,18,44,6,1,-16
,T15,Emiliano Grillo,302.7,66.1,76.4,1.673,0,21,45,6,0,-15
,T15,Carson Young,300.4,55.4,79.2,1.719,1,23,39,8,1,-15
,T15,Doug Ghim,297.7,82.1,81.9,1.746,0,19,49,4,0,-15
,T15,Lucas Herbert,305.0,66.1,70.8,1.627,0,24,39,9,0,-15
,T19,Russell Henley,292.4,78.6,77.8,1.732,1,20,43,8,0,-14
,T19,Shane Lowry,292.9,62.5,79.2,1.737,0,18,50,4,0,-14
,T19,Greyson Sigg,301.4,69.6,77.8,1.679,0,22,42,8,0,-14
,T19,Xander Schauffele,306.6,66.1,68.1,1.531,0,25,36,11,0,-14
,T19,Adam Scott,309.8,62.5,76.4,1.673,0,23,41,7,1,-14
,T24,Eric Cole,298.0,67.9,73.6,1.679,0,20,48,3,0,-13
,T24,Aaron Rai,296.6,80.4,75.0,1.685,1,20,42,9,0,-13
,T24,Chesson Hadley,300.8,55.4,72.2,1.654,0,21,46,2,3,-13
,T24,Austin Eckroat,301.8,62.5,70.8,1.647,1,19,45,6,1,-13
,T24,Ludvig Åberg,322.8,64.3,75.0,1.704,2,16,47,7,0,-13
,T29,Zach Johnson,290.3,71.4,75.0,1.667,1,20,42,8,1,-12
,T29,Wyndham Clark,312.6,64.3,69.4,1.72,0,18,48,6,0,-12
,T29,Viktor Hovland,312.9,67.9,76.4,1.745,0,20,44,8,0,-12
,T29,Sungjae Im,297.8,60.7,70.8,1.706,1,18,46,6,1,-12
,T33,Cam Davis,312.2,66.1,77.8,1.786,0,17,49,6,0,-11
,T33,Luke List,311.5,55.4,73.6,1.698,0,22,40,9,1,-11
,T33,Gary Woodland,318.2,64.3,79.2,1.719,0,18,47,7,0,-11
,T33,Ryan Palmer,305.8,71.4,81.9,1.797,0,16,51,5,0,-11
,T33,Callum Tarren,310.7,67.9,81.9,1.763,0,18,48,5,1,-11
,T38,Tom Kim,298.3,67.9,76.4,1.691,1,22,38,8,3,-10
,T38,Kelly Kraft,289.4,60.7,72.2,1.615,0,22,39,10,1,-10
,T38,Sepp Straka,300.7,80.4,72.2,1.673,1,18,44,8,1,-10
,T38,Chad Ramey,302.6,78.6,84.7,1.82,0,17,48,7,0,-10
,T38,Kyle Reifers,288.5,66.1,70.8,1.647,0,21,40,11,0,-10
,T38,Nick Hardy,307.7,58.9,77.8,1.714,0,19,45,7,1,-10
,T38,Michael Kim,302.9,64.3,72.2,1.654,1,17,46,7,1,-10
,T45,Davis Riley,311.4,66.1,70.8,1.667,0,20,42,9,1,-9
,T45,Andrew Putnam,284.9,69.6,76.4,1.745,0,17,47,8,0,-9
,T45,Jason Day,307.4,62.5,68.1,1.653,0,18,46,7,1,-9
,T45,Tony Finau,308.9,73.2,84.7,1.787,0,16,49,7,0,-9
,T49,Russell Knox,296.3,73.2,79.2,1.789,1,14,51,4,2,-8
,T49,Matt Fitzpatrick,307.0,60.7,70.8,1.745,0,17,46,9,0,-8
,T49,Kevin Yu,310.0,71.4,72.2,1.75,0,19,42,11,0,-8
,T52,Webb Simpson,299.2,66.1,72.2,1.692,0,17,47,6,2,-7
,T52,Zecheng Dou,304.7,51.8,72.2,1.654,0,23,34,14,1,-7
,T52,Kevin Tway,306.0,64.3,69.4,1.8,1,16,44,11,0,-7
