Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Jordan Spieth,293.8,64.9,68.5,1.72,3,14,49,7,0,-13
,2,Patrick Cantlay,298.8,62.5,75.0,1.667,0,21,43,8,0,-13
,T3,Cam Davis,312.4,62.5,61.1,1.705,0,19,46,7,0,-12
,T3,J.T. Poston,302.9,78.6,69.4,1.64,1,19,44,7,1,-12
,T3,Cameron Young,309.5,71.4,63.9,1.609,0,22,41,8,1,-12
,T3,Sepp Straka,313.1,58.9,68.1,1.694,0,20,46,4,2,-12
,T3,Matt Kuchar,287.6,66.1,61.1,1.659,0,18,48,6,0,-12
,T3,Shane Lowry,301.1,60.7,65.3,1.638,0,20,45,6,1,-12
,T3,Harold Varner III,300.6,48.2,73.6,1.642,0,19,48,3,2,-12
,T10,Tommy Fleetwood,287.9,62.5,63.9,1.587,0,20,45,5,2,-11
,T10,Erik van Rooyen,297.6,75.0,68.1,1.633,0,20,43,9,0,-11
,T12,Tyler Duncan,287.1,76.8,73.6,1.698,1,17,45,8,1,-9
,T12,Adam Long,290.1,75.0,63.9,1.761,0,13,55,4,0,-9
,T12,Scott Piercy,300.6,64.3,61.1,1.682,0,15,51,6,0,-9
,T12,Troy Merritt,300.4,75.0,56.9,1.561,0,20,42,9,1,-9
,T12,Matt NeSmith,300.9,62.5,70.8,1.725,0,14,53,5,0,-9
,T12,Corey Conners,300.2,67.9,61.1,1.614,1,19,42,8,2,-9
,T12,Joaquín Niemann,301.3,53.6,65.3,1.66,0,19,44,8,1,-9
,T12,Cameron Tringale,298.1,62.5,65.3,1.723,0,14,53,5,0,-9
,T12,Joel Dahmen,287.8,66.1,69.4,1.68,0,18,46,7,1,-9
,T21,Daniel Berger,293.3,69.6,63.9,1.717,0,16,48,8,0,-8
,T21,Graeme McDowell,283.3,64.3,55.6,1.675,0,15,50,7,0,-8
,T21,Sungjae Im,294.1,71.4,69.4,1.76,2,11,54,3,2,-8
,T21,Billy Horschel,286.6,71.4,61.1,1.727,0,14,53,4,1,-8
,T21,Aaron Wise,305.9,64.3,63.9,1.717,0,16,48,8,0,-8
,T26,Tyrrell Hatton,302.3,37.5,58.3,1.619,0,19,41,12,0,-7
,T26,Collin Morikawa,295.3,66.1,72.2,1.731,0,17,48,5,1,-7
,T26,Brendon Todd,275.1,69.6,54.2,1.641,0,16,47,9,0,-7
,T26,Patton Kizzire,302.0,55.4,58.3,1.69,0,18,45,7,2,-7
,T26,Adam Hadwin,290.2,51.8,68.1,1.653,0,18,44,9,1,-7
,T26,Kevin Na,284.0,73.2,62.5,1.667,0,19,41,12,0,-7
,T26,Maverick McNealy,300.8,62.5,65.3,1.766,0,18,43,11,0,-7
,T26,Adam Svensson,293.9,64.3,62.5,1.644,2,15,44,10,1,-7
,T26,Mito Pereira,297.5,71.4,69.4,1.74,0,14,52,5,1,-7
,T35,Justin Thomas,317.3,48.2,55.6,1.65,0,15,48,9,0,-6
,T35,Brian Harman,285.9,78.6,59.7,1.674,0,14,50,8,0,-6
,T35,Doug Ghim,302.3,69.6,56.9,1.756,0,14,50,8,0,-6
,T35,Branden Grace,299.2,62.5,73.6,1.792,1,13,50,7,1,-6
,T35,Jason Kokrak,326.6,50.0,61.1,1.727,1,11,53,7,0,-6
,T35,Wyndham Clark,321.5,67.9,61.1,1.705,1,16,43,12,0,-6
,T35,Hudson Swafford,302.2,62.5,61.1,1.636,0,19,41,11,1,-6
,T42,C.T. Pan,297.7,67.9,68.1,1.755,0,13,52,6,1,-5
,T42,Si Woo Kim,290.5,66.1,68.1,1.714,0,15,48,8,1,-5
,T42,Peter Malnati,300.1,53.6,62.5,1.733,0,16,46,9,1,-5
,T42,Alex Noren,302.0,67.9,65.3,1.702,0,16,45,11,0,-5
,T42,Ian Poulter,288.7,58.9,54.2,1.615,1,15,44,12,0,-5
,T42,Robert Streb,307.1,57.1,56.9,1.61,0,17,43,12,0,-5
,T48,Joseph Bramlett,305.5,60.7,63.9,1.652,1,17,42,9,3,-4
,T48,Doc Redman,295.6,69.6,65.3,1.702,1,15,46,8,1,-4
,T48,Lucas Glover,300.5,75.0,61.1,1.864,0,12,52,8,0,-4
,T51,Brian Gay,291.0,50.0,54.2,1.718,0,14,49,7,2,-3
