Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T52,Si Woo Kim,296.7,83.9,65.3,1.787,0,10,52,9,1,+1
,T52,Alex Smalley,321.2,66.1,61.1,1.682,0,15,42,14,1,+1
,T52,Chris Kirk,304.8,64.3,61.1,1.818,0,11,49,12,0,+1
,T58,Lucas Glover,307.0,80.4,65.3,1.83,0,9,52,11,0,+2
,T58,Luke List,314.2,75.0,66.7,1.854,0,11,51,7,3,+2
,T58,Scott Stallings,308.1,67.9,59.7,1.837,0,9,52,11,0,+2
,T58,J.J. Spaun,305.6,83.9,62.5,1.778,0,13,46,11,2,+2
,T62,Sepp Straka,306.3,76.8,70.8,1.882,0,8,55,7,2,+3
,T62,Byeong Hun An,307.4,57.1,61.1,1.795,0,11,49,10,2,+3
,64,S.H. Kim,310.6,64.3,59.7,1.767,0,13,44,13,2,+4
,T65,John Huh,300.8,75.0,54.2,1.795,0,13,41,17,1,+6
,T65,Christiaan Bezuidenhout,294.1,64.3,54.2,1.821,0,9,48,15,0,+6
,T67,Sahith Theegala,299.3,55.4,54.2,1.667,0,15,39,15,2,+7
,T67,J.T. Poston,306.7,73.2,58.3,1.786,0,13,41,16,2,+7
,T67,Gary Woodland,310.8,76.8,70.8,1.765,0,16,39,13,2,+7
,T67,Troy Merritt,291.0,75.0,52.8,1.763,0,12,43,15,2,+7
,71,Trey Mullinax,323.2,57.1,66.7,1.792,0,13,41,15,3,+8
,T72,Kevin Kisner,288.0,76.8,58.3,1.857,0,8,49,13,2,+9
,T72,Chanmin Jung,304.4,57.1,52.8,1.842,1,9,45,14,3,+9
,T72,Chez Reavie,290.0,85.7,61.1,1.864,1,9,47,12,2,+9
,75,Yongjun Bae,299.4,53.6,54.2,1.872,0,9,46,15,2,+10
,76,Sanghun Shin,293.2,69.6,61.1,1.977,0,7,45,16,4,+17
,T77,Yeongsu Kim,298.7,73.2,52.8,1.921,0,8,40,21,3,+19
,T77,Yoseop Seo,304.3,66.1,51.4,1.757,0,11,37,20,3,+19
