Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Sungjae Im,316.3,73.2,86.1,1.661,1,26,41,4,0,-24
,2,Matthew Wolff,333.7,57.1,76.4,1.655,2,22,44,3,0,-20
,T3,Marc Leishman,327.2,71.4,73.6,1.528,0,28,35,9,0,-19
,T3,Rory Sabbatini,293.8,75.0,73.6,1.679,1,23,42,6,0,-19
,T3,Adam Schenk,308.9,66.1,76.4,1.6,0,25,41,6,0,-19
,T6,Lanto Griffin,314.5,55.4,73.6,1.642,0,22,46,4,0,-18
,T6,Adam Hadwin,308.3,73.2,77.8,1.679,1,22,43,6,0,-18
,T8,Hayden Buckley,318.9,80.4,84.7,1.705,2,18,48,3,1,-17
,T8,Aaron Wise,322.8,66.1,81.9,1.661,0,22,45,5,0,-17
,T8,Harry Hall,335.0,57.1,70.8,1.647,1,22,42,7,0,-17
,T11,Martin Laird,318.4,71.4,79.2,1.702,1,20,45,6,0,-16
,T11,Talor Gooch,321.2,60.7,80.6,1.672,1,20,45,6,0,-16
,T11,Andrew Putnam,310.3,60.7,80.6,1.741,1,19,47,5,0,-16
,T14,Tom Hoge,305.2,58.9,75.0,1.741,1,17,50,4,0,-15
,T14,Matt Wallace,314.6,69.6,80.6,1.81,0,22,43,7,0,-15
,T14,K.H. Lee,315.4,75.0,83.3,1.717,0,22,44,5,1,-15
,T14,Matt NeSmith,304.0,76.8,75.0,1.685,1,22,40,9,0,-15
,T14,Louis Oosthuizen,309.3,69.6,79.2,1.719,0,20,47,5,0,-15
,T14,Sam Burns,316.7,76.8,79.2,1.667,0,22,45,3,2,-15
,T14,Chad Ramey,310.1,82.1,80.6,1.724,0,23,43,4,2,-15
,T21,Russell Henley,302.7,71.4,81.9,1.712,1,20,44,6,1,-14
,T21,Séamus Power,298.9,73.2,77.8,1.714,1,19,45,7,0,-14
,T21,Danny Willett,304.4,66.1,72.2,1.673,0,22,42,8,0,-14
,T24,Joel Dahmen,314.1,71.4,79.2,1.737,0,22,43,6,0,-13
,T24,Taylor Moore,308.8,71.4,73.6,1.698,0,20,45,7,0,-13
,T24,Jimmy Walker,311.5,71.4,75.0,1.667,0,25,36,10,1,-13
,T27,Cam Davis,315.2,71.4,76.4,1.8,1,18,45,8,0,-12
,T27,Chesson Hadley,310.1,64.3,76.4,1.691,1,17,49,4,0,-12
,T27,Kevin Yu,323.5,60.7,76.4,1.782,0,15,54,3,0,-12
,T27,Harry Higgs,312.2,75.0,76.4,1.727,1,16,49,6,0,-12
,T27,Sung Kang,314.5,64.3,80.6,1.672,2,19,42,7,2,-12
,T27,Lee Hodges,320.0,75.0,72.2,1.673,0,20,44,8,0,-12
,T27,Robert Streb,310.3,73.2,65.3,1.617,1,18,45,8,0,-12
,T27,Matt Jones,330.7,57.1,77.8,1.732,0,19,46,7,0,-12
,T35,Nate Lashley,309.4,69.6,72.2,1.635,1,20,40,11,0,-11
,T35,Adam Scott,317.3,55.4,76.4,1.727,0,19,46,6,1,-11
,T35,Matt Kuchar,301.7,78.6,79.2,1.737,0,17,49,6,0,-11
,T35,J.J. Spaun,297.1,71.4,70.8,1.706,0,20,45,5,2,-11
,T35,Camilo Villegas,305.1,55.4,70.8,1.686,1,18,44,9,0,-11
,T40,Joaquín Niemann,321.0,57.1,73.6,1.66,0,20,44,7,0,-10
,T40,Doug Ghim,299.3,66.1,72.2,1.712,0,18,47,6,1,-10
,T40,Corey Conners,309.8,80.4,73.6,1.66,1,18,45,7,0,-10
,T40,Mito Pereira,323.9,78.6,80.6,1.776,0,18,47,6,1,-10
,T44,Viktor Hovland,322.7,75.0,76.4,1.727,0,23,37,10,2,-9
,T44,Mark Hubbard,298.9,75.0,73.6,1.849,0,15,51,6,0,-9
,T44,Charley Hoffman,321.3,57.1,75.0,1.704,0,20,44,6,1,-9
,T47,Emiliano Grillo,324.7,69.6,73.6,1.736,0,18,45,8,1,-8
,T47,Taylor Pendrith,326.3,53.6,73.6,1.736,0,17,47,7,1,-8
,T47,Carlos Ortiz,317.7,73.2,77.8,1.75,0,15,51,5,1,-8
,T47,Nick Taylor,317.3,73.2,70.8,1.667,1,17,46,5,3,-8
,T47,Greyson Sigg,308.6,62.5,72.2,1.75,0,17,48,5,2,-8
,T47,Kevin Streelman,312.8,73.2,68.1,1.714,1,17,44,9,1,-8
,T47,Alex Smalley,313.2,60.7,77.8,1.786,0,16,50,5,0,-8
,T47,Richy Werenski,299.6,73.2,70.8,1.725,1,17,43,11,0,-8
,T47,Charles Howell III,306.3,76.8,76.4,1.782,2,13,49,7,1,-8
,T56,Trey Mullinax,333.6,58.9,66.7,1.667,1,20,38,11,2,-7
,T56,Hudson Swafford,318.1,69.6,73.6,1.811,1,17,43,10,1,-7
,T56,Nick Watney,311.1,50.0,73.6,1.868,0,13,53,6,0,-7
,T56,Brandon Hagy,315.1,58.9,69.4,1.78,1,19,39,12,1,-7
,T56,Michael Thompson,286.1,75.0,63.9,1.783,0,16,47,9,0,-7
,T56,Wyndham Clark,335.4,67.9,63.9,1.783,0,17,46,8,1,-7
,T56,Cameron Tringale,319.6,66.1,77.8,1.732,2,19,38,10,3,-7
,T56,Davis Riley,313.2,67.9,69.4,1.74,0,21,41,7,2,-7
,64,Anirban Lahiri,302.0,69.6,62.5,1.733,1,14,47,10,0,-6
,T65,Henrik Norlander,296.1,75.0,70.8,1.765,0,16,46,9,1,-5
,T65,Jonas Blixt,311.0,51.8,56.9,1.683,0,16,45,11,0,-5
,T67,Francesco Molinari,302.8,67.9,68.1,1.796,0,16,45,10,1,-4
,T67,Hideki Matsuyama,311.8,66.1,66.7,1.708,1,16,42,12,1,-4
,T67,Brooks Koepka,319.8,53.6,63.9,1.739,1,15,44,11,1,-4
,T67,Lucas Glover,307.4,76.8,72.2,1.769,0,19,41,11,0,-4
,71,Graeme McDowell,290.7,78.6,69.4,1.74,0,16,41,13,2,1
,72,Bill Haas,311.0,64.3,69.4,1.84,0,13,48,8,2,2
