Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Sepp Straka,307.5,75.0,84.7,1.623,1,26,39,5,1,-21
,T2,Alex Smalley,299.6,66.1,81.9,1.678,1,21,46,4,0,-19
,T2,Brendon Todd,292.5,78.6,72.2,1.654,1,19,50,2,0,-19
,T4,Ludvig Åberg,317.5,64.3,80.6,1.655,1,25,38,7,1,-18
,T4,Adam Schenk,305.3,60.7,76.4,1.727,1,18,51,2,0,-18
,T6,Grayson Murray,316.9,60.7,68.1,1.694,1,20,45,6,0,-16
,T6,Kevin Yu,306.1,57.1,69.4,1.58,1,24,37,10,0,-16
,T6,J.T. Poston,308.2,60.7,76.4,1.673,0,21,46,5,0,-16
,T6,Lucas Glover,303.3,71.4,77.8,1.661,1,21,44,5,1,-16
,T6,Mark Hubbard,304.9,66.1,79.2,1.719,0,20,48,4,0,-16
,T6,Cameron Young,312.2,75.0,81.9,1.712,0,25,39,7,1,-16
,T6,Denny McCarthy,311.0,76.8,83.3,1.683,1,21,44,5,1,-16
,T13,Séamus Power,305.2,60.7,80.6,1.69,2,18,45,7,0,-15
,T13,Stephan Jaeger,308.8,73.2,75.0,1.759,0,18,51,3,0,-15
,T13,Greyson Sigg,315.8,62.5,81.9,1.746,0,19,49,4,0,-15
,T13,William Mouw,319.4,67.9,84.7,1.803,0,17,53,2,0,-15
,T17,Troy Merritt,304.7,80.4,81.9,1.831,0,18,50,4,0,-14
,T17,Michael Thorbjornsen,327.6,66.1,75.0,1.667,1,22,41,6,2,-14
,T17,Jonas Blixt,297.4,51.8,73.6,1.736,2,17,46,7,0,-14
,T17,Peter Kuest,337.9,69.6,81.9,1.695,2,23,36,9,2,-14
,T21,Nick Hardy,322.9,60.7,72.2,1.635,0,22,42,7,1,-13
,T21,Adam Svensson,301.2,73.2,77.8,1.75,0,19,47,6,0,-13
,T21,Nate Lashley,310.8,57.1,76.4,1.691,0,20,45,7,0,-13
,T21,Garrick Higgo,328.7,75.0,79.2,1.772,1,16,50,5,0,-13
,T21,Chris Kirk,307.1,67.9,75.0,1.722,1,21,40,10,0,-13
,T26,Beau Hossler,317.5,60.7,76.4,1.709,0,19,46,7,0,-12
,T26,Ryan Gerard,295.3,50.0,76.4,1.691,0,22,41,8,1,-12
,T26,Yuto Katsuragawa,292.6,80.4,79.2,1.807,0,19,46,7,0,-12
,T26,Tano Goya,305.5,69.6,76.4,1.8,0,15,54,3,0,-12
,T26,Doug Ghim,305.3,73.2,84.7,1.82,0,17,50,5,0,-12
,T31,Aaron Baddeley,294.4,62.5,70.8,1.667,0,22,39,11,0,-11
,T31,Jason Dufner,297.6,64.3,80.6,1.793,1,17,47,6,1,-11
,T31,Davis Thompson,317.2,60.7,69.4,1.7,0,21,42,8,1,-11
,T31,Kevin Roy,312.2,62.5,76.4,1.727,0,18,47,7,0,-11
,T35,Russell Henley,300.1,67.9,79.2,1.754,0,16,50,6,0,-10
,T35,Matt NeSmith,305.0,71.4,75.0,1.815,0,20,43,8,1,-10
,T35,Zach Johnson,295.9,75.0,79.2,1.772,0,16,50,6,0,-10
,T35,Chez Reavie,290.4,71.4,75.0,1.685,0,21,40,11,0,-10
,T35,James Hahn,307.1,71.4,81.9,1.797,1,14,51,6,0,-10
,T35,MJ Daffue,321.3,66.1,73.6,1.83,0,18,46,8,0,-10
,T35,Akshay Bhatia,314.2,67.9,76.4,1.709,0,19,45,7,1,-10
,T42,Andrew Novak,309.7,60.7,66.7,1.75,1,15,49,6,1,-9
,T42,Keith Mitchell,321.5,66.1,70.8,1.667,0,21,40,10,1,-9
,T42,Geoff Ogilvy,322.7,57.1,75.0,1.796,1,13,52,6,0,-9
,T42,Robert Streb,307.5,57.1,70.8,1.706,1,17,44,10,0,-9
,T42,Richy Werenski,311.3,73.2,66.7,1.667,1,21,36,14,0,-9
,T42,Eric Cole,294.2,58.9,76.4,1.727,0,19,43,10,0,-9
,T42,Jimmy Walker,308.0,55.4,72.2,1.75,0,16,49,7,0,-9
,T42,Cody Gribble,299.5,67.9,73.6,1.698,0,18,45,9,0,-9
,T42,Chad Ramey,305.3,69.6,66.7,1.708,0,18,46,7,1,-9
,T51,Cameron Champ,330.2,55.4,70.8,1.686,1,17,44,9,1,-8
,T51,Brian Stuard,274.6,67.9,79.2,1.754,0,16,48,8,0,-8
,T51,Byeong Hun An,324.7,51.8,68.1,1.714,0,19,42,11,0,-8
,T51,Austin Smotherman,304.5,62.5,72.2,1.712,0,18,44,10,0,-8
,T51,Lanto Griffin,302.4,71.4,72.2,1.827,1,16,46,8,1,-8
,T51,Kevin Streelman,311.1,66.1,66.7,1.771,0,16,48,8,0,-8
,T57,Harry Higgs,313.7,60.7,69.4,1.66,0,20,39,13,0,-7
,T57,Russell Knox,302.0,64.3,75.0,1.759,0,15,49,8,0,-7
,T57,Gordon Sargent (a),333.1,51.8,70.8,1.784,1,15,48,7,0,-7
,T57,Satoshi Kodaira,299.5,78.6,80.6,1.897,0,14,51,7,0,-7
,T61,Tyler Duncan,308.4,78.6,76.4,1.782,0,13,52,7,0,-6
,T61,Andrew Landry,296.6,78.6,68.1,1.837,0,14,50,8,0,-6
,T63,Chris Stroud,297.1,62.5,68.1,1.816,0,15,47,10,0,-5
,T63,S.Y. Noh,318.6,67.9,75.0,1.741,0,15,47,10,0,-5
,T63,Jim Herman,296.9,89.3,76.4,1.818,0,17,44,10,1,-5
,66,Harrison Endycott,302.6,71.4,70.8,1.745,1,18,38,14,1,-4
,67,Matt Kuchar,296.0,62.5,65.3,1.894,0,10,53,9,0,-1
,68,Brandon Matthews,306.1,58.9,70.8,1.902,0,12,49,10,1,E
,69,Kramer Hickok,301.9,60.7,66.7,1.771,0,13,49,7,1,+2
