Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Rickie Fowler,309.7,61.4,84.9,1.597,1,28,39,5,0,-24
,T2,Collin Morikawa,300.8,85.7,79.2,1.614,2,21,48,1,0,-24
,T2,Adam Hadwin,293.7,66.1,76.4,1.582,1,25,43,3,0,-24
,T4,Lucas Glover,295.2,75.0,84.7,1.672,1,24,42,5,0,-21
,T4,Taylor Moore,313.1,62.5,77.8,1.589,1,24,43,3,1,-21
,T4,Peter Kuest,331.0,58.9,81.9,1.678,1,24,42,5,0,-21
,7,Adam Schenk,309.4,75.0,84.7,1.689,0,26,40,6,0,-20
,8,Justin Lower,297.5,76.8,77.8,1.625,0,23,45,4,0,-19
,T9,Stephan Jaeger,309.2,67.9,77.8,1.714,1,21,45,5,0,-18
,T9,Alex Noren,298.8,62.5,79.2,1.702,0,20,50,2,0,-18
,T9,Brian Harman,290.9,64.3,76.4,1.655,0,23,44,5,0,-18
,T9,Peter Malnati,297.6,55.4,72.2,1.731,1,19,49,3,0,-18
,T9,Aaron Rai,297.3,83.9,80.6,1.69,2,18,48,4,0,-18
,T14,Chris Kirk,290.0,78.6,83.3,1.717,0,21,47,4,0,-17
,T14,Carl Yuan,317.3,58.9,79.2,1.667,2,19,45,6,0,-17
,T14,Taylor Pendrith,309.7,64.3,87.5,1.746,0,22,46,3,1,-17
,T17,Chad Ramey,295.6,73.2,70.8,1.686,1,19,47,5,0,-16
,T17,Zecheng Dou,307.5,69.6,80.6,1.69,1,19,47,5,0,-16
,T17,Troy Merritt,298.2,75.0,77.8,1.75,0,20,48,4,0,-16
,T17,Cam Davis,310.4,55.4,77.8,1.679,1,25,36,9,1,-16
,T21,Max Homa,311.8,69.6,83.3,1.767,2,16,49,5,0,-15
,T21,Keegan Bradley,309.4,67.9,81.9,1.729,0,25,39,6,2,-15
,T21,Nicolai Højgaard,310.8,60.7,80.6,1.707,1,19,47,4,1,-15
,T24,Vincent Norrman,320.7,66.1,80.6,1.759,0,23,41,7,1,-14
,T24,Davis Thompson,314.2,66.1,77.8,1.679,1,20,44,6,1,-14
,T24,MJ Daffue,319.5,75.0,79.2,1.737,1,22,41,6,2,-14
,T24,Sungjae Im,299.6,62.5,77.8,1.732,0,20,46,6,0,-14
,T24,Dylan Wu,292.2,66.1,68.1,1.592,2,20,40,9,1,-14
,T29,Sam Bennett,296.1,67.9,77.8,1.714,2,19,44,4,3,-13
,T29,Brett Stegmaier,296.3,75.0,79.2,1.772,0,22,41,9,0,-13
,T29,Callum Tarren,313.7,64.3,81.9,1.78,1,19,44,8,0,-13
,T29,Chez Reavie,282.9,80.4,81.9,1.695,0,18,49,5,0,-13
,T33,Davis Riley,302.2,71.4,72.2,1.615,1,20,43,6,2,-12
,T33,Garrick Higgo,314.4,71.4,80.6,1.672,0,24,38,8,2,-12
,T33,Chesson Hadley,301.7,75.0,75.0,1.722,0,18,48,6,0,-12
,T33,J.J. Spaun,297.3,80.4,84.7,1.82,0,15,55,1,1,-12
,T33,Doug Ghim,293.0,62.5,73.6,1.717,2,17,44,9,0,-12
,T33,Ben Griffin,305.6,60.7,80.6,1.741,1,19,43,9,0,-12
,T33,Ryan Palmer,297.6,85.7,76.4,1.818,0,20,44,8,0,-12
,T40,Adam Svensson,300.2,69.6,72.2,1.731,0,19,45,8,0,-11
,T40,Kelly Kraft,284.1,78.6,81.9,1.763,0,19,45,8,0,-11
,T40,Trevor Cone,315.8,69.6,77.8,1.839,1,18,45,7,1,-11
,T40,Sam Ryder,280.8,71.4,65.3,1.66,1,17,46,8,0,-11
,T40,Satoshi Kodaira,285.4,82.1,70.8,1.608,0,26,34,10,1,-11
,T40,Ludvig Åberg,323.5,73.2,79.2,1.667,1,22,37,11,1,-11
,T40,Vince Whaley,311.6,69.6,77.8,1.75,0,19,45,8,0,-11
,T47,Kevin Tway,314.7,64.3,73.6,1.774,1,17,45,9,0,-10
,T47,Brice Garnett,293.1,82.1,77.8,1.75,0,17,48,7,0,-10
,T47,Alex Smalley,310.0,71.4,73.6,1.774,1,19,41,11,0,-10
,T47,Russell Knox,292.9,64.3,77.8,1.804,0,17,48,7,0,-10
,T47,Tyler Duncan,301.2,78.6,77.8,1.857,2,15,46,9,0,-10
,T52,Luke Donald,277.2,60.7,72.2,1.75,0,16,49,7,0,-9
,T52,Harry Higgs,308.2,62.5,70.8,1.706,0,20,42,9,1,-9
,T52,Carson Young,302.8,71.4,72.2,1.692,0,19,43,10,0,-9
,T52,Kyle Reifers,288.9,73.2,69.4,1.6,0,21,39,12,0,-9
,T56,Nick Watney,301.1,69.6,76.4,1.745,0,17,46,9,0,-8
,T56,Ryan Gerard,299.8,64.3,59.7,1.698,0,19,42,11,0,-8
,T56,Robert Streb,304.0,64.3,73.6,1.774,1,15,47,9,0,-8
,T56,Scott Stallings,304.0,66.1,79.2,1.825,0,14,52,6,0,-8
,T56,Christiaan Bezuidenhout,297.4,58.9,61.1,1.705,1,13,51,7,0,-8
,T56,Greyson Sigg,303.5,62.5,70.8,1.804,0,14,52,6,0,-8
,T56,Nate Lashley,299.0,71.4,68.1,1.776,2,11,52,7,0,-8
,T56,Brendon Todd,278.9,83.9,63.9,1.696,0,17,46,9,0,-8
,T64,Sepp Straka,305.2,71.4,66.7,1.729,0,17,46,8,1,-7
