Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Matt Fitzpatrick,303.5,62.1,68.0,1.569,1,20,50,4,0,-17
,2,Jordan Spieth,306.4,60.3,73.0,1.648,0,22,47,5,0,-17
,3,Patrick Cantlay,301.5,67.9,63.9,1.522,1,21,43,7,0,-16
,4,Xander Schauffele,296.8,64.3,75.0,1.685,1,19,46,6,0,-15
,T5,Sahith Theegala,315.7,62.5,65.3,1.66,0,19,48,5,0,-14
,T5,Hayden Buckley,295.7,75.0,77.8,1.643,0,22,42,8,0,-14
,T7,Sungjae Im,288.8,80.4,73.6,1.66,0,20,46,5,1,-13
,T7,Brian Harman,291.2,78.6,79.2,1.737,0,16,53,3,0,-13
,T7,Cam Davis,308.4,58.9,68.1,1.755,0,21,43,8,0,-13
,T7,Emiliano Grillo,291.6,64.3,61.1,1.591,2,18,43,9,0,-13
,T11,Chez Reavie,279.2,76.8,72.2,1.75,0,15,54,3,0,-12
,T11,Taylor Moore,307.0,66.1,56.9,1.634,0,18,48,6,0,-12
,T11,Mark Hubbard,289.9,62.5,65.3,1.596,1,18,46,6,1,-12
,T11,Scottie Scheffler,304.7,76.8,73.6,1.642,1,18,45,8,0,-12
,T15,Sam Burns,302.2,58.9,65.3,1.66,0,19,45,8,0,-11
,T15,Jon Rahm,297.7,62.5,76.4,1.727,0,18,48,5,1,-11
,T15,Rickie Fowler,307.2,71.4,68.1,1.714,0,17,49,6,0,-11
,T15,Tommy Fleetwood,311.7,71.4,73.6,1.679,0,19,45,8,0,-11
,T19,Christiaan Bezuidenhout,287.2,71.4,63.9,1.63,1,15,49,7,0,-10
,T19,Tyrrell Hatton,298.7,71.4,68.1,1.714,0,15,52,5,0,-10
,T19,Patrick Rodgers,298.9,60.7,80.6,1.793,0,14,54,4,0,-10
,T19,Carson Young,290.5,71.4,66.7,1.646,1,17,45,9,0,-10
,T19,Russell Henley,282.7,76.8,66.7,1.771,0,14,54,4,0,-10
,T19,Matt Kuchar,300.4,66.1,66.7,1.688,0,16,50,6,0,-10
,T25,Justin Thomas,304.3,66.1,66.7,1.708,0,18,45,9,0,-9
,T25,Denny McCarthy,283.9,69.6,66.7,1.708,0,16,49,7,0,-9
,T25,Justin Rose,293.7,64.3,62.5,1.689,0,19,44,8,1,-9
,T25,Jimmy Walker,315.9,64.3,61.1,1.659,0,18,45,9,0,-9
,T29,Wyndham Clark,282.9,57.1,59.7,1.721,0,13,54,5,0,-8
,T29,Michael Thompson,290.0,76.8,68.1,1.714,0,17,47,7,1,-8
,T31,Adam Schenk,302.2,66.1,65.3,1.787,0,13,53,6,0,-7
,T31,Beau Hossler,305.6,57.1,69.4,1.7,2,12,49,9,0,-7
,T31,Tony Finau,295.8,69.6,59.7,1.674,0,18,44,9,1,-7
,T31,Gary Woodland,302.1,67.9,65.3,1.702,0,18,44,9,1,-7
,T31,Nate Lashley,286.4,67.9,58.3,1.667,0,15,49,8,0,-7
