Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Taylor Pendrith,318.5,64.3,75.0,1.574,2,22,45,3,0,-23
,2,Ben Kohles,289.6,75.0,76.4,1.636,1,23,45,3,0,-22
,3,Alex Noren,296.2,69.6,75.0,1.648,0,24,45,3,0,-21
,T4,S.H. Kim,305.0,57.1,70.8,1.608,1,25,40,5,1,-20
,T4,Aaron Rai,295.2,83.9,83.3,1.733,1,20,49,2,0,-20
,T4,Byeong Hun An,323.7,58.9,79.2,1.614,2,22,43,4,1,-20
,T4,Matt Wallace,299.5,57.1,79.2,1.667,1,23,43,5,0,-20
,8,Jake Knapp,303.7,58.9,81.9,1.695,0,23,45,4,0,-19
,T9,Rafael Campos,298.6,60.7,81.9,1.61,1,22,44,4,1,-18
,T9,Taiga Semikawa,297.2,71.4,79.2,1.649,1,25,39,6,0,-18
,T9,Kevin Tway,300.2,67.9,70.8,1.725,0,23,44,5,0,-18
,T9,Troy Merritt,296.5,57.1,70.8,1.647,1,22,43,6,0,-18
,T13,Ryo Hisatsune,293.3,67.9,76.4,1.6,1,23,40,8,0,-17
,T13,Daniel Berger,290.7,71.4,81.9,1.763,0,18,53,1,0,-17
,T13,Alex Smalley,313.0,73.2,87.5,1.73,1,21,44,6,0,-17
,T13,Adam Schenk,305.6,69.6,81.9,1.729,0,24,41,7,0,-17
,T13,Ben Griffin,304.4,58.9,75.0,1.667,1,22,43,5,1,-17
,T13,Si Woo Kim,299.4,60.7,72.2,1.654,1,24,38,9,0,-17
,T13,Kelly Kraft,290.1,76.8,76.4,1.673,0,22,45,5,0,-17
,T20,Austin Cook,283.7,71.4,73.6,1.642,0,21,46,5,0,-16
,T20,Stephan Jaeger,309.8,62.5,73.6,1.736,0,20,48,4,0,-16
,T20,Zach Johnson,282.3,55.4,79.2,1.649,0,22,44,6,0,-16
,T20,Keith Mitchell,312.4,60.7,70.8,1.745,0,19,50,3,0,-16
,T24,Nico Echavarria,293.1,64.3,80.6,1.69,1,19,46,6,0,-15
,T24,Jorge Campillo,297.8,57.1,73.6,1.698,1,18,48,5,0,-15
,T24,Chris Gotterup,319.4,53.6,73.6,1.698,0,21,45,6,0,-15
,T24,Justin Lower,298.0,60.7,80.6,1.603,0,27,35,8,2,-15
,T24,Patton Kizzire,296.4,51.8,80.6,1.724,0,22,44,5,1,-15
,T24,Min Woo Lee,327.3,64.3,73.6,1.66,0,24,39,9,0,-15
,T30,Kevin Chappell,297.3,66.1,77.8,1.696,0,23,40,9,0,-14
,T30,Carson Young,291.3,78.6,73.6,1.717,1,19,46,5,1,-14
,T30,Max McGreevy,300.6,67.9,77.8,1.732,0,21,44,7,0,-14
,T30,Dylan Wu,292.4,50.0,73.6,1.642,0,21,44,7,0,-14
,T30,Kevin Dougherty,312.5,62.5,81.9,1.797,0,19,48,5,0,-14
,T30,Adrien Dumont de Chassart,306.0,53.6,68.1,1.673,0,20,46,6,0,-14
,T30,Davis Riley,302.0,67.9,66.7,1.646,1,18,47,6,0,-14
,T30,Luke List,313.7,62.5,76.4,1.691,1,19,45,7,0,-14
,T30,Adam Scott,315.9,64.3,73.6,1.774,2,17,46,7,0,-14
,T30,Andrew Novak,296.1,64.3,72.2,1.654,0,23,41,7,1,-14
,T30,Nick Dunlap,297.5,58.9,66.7,1.646,1,21,41,9,0,-14
,T41,Mackenzie Hughes,294.9,64.3,73.6,1.623,1,19,45,6,1,-13
,T41,Ryan McCormick,310.2,44.6,72.2,1.673,0,22,42,7,1,-13
,T41,Tom Hoge,296.1,73.2,79.2,1.772,0,16,53,3,0,-13
,T41,Aaron Baddeley,282.0,73.2,68.1,1.694,1,18,47,5,1,-13
,T41,Maverick McNealy,302.5,64.3,77.8,1.75,1,20,43,7,1,-13
,T41,Sung Kang,294.4,61.8,71.8,1.686,2,17,45,6,1,-13
,T41,Vince Whaley,303.2,53.6,75.0,1.63,0,21,43,8,0,-13
,T48,Brandt Snedeker,282.3,69.6,72.2,1.635,0,22,40,10,0,-12
,T48,Ben Martin,297.4,66.1,73.6,1.736,0,19,46,7,0,-12
,T48,Martin Laird,284.4,67.9,68.1,1.673,1,20,43,6,2,-12
,T48,David Skinns,303.1,51.8,79.2,1.702,1,17,48,5,1,-12
,T52,Beau Hossler,294.7,48.2,70.8,1.765,0,17,49,5,1,-10
,T52,Hayden Buckley,295.4,71.4,75.0,1.778,0,16,50,6,0,-10
,T52,Scott Piercy,292.8,73.2,69.4,1.78,0,17,48,7,0,-10
,T52,Tom Kim,292.3,64.3,79.2,1.684,0,19,44,9,0,-10
,T52,Tyson Alexander,298.3,58.9,62.5,1.578,0,20,44,6,2,-10
,T52,Harrison Endycott,291.1,58.9,75.0,1.741,1,18,44,8,1,-10
,T52,Mark Hubbard,288.7,76.8,69.4,1.72,0,19,45,7,1,-10
,T59,S.Y. Noh,286.8,48.2,72.2,1.75,0,17,47,8,0,-9
,T59,Jason Day,308.0,55.4,70.8,1.725,0,20,42,9,1,-9
,T59,K.H. Lee,297.6,62.5,75.0,1.759,1,17,45,8,1,-9
,T62,Sam Stevens,305.9,60.0,74.7,1.774,1,15,48,5,2,-8
,T62,Joel Dahmen,285.8,69.6,77.8,1.857,0,15,50,7,0,-8
,64,Henrik Norlander,289.7,67.9,72.2,1.75,0,17,46,8,1,-7
,65,Kris Kim (a),289.4,62.5,58.3,1.69,1,17,41,13,0,-6
,66,Tom Whitney,290.0,71.4,63.9,1.696,1,15,41,14,1,-1
