Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Tony Finau,302.3,75.0,77.8,1.643,0,22,44,6,0,-16
,2,Tyson Alexander,304.2,50.0,75.0,1.741,0,17,50,5,0,-12
,3,Ben Taylor,307.0,55.8,73.6,1.736,0,15,53,4,0,-11
,T4,Alex Smalley,290.3,51.9,72.2,1.769,2,10,54,6,0,-8
,T4,Trey Mullinax,308.1,48.1,70.8,1.725,0,15,51,5,1,-8
,T4,Alex Noren,292.8,65.4,68.1,1.755,0,20,40,12,0,-8
,T7,Adam Hadwin,293.1,73.1,75.0,1.796,0,17,45,10,0,-7
,T7,Aaron Rai,292.0,61.5,55.6,1.6,1,16,45,9,1,-7
,T9,Stephan Jaeger,297.0,57.7,58.3,1.738,0,15,48,9,0,-6
,T9,Scottie Scheffler,298.4,57.7,68.1,1.755,1,15,46,9,1,-6
,T9,Keith Mitchell,303.8,71.2,70.8,1.804,0,18,44,8,2,-6
,T9,Joseph Bramlett,307.4,59.6,63.9,1.826,0,14,50,8,0,-6
,T9,Gary Woodland,311.7,55.8,70.8,1.725,1,15,45,11,0,-6
,T9,Joel Dahmen,284.8,69.2,73.6,1.736,0,16,46,10,0,-6
,T9,Justin Rose,280.7,67.3,75.0,1.815,0,14,50,8,0,-6
,T16,Jason Day,300.3,55.8,65.3,1.809,0,11,55,6,0,-5
,T16,Ben Griffin,294.6,55.8,65.3,1.787,0,17,43,12,0,-5
,T16,Scott Piercy,286.8,65.4,62.5,1.711,0,17,43,12,0,-5
,T16,Mackenzie Hughes,300.2,51.9,62.5,1.778,0,12,53,7,0,-5
,T16,Patrick Rodgers,302.3,55.8,69.4,1.72,1,15,44,12,0,-5
,T16,Wyndham Clark,314.1,67.3,68.1,1.857,0,13,52,6,1,-5
,T22,Sahith Theegala,303.6,42.3,65.3,1.723,0,16,46,8,2,-4
,T22,Martin Laird,282.6,65.4,59.7,1.721,0,16,44,12,0,-4
,T22,David Lipsky,278.4,63.5,61.1,1.727,0,16,44,12,0,-4
,T22,Aaron Wise,287.3,53.9,54.2,1.667,0,14,50,6,2,-4
,26,Callum Tarren,315.4,50.0,68.1,1.796,0,13,50,8,1,-3
,T27,Cole Hammer,290.1,55.8,62.5,1.711,0,17,41,13,1,-2
,T27,Kyle Westmoreland,312.3,46.2,72.2,1.808,0,11,52,9,0,-2
,T27,Maverick McNealy,305.8,42.3,63.9,1.783,0,13,50,7,2,-2
,T27,Ryan Armour,266.2,65.4,61.1,1.705,1,15,41,15,0,-2
,T27,Davis Riley,302.9,59.6,72.2,1.827,0,12,50,10,0,-2
,T27,Austin Cook,269.8,69.2,56.9,1.659,1,15,43,11,2,-2
,T27,Russell Knox,256.9,71.2,70.8,1.824,0,16,42,14,0,-2
,T27,James Hahn,289.2,61.5,68.1,1.755,2,8,53,8,1,-2
,T35,Carl Yuan,300.2,44.2,65.3,1.702,0,16,41,15,0,-1
,T35,Andrew Putnam,277.1,69.2,66.7,1.854,0,10,55,5,2,-1
,T35,Eric Cole,296.7,55.8,56.9,1.756,1,11,49,10,1,-1
,T35,Si Woo Kim,286.4,65.4,75.0,1.833,0,12,49,11,0,-1
,T39,Adam Svensson,285.9,55.8,55.6,1.825,0,9,54,9,0,E
,T39,Harry Hall,299.8,36.5,62.5,1.778,0,11,52,7,2,E
,T39,Travis Vick (a),305.8,51.9,62.5,1.733,0,15,43,13,1,E
,T39,Harris English,288.4,53.9,63.9,1.739,0,14,44,14,0,E
,T43,Davis Thompson,296.7,59.6,65.3,1.766,0,16,42,11,3,+1
,T43,Will Gordon,309.1,65.4,66.7,1.875,1,12,44,15,0,+1
,T43,Kevin Tway,304.1,50.0,69.4,1.88,1,10,48,13,0,+1
,T43,Erik Barnes,309.3,40.4,62.5,1.867,0,10,51,11,0,+1
,T47,Zack Fischer,284.9,65.4,61.1,1.727,0,12,50,8,0,+2
,T47,Francesco Molinari,287.9,71.2,58.3,1.81,0,11,48,13,0,+2
,T47,S.H. Kim,298.0,65.4,58.3,1.762,0,10,50,12,0,+2
,T47,Michael Kim,300.5,61.5,70.8,1.882,0,11,48,13,0,+2
,T47,Justin Suh,283.7,59.6,62.5,1.756,0,14,43,14,1,+2
,52,Robby Shelton,282.8,53.9,63.9,1.891,0,11,47,14,0,+3
,T53,Matt NeSmith,286.6,59.6,61.1,1.795,1,13,40,17,1,+4
,T53,Nick Watney,297.7,38.5,61.1,1.795,0,14,43,13,1,+4
,T53,Byeong Hun An,292.1,50.0,58.3,1.833,0,11,46,15,0,+4
,T53,Denny McCarthy,290.7,57.7,63.9,1.826,1,10,50,8,2,+4
,T57,Taylor Montgomery,303.9,50.0,63.9,1.826,2,7,50,11,1,+5
,T57,Stewart Cink,292.5,50.0,68.1,1.837,1,9,47,14,1,+5
,T57,Zach Johnson,278.2,59.6,62.5,1.8,0,10,47,15,0,+5
,T57,Sam Stevens,298.2,65.4,55.6,1.875,0,9,49,14,0,+5
,T57,Luke List,306.5,46.2,65.3,1.851,0,11,47,12,2,+5
,T62,Paul Haley II,283.8,61.5,55.6,1.85,1,9,46,15,1,+6
,T62,Brandon Wu,292.7,51.9,62.5,1.822,0,11,45,15,1,+6
,T64,Matthias Schwab,290.2,57.7,63.9,1.87,0,10,46,15,1,+7
,T64,S.Y. Noh,287.5,48.1,63.9,1.804,0,9,50,10,3,+7
,66,Taylor Pendrith,303.1,51.9,63.9,1.848,0,11,44,15,2,+8
,67,Max McGreevy,276.6,46.2,62.5,1.889,0,12,40,17,3,+11
,68,Zecheng Dou,297.9,51.9,55.6,2.1,0,9,43,19,0,+13
