Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Patrick Cantlay,323.5,53.6,72.2,1.731,1,18,47,6,0,-14
,2,Scott Stallings,320.6,48.2,80.6,1.741,0,20,45,7,0,-13
,T3,Scottie Scheffler,315.5,46.4,81.9,1.729,0,21,42,8,1,-11
,T3,Xander Schauffele,319.0,53.6,77.8,1.786,2,12,53,5,0,-11
,T5,K.H. Lee,313.9,55.4,73.6,1.642,0,19,45,7,1,-10
,T5,Corey Conners,313.7,64.3,79.2,1.754,0,18,46,8,0,-10
,T5,Adam Scott,319.4,50.0,77.8,1.696,1,17,46,7,1,-10
,T8,Jon Rahm,327.4,53.6,66.7,1.75,1,15,49,6,1,-9
,T8,Taylor Pendrith,329.5,48.2,75.0,1.796,2,16,43,11,0,-9
,T8,Rory McIlroy,332.3,41.1,77.8,1.839,0,19,45,7,0,-9
,T8,Joaquín Niemann,324.0,46.4,75.0,1.815,0,15,51,6,0,-9
,T12,Trey Mullinax,334.9,55.4,63.9,1.761,0,16,48,8,0,-8
,T12,Shane Lowry,306.6,41.1,65.3,1.872,1,13,51,7,0,-8
,T12,Christiaan Bezuidenhout,301.0,51.8,69.4,1.7,0,16,48,8,0,-8
,T15,Sahith Theegala,301.4,25.0,68.1,1.735,0,18,45,7,2,-7
,T15,Lucas Herbert,318.8,30.4,66.7,1.667,0,17,47,6,2,-7
,T15,Sungjae Im,305.6,50.0,69.4,1.7,0,18,43,11,0,-7
,T15,Aaron Wise,325.0,46.4,73.6,1.792,1,14,50,5,2,-7
,T19,Emiliano Grillo,310.2,41.1,66.7,1.813,0,16,46,10,0,-6
,T19,Kurt Kitayama,329.8,44.6,58.3,1.643,1,16,45,9,0,-6
,T19,Jordan Spieth,321.4,32.1,70.8,1.745,0,19,41,11,1,-6
,T19,Sam Burns,322.0,44.6,69.4,1.72,0,18,42,12,0,-6
,T23,J.J. Spaun,298.5,42.9,69.4,1.8,0,15,47,10,0,-5
,T23,Max Homa,312.0,51.8,65.3,1.809,0,15,48,8,1,-5
,T23,Andrew Putnam,292.5,57.1,59.7,1.674,0,16,45,11,0,-5
,T23,Tyrrell Hatton,313.4,35.7,62.5,1.733,0,15,47,10,0,-5
,T23,Cameron Young,330.7,35.7,62.5,1.778,0,17,43,12,0,-5
,T28,Tony Finau,327.0,37.5,72.2,1.712,0,18,43,9,1,-4
,T28,Sepp Straka,303.9,58.9,77.8,1.821,0,17,43,11,1,-4
,T28,Marc Leishman,317.3,41.1,73.6,1.811,0,14,49,8,1,-4
,T28,Denny McCarthy,288.8,41.1,62.5,1.733,0,14,49,8,1,-4
,T32,Maverick McNealy,314.7,55.4,61.1,1.727,0,16,44,11,1,-3
,T32,Keith Mitchell,316.2,53.6,69.4,1.82,0,14,47,11,0,-3
,T32,Brendan Steele,315.2,58.9,70.8,1.804,0,14,48,9,1,-3
,T35,Viktor Hovland,317.5,46.4,58.3,1.762,1,13,45,13,0,-2
,T35,Sebastián Muñoz,299.8,44.6,68.1,1.816,0,11,52,9,0,-2
,T35,Brian Harman,297.0,44.6,72.2,1.827,0,13,48,11,0,-2
,T35,Billy Horschel,302.1,37.5,66.7,1.792,0,12,50,10,0,-2
,T35,Cam Davis,321.7,33.9,59.7,1.698,1,17,40,12,1,-2
,T35,Matt Kuchar,299.2,55.4,72.2,1.865,0,10,54,8,0,-2
,T35,Russell Henley,301.7,67.9,70.8,1.804,0,13,49,9,1,-2
,T35,J.T. Poston,295.6,39.3,65.3,1.745,1,15,41,15,0,-2
,T35,Hideki Matsuyama,300.7,41.1,56.9,1.756,0,14,49,8,0,-2
,T44,Alex Smalley,305.3,37.5,66.7,1.708,0,15,43,14,0,-1
,T44,Taylor Moore,306.8,44.6,65.3,1.745,0,15,44,12,1,-1
,T44,Adam Hadwin,297.2,60.7,63.9,1.783,0,13,48,10,1,-1
,T44,Collin Morikawa,307.4,53.6,77.8,1.75,0,17,44,9,1,-1
,T48,Kevin Kisner,288.8,51.8,61.1,1.818,1,7,56,7,1,E
,T48,Tom Hoge,301.9,44.6,69.4,1.82,0,13,49,8,1,E
,T48,Matt Fitzpatrick,315.1,53.6,62.5,1.822,0,11,51,9,1,E
,T48,Harold Varner III,306.9,33.9,70.8,1.843,1,13,44,13,1,E
,T52,Justin Thomas,313.8,35.7,65.3,1.894,1,9,50,12,0,+1
,T52,Alex Noren,314.5,46.4,68.1,1.857,0,8,55,9,0,+1
,T54,Mito Pereira,301.8,42.9,70.8,1.843,0,13,45,13,1,+2
,T54,Tom Kim,302.1,55.4,69.4,1.8,0,14,42,16,0,+2
,T54,Chez Reavie,298.2,55.4,62.5,1.778,0,12,47,12,1,+2
,T54,Davis Riley,314.1,42.9,61.1,1.705,0,15,41,15,1,+2
,T58,Mackenzie Hughes,309.8,46.4,58.3,1.833,0,7,56,8,1,+3
,T58,Troy Merritt,298.9,58.9,66.7,1.813,0,10,49,13,0,+3
,T58,Keegan Bradley,314.9,53.6,66.7,1.813,0,14,42,15,1,+3
,T61,Luke List,316.4,42.9,66.7,1.938,0,11,46,15,0,+4
,T61,Chris Kirk,299.6,44.6,61.1,1.841,0,11,48,11,2,+4
,63,Cameron Tringale,297.3,37.5,56.9,1.756,0,13,43,14,2,+5
,64,Wyndham Clark,330.2,33.9,66.7,1.854,0,11,47,12,1,+6
,65,Séamus Power,311.0,37.5,66.7,1.875,0,9,50,10,3,+7
,66,Lucas Glover,301.9,50.0,61.1,1.886,1,8,46,16,1,+8
,67,Si Woo Kim,295.4,50.0,72.2,1.962,0,10,47,13,1,+10
