Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Erik van Rooyen,300.6,92.9,86.1,1.548,3,27,37,4,1,-27
,T2,Matt Kuchar,294.6,91.1,86.1,1.516,1,30,37,3,0,-25
,T2,Camilo Villegas,297.8,92.9,86.1,1.613,1,29,36,6,0,-25
,4,Justin Suh,315.9,91.1,93.1,1.672,0,31,34,7,0,-24
,T5,Andrew Putnam,292.5,96.4,84.7,1.623,0,27,40,5,0,-22
,T5,Ryan Palmer,305.0,85.7,90.3,1.677,2,23,43,3,1,-22
,T7,Chesson Hadley,297.4,96.4,84.7,1.607,0,29,37,5,0,-21
,T7,Mackenzie Hughes,308.5,91.1,84.7,1.656,2,22,43,5,0,-21
,9,Carson Young,291.5,94.6,83.3,1.733,0,24,44,4,0,-20
,T10,Austin Cook,286.8,94.6,79.2,1.614,1,24,40,7,0,-19
,T10,Akshay Bhatia,311.5,94.6,83.3,1.817,1,25,38,8,0,-19
,T10,Ludvig Åberg,308.4,85.7,84.7,1.672,0,28,37,5,2,-19
,T10,Nate Lashley,308.5,91.1,86.1,1.726,1,21,46,4,0,-19
,T10,Sam Ryder,294.4,92.9,83.3,1.7,1,25,38,8,0,-19
,T15,Martin Trainer,295.1,83.9,72.2,1.654,1,23,42,5,1,-18
,T15,Beau Hossler,298.4,96.4,87.5,1.698,0,24,43,4,1,-18
,T15,Taylor Pendrith,311.6,89.3,79.2,1.632,0,28,36,6,2,-18
,T15,Davis Thompson,306.9,96.4,83.3,1.667,1,21,45,5,0,-18
,T15,Doug Ghim,304.1,91.1,87.5,1.746,2,20,45,4,1,-18
,T15,Patton Kizzire,298.8,92.9,87.5,1.714,1,20,47,4,0,-18
,T15,Kramer Hickok,304.6,91.1,88.9,1.703,0,19,52,1,0,-18
,T15,Will Gordon,313.4,92.9,84.7,1.623,2,24,38,6,2,-18
,T23,Austin Smotherman,300.9,94.6,83.3,1.783,0,25,39,8,0,-17
,T23,Nick Hardy,315.0,91.1,84.7,1.721,1,23,42,5,0,-17
,T23,Justin Lower,306.6,92.9,81.9,1.661,0,25,39,8,0,-17
,T23,Ben Griffin,293.9,96.4,88.9,1.781,1,21,44,6,0,-17
,T23,Austin Eckroat,295.3,96.4,87.5,1.825,0,21,47,4,0,-17
,T23,Adam Long,312.4,100.0,77.8,1.696,1,20,47,3,1,-17
,T23,Scott Piercy,298.4,94.6,83.3,1.65,0,23,43,6,0,-17
,T23,Michael Kim,308.5,92.9,87.5,1.762,0,22,45,5,0,-17
,T31,Martin Laird,292.6,96.4,87.5,1.698,1,23,41,6,0,-16
,T31,Nico Echavarria,296.4,92.9,88.9,1.734,1,19,48,3,1,-16
,T31,Max McGreevy,295.1,87.5,84.7,1.721,0,19,51,1,1,-16
,T31,Tano Goya,320.6,96.4,79.2,1.702,0,28,33,10,1,-16
,T31,Taylor Montgomery,313.1,85.7,79.2,1.614,0,24,42,4,2,-16
,T31,Lucas Herbert,315.1,85.7,81.9,1.678,0,21,46,5,0,-16
,T31,Jeffrey Kang,308.6,92.9,81.9,1.712,1,20,45,6,0,-16
,T38,Keith Mitchell,314.3,83.9,83.3,1.767,1,24,40,4,2,-15
,T38,Sebastián Vázquez,290.3,96.4,87.5,1.746,0,25,38,8,1,-15
,T38,MJ Daffue,313.5,91.1,77.8,1.661,0,25,37,10,0,-15
,T38,Ryan Moore,299.9,94.6,80.6,1.724,0,20,48,3,1,-15
,T38,Matti Schmid,309.3,94.6,84.7,1.787,0,21,45,6,0,-15
,T38,Thomas Detry,312.3,85.7,80.6,1.655,0,25,39,6,2,-15
,T38,Brent Grant,307.1,87.5,83.3,1.717,0,24,41,5,2,-15
,T45,Jason Dufner,294.4,89.3,81.9,1.729,0,21,44,7,0,-14
,T45,Brian Stuard,276.6,94.6,77.8,1.696,2,17,46,7,0,-14
,T45,Adam Svensson,305.0,91.1,80.6,1.707,1,24,36,10,1,-14
,T45,Roberto Díaz,286.3,91.1,80.6,1.638,0,23,42,5,2,-14
,T45,Luke List,317.6,78.6,70.8,1.647,2,22,40,5,2,-14
,T45,James Hahn,307.0,94.6,79.2,1.684,0,21,44,7,0,-14
,T45,Richy Werenski,313.5,92.9,86.1,1.774,0,20,46,6,0,-14
,T45,Stephan Jaeger,308.8,89.3,79.2,1.667,2,22,39,6,3,-14
,T45,Cameron Champ,318.4,89.3,81.9,1.746,0,23,41,7,1,-14
,T54,Cameron Young,308.3,87.5,79.2,1.772,0,23,40,8,1,-13
,T54,K.H. Lee,312.6,89.3,81.9,1.661,0,22,45,2,2,-13
,T54,Lanto Griffin,306.9,87.5,84.7,1.836,0,17,51,4,0,-13
,T54,Brandon Wu,310.3,89.3,83.3,1.733,2,17,45,8,0,-13
,T54,Kevin Tway,303.9,87.5,84.7,1.754,2,19,42,8,1,-13
,T59,Lucas Glover,301.5,96.4,86.1,1.774,0,23,38,11,0,-12
,T59,Vince Whaley,307.8,89.3,77.8,1.696,1,22,40,7,1,-12
,T59,Hayden Buckley,303.4,91.1,81.9,1.814,1,16,49,6,0,-12
,T59,Peter Malnati,294.6,82.1,80.6,1.707,1,22,37,12,0,-12
,T59,Robby Shelton,304.4,94.6,84.7,1.77,0,19,46,7,0,-12
,T59,Cameron Percy,301.1,82.1,80.6,1.741,1,19,44,7,1,-12
,T65,Troy Merritt,292.6,98.2,81.9,1.797,0,18,48,5,1,-11
,T65,Isidro Benitez,295.8,89.3,79.2,1.702,2,18,41,10,1,-11
,T67,J.J. Spaun,298.9,92.9,83.3,1.783,1,17,47,5,2,-10
,T67,Paul Haley II,290.3,98.2,75.0,1.685,2,18,42,8,2,-10
,T69,Russell Knox,282.8,85.7,83.3,1.75,0,19,46,5,1,-9
,T69,Chase Johnson,310.8,87.5,77.8,1.804,0,19,44,8,1,-9
,71,Kelly Kraft,292.6,92.9,81.9,1.763,0,19,45,6,1,-8
,72,Chez Reavie,292.6,92.9,81.9,1.729,0,20,43,6,2,-7
,73,Ryan Armour,289.3,96.4,79.2,1.737,0,18,46,5,2,-6
