Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Talor Gooch,298.2,66.1,83.3,1.683,2,20,48,2,0,-22
,2,Mackenzie Hughes,296.1,66.1,81.9,1.661,1,23,42,6,0,-19
,3,Sebastián Muñoz,293.2,71.4,79.2,1.667,1,21,45,5,0,-18
,T4,Tyler McCumber,304.5,64.3,77.8,1.679,2,18,46,5,1,-15
,T4,Cameron Smith,303.6,57.1,79.2,1.684,0,22,43,7,0,-15
,T4,Tom Hoge,286.2,69.6,79.2,1.737,0,18,51,3,0,-15
,T4,Séamus Power,296.7,66.1,80.6,1.741,1,17,51,2,1,-15
,T8,Webb Simpson,299.6,71.4,84.7,1.705,1,22,40,8,1,-14
,T8,Taylor Moore,296.8,75.0,77.8,1.732,1,20,43,8,0,-14
,T10,Denny McCarthy,288.9,73.2,76.4,1.691,1,17,49,4,1,-13
,T10,Luke List,312.6,62.5,84.7,1.787,0,22,41,9,0,-13
,T12,Keith Mitchell,303.1,60.7,80.6,1.741,0,18,49,4,1,-12
,T12,Justin Rose,297.9,80.4,77.8,1.732,0,15,54,3,0,-12
,T12,Jhonattan Vegas,308.7,71.4,68.1,1.694,1,15,52,3,1,-12
,T12,John Huh,292.3,78.6,79.2,1.737,0,18,48,6,0,-12
,T16,Charles Howell III,301.1,75.0,76.4,1.691,0,21,41,10,0,-11
,T16,Adam Long,283.0,73.2,73.6,1.66,0,20,43,9,0,-11
,T16,Zach Johnson,283.2,83.9,83.3,1.733,1,17,46,8,0,-11
,T16,J.J. Spaun,291.5,75.0,77.8,1.714,0,18,48,5,1,-11
,T16,Max McGreevy,289.6,78.6,79.2,1.737,0,19,46,6,1,-11
,T16,Aaron Rai,293.3,80.4,79.2,1.754,1,16,48,7,0,-11
,T22,Matthias Schwab,287.5,71.4,73.6,1.736,0,18,47,6,1,-10
,T22,Troy Merritt,294.8,87.5,77.8,1.786,1,14,51,6,0,-10
,T22,Corey Conners,291.9,75.0,77.8,1.75,0,16,50,6,0,-10
,T22,Russell Henley,282.1,75.0,73.6,1.679,0,18,47,6,1,-10
,T26,Chez Reavie,272.1,75.0,77.8,1.732,1,16,46,9,0,-9
,T26,Taylor Pendrith,308.0,51.8,72.2,1.712,0,21,39,12,0,-9
,T26,Andrew Novak,293.5,67.9,81.9,1.695,1,19,41,10,1,-9
,T29,Matt NeSmith,289.5,76.8,72.2,1.731,0,16,48,8,0,-8
,T29,Wyndham Clark,309.5,51.8,70.8,1.588,0,25,33,12,1,-8
,T29,Joel Dahmen,292.2,75.0,73.6,1.717,0,19,43,9,1,-8
,T29,Cameron Young,309.4,73.2,72.2,1.788,0,19,43,9,1,-8
,T29,Michael Gligic,290.1,73.2,79.2,1.772,0,17,46,9,0,-8
,T29,Mito Pereira,290.2,69.6,76.4,1.709,0,19,45,5,3,-8
,T29,David Skinns,296.5,73.2,72.2,1.769,0,16,48,8,0,-8
,T29,Scott Stallings,297.6,62.5,63.9,1.717,1,13,51,7,0,-8
,T37,Adam Scott,308.0,62.5,79.2,1.702,0,17,47,6,2,-7
