Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Wyndham Clark,321.0,41.1,80.6,1.69,1,22,44,5,0,-19
,2,Xander Schauffele,321.5,58.9,72.2,1.654,2,19,43,8,0,-15
,T3,Harris English,311.1,60.7,72.2,1.692,0,18,48,6,0,-12
,T3,Tyrrell Hatton,312.3,57.1,69.4,1.7,1,19,43,9,0,-12
,T5,Tommy Fleetwood,322.5,50.0,76.4,1.782,1,14,52,5,0,-11
,T5,Adam Scott,329.6,39.3,65.3,1.596,1,22,37,11,1,-11
,7,Michael Kim,325.6,57.1,79.2,1.772,0,18,46,8,0,-10
,T8,Denny McCarthy,306.1,66.1,66.7,1.625,2,18,41,9,2,-9
,T8,K.H. Lee,310.9,60.7,76.4,1.764,0,17,48,6,1,-9
,T8,Corey Conners,312.5,58.9,76.4,1.782,2,12,52,5,1,-9
,T8,Max Homa,315.3,57.1,68.1,1.673,0,17,47,8,0,-9
,T8,Brendon Todd,292.3,73.2,62.5,1.622,1,17,45,8,1,-9
,T8,Sungjae Im,308.7,62.5,69.4,1.7,1,18,44,7,2,-9
,T14,Jimmy Walker,331.9,44.6,61.1,1.705,1,14,49,8,0,-8
,T14,Rickie Fowler,317.9,51.8,62.5,1.733,1,13,52,5,1,-8
,T14,Gary Woodland,321.5,50.0,69.4,1.72,1,21,36,13,1,-8
,T14,Justin Thomas,325.4,55.4,73.6,1.736,1,17,43,11,0,-8
,T18,Kevin Streelman,308.2,53.6,65.3,1.766,0,15,49,8,0,-7
,T18,Séamus Power,319.8,51.8,61.1,1.773,0,14,51,7,0,-7
,T18,Alex Smalley,324.3,57.1,69.4,1.74,0,17,45,10,0,-7
,T21,Patrick Cantlay,314.2,66.1,63.9,1.652,1,16,44,10,1,-6
,T21,Dylan Wu,313.6,60.7,69.4,1.74,0,18,43,10,1,-6
,T23,Tony Finau,317.8,55.4,66.7,1.771,0,18,42,11,1,-5
,T23,Tom Kim,322.9,55.4,68.1,1.755,0,17,44,10,1,-5
,T23,Emiliano Grillo,316.3,60.7,69.4,1.84,0,14,49,9,0,-5
,T23,Matt Kuchar,301.3,57.1,59.7,1.721,0,17,43,12,0,-5
,T27,Stephan Jaeger,318.4,58.9,80.6,1.914,0,13,51,7,1,-4
,T27,Trace Crowe,319.8,44.6,59.7,1.674,1,19,36,15,1,-4
,T27,Mark Hubbard,303.5,62.5,68.1,1.776,1,12,50,8,1,-4
,T27,Taylor Moore,318.3,55.4,68.1,1.776,0,17,43,11,1,-4
,T27,Doug Ghim,306.7,62.5,65.3,1.745,0,17,43,11,1,-4
,T27,J.J. Spaun,313.0,69.6,70.8,1.725,0,16,45,10,1,-4
,T27,Adam Svensson,314.3,64.3,63.9,1.696,1,18,43,8,0,-4
,T27,Nate Lashley,310.9,58.9,73.6,1.811,0,14,50,6,2,-4
,T35,Matt Fitzpatrick,314.8,51.8,72.2,1.75,0,17,42,12,1,-3
,T35,Chad Ramey,306.7,55.4,73.6,1.83,1,13,47,10,1,-3
,T35,Keegan Bradley,318.5,57.1,70.8,1.765,0,16,45,10,0,-3
,T35,Ryan Palmer,312.9,50.0,69.4,1.74,0,18,40,13,1,-3
,T35,Matt NeSmith,309.0,71.4,75.0,1.741,0,18,40,13,1,-3
,T40,Kramer Hickok,313.4,60.7,66.7,1.833,2,13,43,13,1,-2
,T40,Joseph Bramlett,331.5,42.9,73.6,1.849,1,11,49,11,0,-2
,T40,Francesco Molinari,298.5,62.5,68.1,1.816,1,10,51,10,0,-2
