Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Camilo Villegas,275.8,67.9,81.9,1.627,0,27,42,3,0,-24
,2,Alex Noren,284.0,64.3,76.4,1.618,0,25,44,3,0,-22
,3,Matti Schmid,294.9,62.5,79.2,1.667,1,22,46,3,0,-21
,4,Carl Yuan,297.8,55.4,76.4,1.655,2,21,45,3,1,-20
,T5,Adam Scott,311.1,66.1,77.8,1.607,3,23,36,10,0,-19
,T5,Ryan Moore,276.9,58.9,70.8,1.647,0,22,47,3,0,-19
,7,Stewart Cink,307.6,53.6,72.2,1.731,0,21,48,3,0,-18
,T8,Tyson Alexander,290.5,62.5,77.8,1.607,0,25,39,8,0,-17
,T8,Kevin Roy,290.6,53.6,72.2,1.712,2,19,45,6,0,-17
,T8,Ryan Palmer,290.1,62.5,69.4,1.62,1,20,46,5,0,-17
,T8,Taylor Pendrith,313.6,62.5,73.6,1.736,0,20,49,3,0,-17
,T8,Vince Whaley,297.8,57.1,72.2,1.615,1,22,43,5,1,-17
,T13,Fred Biondi,287.9,48.2,69.4,1.68,2,19,45,5,1,-16
,T13,Austin Cook,269.5,64.3,72.2,1.577,0,24,40,8,0,-16
,T13,Doc Redman,290.9,66.1,75.0,1.722,1,20,45,6,0,-16
,T13,David Lipsky,283.8,75.0,75.0,1.704,0,23,42,7,0,-16
,T13,Adam Long,277.1,75.0,80.6,1.672,1,19,47,5,0,-16
,T13,Kramer Hickok,296.8,67.9,76.4,1.709,0,20,48,4,0,-16
,T13,Satoshi Kodaira,276.4,73.2,80.6,1.759,0,18,52,2,0,-16
,T20,Luke List,296.4,50.0,70.8,1.686,1,21,42,8,0,-15
,T20,Justin Lower,284.3,58.9,63.9,1.63,1,20,44,7,0,-15
,T20,Mark Hubbard,292.3,58.9,75.0,1.741,1,18,48,5,0,-15
,T20,Brendon Todd,267.8,71.4,73.6,1.679,0,22,44,5,1,-15
,T20,Akshay Bhatia,294.1,69.6,79.2,1.737,0,21,45,6,0,-15
,T20,D.A. Points,275.0,62.5,70.8,1.627,1,22,41,7,1,-15
,T20,Ryan Brehm,298.9,44.6,76.4,1.709,0,24,39,9,0,-15
,T27,Robert Garrigus,296.9,57.1,69.4,1.64,1,23,37,11,0,-14
,T27,Scott Piercy,282.0,75.0,73.6,1.698,1,20,43,8,0,-14
,T27,Ben Martin,280.1,67.9,76.4,1.709,0,21,45,5,1,-14
,T30,Alex Smalley,303.6,50.0,70.8,1.647,0,20,45,7,0,-13
,T30,Kevin Yu,310.8,53.6,76.4,1.727,0,25,35,12,0,-13
,T30,Brice Garnett,280.0,57.1,75.0,1.667,1,20,43,7,1,-13
,T30,Kyle Stanley,283.4,66.1,77.8,1.732,1,20,42,9,0,-13
,T30,Brandon Wu,287.5,46.4,66.7,1.625,0,22,42,7,1,-13
,T30,Lucas Herbert,290.9,66.1,65.3,1.681,0,20,45,7,0,-13
,T30,Dylan Wu,292.8,55.4,73.6,1.717,1,18,47,5,1,-13
,T37,Wesley Bryan,288.1,50.0,63.9,1.565,0,24,39,7,1,-12
,T37,Brian Stuard,266.9,64.3,63.9,1.674,0,20,45,6,1,-12
,T37,Ben Griffin,289.4,58.9,73.6,1.736,2,18,42,10,0,-12
,T37,Kyle Westmoreland,301.5,44.6,72.2,1.654,0,21,43,7,1,-12
,T37,Sean O'Hair,292.5,51.8,72.2,1.75,2,14,51,4,1,-12
,T37,Brian Gay,277.0,60.7,69.4,1.6,0,21,43,7,1,-12
,T37,Peter Malnati,290.3,58.9,72.2,1.635,0,26,32,14,0,-12
,T37,Patton Kizzire,298.3,55.4,77.8,1.679,0,22,42,7,0,-12
,T45,Lucas Glover,290.3,76.8,76.4,1.727,2,20,39,10,0,-11
,T45,Nick Hardy,301.4,58.9,70.8,1.745,0,18,48,5,1,-11
,T45,Kevin Chappell,294.3,53.6,66.7,1.667,1,19,42,10,0,-11
,T45,Andrew Landry,281.5,51.8,72.2,1.731,1,17,46,8,0,-11
,T45,Andrew Novak,292.3,71.4,79.2,1.702,0,21,41,10,0,-11
,T45,Charley Hoffman,294.6,60.7,75.0,1.778,0,17,50,4,1,-11
,T45,Cody Gribble,303.1,58.9,76.4,1.818,0,19,47,4,2,-11
,T45,Davis Riley,300.5,66.1,70.8,1.647,1,22,38,9,2,-11
,T53,Peter Kuest,310.0,51.8,69.4,1.72,2,18,42,9,0,-10
,T53,Lanto Griffin,296.8,62.5,70.8,1.725,1,16,48,6,1,-10
,T53,Ryan Armour,283.8,78.6,79.2,1.737,0,21,42,7,2,-10
,T53,Max McGreevy,279.0,48.2,76.4,1.727,0,17,49,5,1,-10
,T53,Matthias Schwab,283.6,66.1,76.4,1.764,1,14,51,6,0,-10
,T53,Kelly Kraft,288.3,75.0,75.0,1.796,1,15,49,7,0,-10
,T59,William McGirt,279.3,66.1,69.4,1.76,0,17,47,8,0,-9
,T59,Martin Laird,285.1,76.8,75.0,1.741,1,18,44,7,2,-9
