Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T53,Emiliano Grillo,308.6,50.0,57.1,1.75,0,5,14,2,0,E
,T53,Pierceson Coody,257.4,37.5,52.6,1.8,0,2,13,4,0,E
,T53,Brendon Todd,283.6,42.9,55.6,1.7,0,5,10,3,0,E
,T56,Ryan Gerard,302.5,57.1,50.0,1.333,0,7,6,3,2,+1
,T56,Trevor Werbylo,304.0,78.6,55.6,1.7,0,3,12,3,0,+1
,T58,Tyler Duncan,308.1,64.3,66.7,1.833,0,5,8,4,1,+2
,T58,Brandon Wu,291.6,47.4,52.2,1.667,0,5,15,2,1,+2
,T60,Chesson Hadley,309.4,58.8,54.6,1.917,0,3,16,3,0,+3
,T60,Henrik Norlander,302.1,58.8,50.0,1.636,0,4,14,4,0,+3
,T60,Jason Dufner,310.1,52.9,81.0,1.706,0,6,12,3,0,+3
,T60,Brice Garnett,289.9,46.7,73.7,1.786,0,3,13,2,1,+3
,T64,Chandler Phillips,304.1,30.8,76.5,1.692,0,4,11,2,0,+6
,T64,Thomas Detry,305.1,46.7,57.9,1.727,0,3,14,2,0,+6
,T64,Cole Hammer,293.5,73.7,60.9,1.929,0,2,20,1,0,+6
,T64,Garrick Higgo,323.9,70.6,72.7,1.625,0,6,14,2,0,+6
,T64,Satoshi Kodaira,288.6,58.8,61.9,1.846,0,4,12,4,1,+6
,T64,Patton Kizzire,294.0,57.9,33.3,1.625,0,3,17,4,0,+6
,70,Justin Lower,306.0,50.0,61.1,1.545,1,5,8,4,0,+7
,71,Kyle Stanley,309.0,57.1,61.1,1.636,0,5,9,4,0,+8
