Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Viktor Hovland,298.4,73.2,76.4,1.582,0,28,40,3,1,-23
,2,Carlos Ortiz,285.4,58.9,63.9,1.478,0,25,42,4,1,-19
,3,Justin Thomas,305.9,44.6,69.4,1.64,0,24,42,6,0,-18
,4,Scottie Scheffler,302.8,57.1,81.9,1.712,0,21,49,0,2,-17
,T5,Matthew Wolff,293.3,73.2,77.8,1.714,0,23,42,7,0,-16
,T5,Joaquín Niemann,296.5,66.1,70.8,1.627,1,20,45,6,0,-16
,T7,Danny Lee,296.0,55.4,69.4,1.68,1,21,44,5,0,-15
,T7,Abraham Ancer,285.4,60.7,63.9,1.63,1,21,42,8,0,-15
,T7,Andrew Landry,277.6,67.9,62.5,1.6,0,21,45,6,0,-15
,T7,Sergio Garcia,295.8,64.3,76.4,1.636,0,21,46,4,1,-15
,T11,Maverick McNealy,295.8,57.1,75.0,1.648,1,19,46,5,1,-14
,T11,Brendon Todd,266.8,69.6,72.2,1.673,0,18,51,2,1,-14
,T11,Séamus Power,279.1,57.1,76.4,1.691,0,19,48,5,0,-14
,T11,Talor Gooch,292.5,53.6,77.8,1.714,2,18,45,6,1,-14
,T15,Troy Merritt,281.4,55.4,61.1,1.591,1,18,47,5,1,-13
,T15,Aaron Rai,283.3,64.3,66.7,1.667,0,17,51,4,0,-13
,T15,Christiaan Bezuidenhout,287.3,55.4,66.7,1.646,0,20,45,7,0,-13
,T15,Denny McCarthy,286.3,57.1,77.8,1.714,1,18,47,5,1,-13
,T15,John Huh,290.8,71.4,69.4,1.68,2,14,51,5,0,-13
,T15,Michael Thompson,279.5,69.6,65.3,1.638,0,20,45,7,0,-13
,T15,Aaron Wise,293.5,39.3,61.1,1.568,2,18,44,7,1,-13
,T22,Andrew Novak,285.0,58.9,59.7,1.465,1,23,36,11,1,-12
,T22,Thomas Detry,293.8,42.9,66.7,1.604,1,19,43,9,0,-12
,T22,Martin Laird,291.3,64.3,69.4,1.68,1,17,47,7,0,-12
,T22,Adam Long,284.6,53.6,70.8,1.627,0,20,44,8,0,-12
,T22,Matt Kuchar,274.3,73.2,59.7,1.674,0,19,46,7,0,-12
,T27,Ryan Palmer,302.1,50.0,75.0,1.741,0,19,45,8,0,-11
,T27,Brian Stuard,255.4,73.2,65.3,1.681,0,21,41,10,0,-11
,T27,Danny Willett,281.3,55.4,70.8,1.647,0,20,44,7,1,-11
,T27,Doug Ghim,290.0,60.7,70.8,1.647,1,18,46,5,2,-11
,T27,James Hahn,284.4,71.4,69.4,1.7,0,19,45,8,0,-11
,T27,J.J. Spaun,284.9,64.3,75.0,1.741,0,17,50,4,1,-11
,T33,Greyson Sigg,286.8,64.3,76.4,1.764,0,17,48,7,0,-10
,T33,Chez Reavie,274.1,75.0,66.7,1.729,0,17,49,5,1,-10
,T33,Hudson Swafford,305.5,55.4,69.4,1.62,1,21,37,13,0,-10
,T33,Sepp Straka,292.5,53.6,69.4,1.74,0,19,44,9,0,-10
,T33,Charles Howell III,291.4,46.4,65.3,1.681,0,15,52,5,0,-10
,T33,Nick Taylor,280.5,66.1,68.1,1.714,0,18,47,6,1,-10
,T33,Billy Horschel,288.1,58.9,70.8,1.706,1,17,46,7,1,-10
,T40,Rickie Fowler,304.1,60.7,68.1,1.694,0,20,42,9,1,-9
,T40,Scott Piercy,286.9,57.1,63.9,1.717,1,15,50,4,2,-9
,T40,Justin Rose,296.6,50.0,61.1,1.682,1,16,47,7,1,-9
,T40,Tyrrell Hatton,283.8,53.6,68.1,1.714,0,16,51,4,0,-9
,T40,Anirban Lahiri,289.3,64.3,72.2,1.692,0,19,45,6,2,-9
,T45,Adam Svensson,280.3,62.5,69.4,1.72,0,18,44,10,0,-8
,T45,Doc Redman,285.0,44.6,66.7,1.688,0,19,43,9,1,-8
,T45,Charl Schwartzel,280.3,51.8,72.2,1.712,1,18,42,10,1,-8
,T45,Tony Finau,300.0,50.0,68.1,1.694,0,17,46,9,0,-8
,T45,Bill Haas,286.9,55.4,73.6,1.755,0,16,48,8,0,-8
,T45,Joel Dahmen,289.3,55.4,75.0,1.704,0,22,37,12,1,-8
,T45,Henrik Norlander,284.6,64.3,70.8,1.745,0,18,44,10,0,-8
,T45,Tyler Duncan,292.1,55.4,73.6,1.736,0,19,43,9,1,-8
,T45,C.T. Pan,291.3,71.4,70.8,1.725,0,15,50,7,0,-8
,T45,Alex Noren,290.6,51.8,61.1,1.727,0,17,46,9,0,-8
,T45,Roberto Díaz,271.8,58.9,58.3,1.714,0,15,50,7,0,-8
