url,tournament_id,timestamp,reason
https://www.espn.com/golf/leaderboard/_/tournamentId/401580361,401580361,2024-09-04 00:23:00,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401580360,401580360,2024-09-04 00:23:09,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401580355,401580355,2024-09-04 00:25:43,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401465540,401465540,2024-09-04 00:38:54,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401465539,401465539,2024-09-04 00:38:56,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401465533,401465533,2024-09-04 00:39:27,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401353216,401353216,2024-09-04 00:41:37,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401353217,401353217,2024-09-04 00:41:39,Stats table did not load
https://www.espn.com/golf/leaderboard/_/tournamentId/401353222,401353222,2024-09-04 00:42:02,Stats table did not load
